,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,3,,2,1
1,,0,0,0
2,1,,1,0
3,,0,0,0
4,0,,0,0
5,,1,1,0
6,2,,2,0
7,,0,0,0
8,,1,1,0
9,,1,1,0
10,0,,0,0
11,2,,2,0
12,1,,1,0
13,,3,2,1
14,,0,0,0
15,0,,0,0
16,,1,1,0
17,1,,1,0
18,2,,2,0
19,,3,3,0
20,,0,0,0
21,,0,0,0
22,1,,1,0
23,1,,1,0
24,,1,1,0
25,,0,0,0
26,1,,1,0
27,,1,1,0
28,1,,1,0
29,0,,0,0
30,0,,0,0
31,1,,1,0
32,1,,1,0
33,0,,0,0
34,1,,1,0
35,,1,1,0
36,,2,1,1
37,,0,0,0
38,2,,1,1
39,,3,3,0
40,,1,1,0
41,,1,1,0
42,,0,0,0
43,1,,1,0
44,2,,1,1
45,1,,1,0
46,0,,0,0
47,2,,2,0
48,1,,1,0
49,0,,0,0
50,2,,2,0
51,2,,1,1
52,1,,0,1
53,0,,0,0
54,2,,2,0
55,,1,1,0
56,4,,3,1
57,0,,0,0
58,3,,3,0
59,,1,1,0
60,,0,0,0
61,1,,1,0
62,0,,0,0
63,2,,2,0
64,0,,0,0
65,,2,1,1
66,0,,0,0
67,,0,0,0
68,,1,0,1
69,1,,1,0
70,,0,0,0
71,3,,1,2
72,,3,3,0
73,1,,1,0
74,0,,0,0
75,0,,0,0
76,0,,0,0
77,0,,0,0
78,2,,1,1
79,,1,1,0
80,0,,0,0
81,,3,2,1
82,2,,1,1
83,2,,2,0
84,,1,1,0
85,2,,2,0
86,0,,0,0
87,1,,1,0
88,1,,1,0
89,,3,2,1
90,0,,0,0
91,1,,1,0
92,3,,3,0
93,1,,0,1
94,3,,2,1
95,1,,1,0
96,0,,0,0
97,,1,0,1
98,0,,0,0
99,,3,2,1
100,2,,0,2
101,0,,0,0
102,,0,0,0
103,,0,0,0
104,,0,0,0
105,,0,0,0
106,,0,0,0
107,1,,1,0
108,,2,1,1
109,0,,0,0
110,0,,0,0
111,1,,1,0
112,0,,0,0
113,1,,1,0
114,,1,1,0
115,0,,0,0
116,0,,0,0
117,3,,1,2
118,,4,4,0
119,0,,0,0
120,0,,0,0
121,3,,3,0
122,,0,0,0
123,0,,0,0
124,,0,0,0
125,1,,1,0
126,,3,2,1
127,,1,1,0
128,2,,1,1
129,,0,0,0
130,,1,1,0
131,1,,1,0
132,2,,2,0
133,3,,3,0
134,0,,0,0
135,0,,0,0
136,,0,0,0
137,,2,2,0
138,,0,0,0
139,0,,0,0
140,2,,2,0
141,,1,1,0
142,,2,2,0
143,0,,0,0
144,1,,1,0
145,0,,0,0
146,0,,0,0
147,1,,0,1
148,0,,0,0
149,1,,1,0
150,1,,1,0
151,,1,1,0
152,0,,0,0
153,0,,0,0
154,0,,0,0
155,0,,0,0
156,0,,0,0
157,0,,0,0
158,0,,0,0
159,0,,0,0
160,1,,1,0
161,0,,0,0
162,,1,1,0
163,0,,0,0
164,2,,1,1
165,,2,1,1
166,,0,0,0
167,0,,0,0
168,1,,1,0
169,1,,1,0
170,1,,1,0
171,0,,0,0
172,1,,1,0
173,,0,0,0
174,0,,0,0
175,0,,0,0
176,,1,1,0
177,0,,0,0
178,1,,1,0
179,,1,0,1
180,0,,0,0
181,1,,1,0
182,0,,0,0
183,0,,0,0
184,0,,0,0
185,2,,1,1
186,2,,2,0
187,,0,0,0
188,,0,0,0
189,,0,0,0
190,0,,0,0
191,,2,2,0
192,0,,0,0
193,0,,0,0
194,2,,1,1
195,2,,2,0
196,0,,0,0
197,0,,0,0
198,4,,3,1
199,0,,0,0
200,1,,1,0
201,0,,0,0
202,,1,1,0
203,0,,0,0
204,,0,0,0
205,0,,0,0
206,0,,0,0
207,2,,1,1
208,0,,0,0
209,1,,0,1
210,1,,0,1
211,3,,3,0
212,1,,0,1
213,,1,1,0
214,0,,0,0
215,0,,0,0
216,,0,0,0
217,0,,0,0
218,,0,0,0
219,1,,1,0
220,,0,0,0
221,0,,0,0
222,0,,0,0
223,,1,1,0
224,,1,1,0
225,1,,1,0
226,3,,3,0
227,2,,2,0
228,1,,1,0
229,0,,0,0
230,1,,1,0
231,,4,4,0
232,,1,1,0
233,2,,2,0
234,,0,0,0
235,,2,2,0
236,1,,1,0
237,,1,1,0
238,1,,1,0
239,0,,0,0
240,0,,0,0
241,,0,0,0
242,,0,0,0
243,0,,0,0
244,,0,0,0
245,0,,0,0
246,0,,0,0
247,0,,0,0
248,1,,1,0
249,0,,0,0
250,3,,2,1
251,1,,1,0
252,0,,0,0
253,2,,2,0
254,,0,0,0
255,,3,3,0
256,0,,0,0
257,0,,0,0
258,,0,0,0
259,0,,0,0
260,1,,1,0
261,0,,0,0
262,2,,2,0
263,0,,0,0
264,0,,0,0
265,,1,1,0
266,0,,0,0
267,,0,0,0
268,1,,1,0
269,0,,0,0
270,1,,1,0
271,0,,0,0
272,1,,1,0
273,0,,0,0
274,1,,1,0
275,,1,0,1
276,2,,2,0
277,0,,0,0
278,1,,0,1
279,2,,2,0
280,2,,2,0
281,0,,0,0
282,1,,1,0
