,occupied_bed
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,1.0
60,1.0
61,1.0
62,1.0
63,1.0
64,1.0
65,1.0
66,1.0
67,1.0
68,1.0
69,1.0
70,1.0
71,1.0
72,1.0
73,1.0
74,1.0
75,1.0
76,1.0
77,6.0
78,9.0
79,14.0
80,16.0
81,19.0
82,23.0
83,31.0
84,38.0
85,43.0
86,49.0
87,59.0
88,68.0
89,76.0
90,80.0
91,87.0
92,95.0
93,101.0
94,110.0
95,109.0
96,106.0
97,103.0
98,103.0
99,103.0
100,105.0
101,103.0
102,101.0
103,94.0
104,93.0
105,96.0
106,91.0
107,94.0
108,96.0
109,93.0
110,90.0
111,85.0
112,83.0
113,73.0
114,65.0
115,62.0
116,62.0
117,59.0
118,57.0
119,55.0
120,54.0
121,50.0
122,50.0
123,47.0
124,44.0
125,41.0
126,39.0
127,37.0
128,35.0
129,31.0
130,30.0
131,29.0
132,29.0
133,29.0
134,27.0
135,27.0
136,26.0
137,26.0
138,24.0
139,23.0
140,24.0
141,24.0
142,21.0
143,21.0
144,21.0
145,21.0
146,18.0
147,17.0
148,18.0
149,18.0
150,18.0
151,16.0
152,16.0
153,16.0
154,16.0
155,17.0
156,17.0
157,16.0
158,17.0
159,15.0
160,13.0
161,12.0
162,12.0
163,12.0
164,12.0
165,10.0
166,10.0
167,10.0
168,8.0
169,8.0
170,8.0
171,7.0
172,7.0
173,7.0
174,7.0
175,7.0
176,7.0
177,7.0
178,7.0
179,7.0
180,7.0
181,6.0
182,6.0
183,6.0
184,6.0
185,6.0
186,6.0
187,6.0
188,7.0
189,7.0
190,7.0
191,6.0
192,6.0
193,6.0
194,6.0
195,6.0
196,6.0
197,6.0
198,6.0
199,6.0
200,6.0
201,6.0
202,6.0
203,6.0
204,7.0
205,7.0
206,7.0
207,6.0
208,6.0
209,6.0
210,6.0
211,6.0
212,5.0
213,5.0
214,4.0
215,4.0
216,5.0
217,5.0
218,5.0
219,5.0
220,5.0
221,5.0
222,5.0
223,5.0
224,5.0
225,5.0
226,5.0
227,4.0
228,4.0
229,4.0
230,4.0
231,4.0
232,3.0
233,3.0
234,3.0
235,3.0
236,3.0
237,3.0
238,3.0
