,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,1
70,1
71,1
72,1
73,1
74,2
75,2
76,3
77,3
78,4
79,7
80,9
81,13
82,15
83,20
84,26
85,32
86,35
87,40
88,48
89,50
90,55
91,63
92,67
93,69
94,76
95,80
96,88
97,98
98,104
99,113
100,119
101,121
102,128
103,135
104,139
105,142
106,148
107,150
108,156
109,163
110,165
111,167
112,171
113,173
114,173
115,174
116,176
117,177
118,178
119,178
120,178
121,179
122,180
123,182
124,183
125,184
126,184
127,184
128,185
129,185
130,185
131,185
132,185
133,185
134,186
135,187
136,188
137,188
138,188
139,188
140,188
141,189
142,190
143,191
144,192
145,193
146,194
147,194
148,195
149,195
150,197
151,198
152,202
153,203
154,203
155,203
156,203
157,203
158,203
159,203
160,203
161,203
162,203
163,203
164,203
165,203
166,204
167,204
168,204
169,204
170,204
171,204
172,204
173,204
174,204
175,204
176,204
177,204
178,204
179,204
180,204
181,204
182,204
183,204
184,204
185,204
186,204
187,204
188,204
189,204
190,204
191,204
192,204
193,204
194,204
195,204
196,204
197,204
198,204
199,204
200,204
201,204
202,204
203,204
204,205
205,205
206,205
207,205
208,205
209,206
210,206
211,206
212,206
213,206
214,206
215,206
216,206
217,206
218,206
219,206
220,206
221,206
222,207
223,208
224,208
225,208
226,208
227,208
228,208
229,208
230,208
231,208
232,208
233,208
234,208
235,208
236,208
237,208
238,208
