,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,1.0
65,2.0
66,4.0
67,4.0
68,5.0
69,5.0
70,7.0
71,10.0
72,12.0
73,15.0
74,15.0
75,17.0
76,19.0
77,21.0
78,24.0
79,28.0
80,28.0
81,31.0
82,38.0
83,43.0
84,48.0
85,55.0
86,58.0
87,64.0
88,75.0
89,80.0
90,82.0
91,90.0
92,84.0
93,84.0
94,87.0
95,94.0
96,91.0
97,92.0
98,85.0
99,86.0
100,85.0
101,81.0
102,85.0
103,82.0
104,80.0
105,82.0
106,84.0
107,83.0
108,78.0
109,73.0
110,70.0
111,67.0
112,61.0
113,60.0
114,56.0
115,47.0
116,45.0
117,45.0
118,43.0
119,44.0
120,38.0
121,38.0
122,38.0
123,39.0
124,38.0
125,38.0
126,38.0
127,36.0
128,36.0
129,31.0
130,28.0
131,25.0
132,23.0
133,21.0
134,19.0
135,18.0
136,17.0
137,18.0
138,13.0
139,10.0
140,8.0
141,9.0
142,9.0
143,10.0
144,11.0
145,12.0
146,11.0
147,11.0
148,11.0
149,11.0
150,12.0
151,9.0
152,8.0
153,9.0
154,10.0
155,10.0
156,10.0
157,7.0
158,6.0
159,6.0
160,5.0
161,5.0
162,5.0
163,5.0
164,5.0
165,4.0
166,2.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,1.0
210,4.0
211,6.0
212,7.0
213,9.0
214,9.0
215,12.0
216,15.0
217,15.0
218,15.0
219,14.0
220,13.0
221,12.0
222,12.0
223,11.0
224,9.0
225,6.0
226,4.0
227,2.0
228,2.0
229,1.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
