,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,1.0
64,2.0
65,4.0
66,5.0
67,6.0
68,9.0
69,12.0
70,16.0
71,19.0
72,22.0
73,24.0
74,28.0
75,32.0
76,33.0
77,38.0
78,38.0
79,46.0
80,56.0
81,62.0
82,62.0
83,68.0
84,68.0
85,75.0
86,90.0
87,97.0
88,106.0
89,108.0
90,106.0
91,106.0
92,110.0
93,115.0
94,116.0
95,114.0
96,110.0
97,107.0
98,105.0
99,103.0
100,100.0
101,94.0
102,86.0
103,82.0
104,82.0
105,84.0
106,80.0
107,74.0
108,71.0
109,68.0
110,62.0
111,58.0
112,53.0
113,52.0
114,43.0
115,38.0
116,34.0
117,27.0
118,21.0
119,20.0
120,13.0
121,11.0
122,8.0
123,3.0
124,2.0
125,1.0
126,1.0
127,0.0
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,2.0
146,2.0
147,2.0
148,2.0
149,2.0
150,2.0
151,4.0
152,7.0
153,9.0
154,11.0
155,12.0
156,12.0
157,11.0
158,11.0
159,12.0
160,16.0
161,17.0
162,17.0
163,14.0
164,14.0
165,14.0
166,9.0
167,8.0
168,6.0
169,5.0
170,5.0
171,4.0
172,4.0
173,3.0
174,3.0
175,2.0
176,2.0
177,2.0
178,4.0
179,4.0
180,3.0
181,3.0
182,3.0
183,6.0
184,6.0
185,6.0
186,7.0
187,7.0
188,8.0
189,8.0
190,7.0
191,8.0
192,6.0
193,7.0
194,8.0
195,9.0
196,10.0
197,8.0
198,8.0
199,8.0
200,7.0
201,8.0
202,9.0
203,7.0
204,7.0
205,7.0
206,6.0
207,5.0
208,5.0
209,5.0
210,5.0
211,5.0
212,5.0
213,5.0
214,4.0
215,6.0
216,7.0
217,7.0
218,7.0
219,7.0
220,8.0
221,9.0
222,8.0
223,7.0
224,6.0
225,5.0
226,5.0
227,4.0
228,3.0
229,2.0
230,2.0
231,2.0
232,1.0
233,1.0
234,1.0
235,1.0
236,0.0
237,0.0
238,0.0
