,Daily_absent_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,1.0
72,1.0
73,1.0
74,2.0
75,2.0
76,3.0
77,8.0
78,11.0
79,12.0
80,19.0
81,24.0
82,27.0
83,32.0
84,32.0
85,33.0
86,38.0
87,40.0
88,40.0
89,47.0
90,47.0
91,47.0
92,51.0
93,52.0
94,50.0
95,54.0
96,51.0
97,59.0
98,60.0
99,58.0
100,60.0
101,59.0
102,55.0
103,58.0
104,52.0
105,57.0
106,62.0
107,63.0
108,60.0
109,56.0
110,48.0
111,42.0
112,35.0
113,27.0
114,19.0
115,18.0
116,21.0
117,21.0
118,24.0
119,21.0
120,20.0
121,20.0
122,20.0
123,16.0
124,15.0
125,12.0
126,13.0
127,11.0
128,10.0
129,10.0
130,10.0
131,10.0
132,9.0
133,7.0
134,7.0
135,6.0
136,4.0
137,5.0
138,4.0
139,4.0
140,6.0
141,7.0
142,7.0
143,7.0
144,8.0
145,8.0
146,8.0
147,6.0
148,5.0
149,6.0
150,10.0
151,8.0
152,8.0
153,7.0
154,8.0
155,8.0
156,7.0
157,3.0
158,2.0
159,3.0
160,3.0
161,2.0
162,1.0
163,1.0
164,1.0
165,1.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,1.0
174,1.0
175,1.0
176,1.0
177,2.0
178,2.0
179,2.0
180,1.0
181,1.0
182,2.0
183,2.0
184,1.0
185,1.0
186,1.0
187,1.0
188,1.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,1.0
198,1.0
199,1.0
200,1.0
201,1.0
202,1.0
203,1.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,1.0
216,1.0
217,1.0
218,1.0
219,1.0
220,1.0
221,1.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,1.0
232,1.0
233,1.0
234,1.0
235,1.0
236,1.0
237,1.0
238,0.0
