,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,0,,0,0
1,2,,2,0
2,0,,0,0
3,,0,0,0
4,1,,1,0
5,,2,2,0
6,,1,1,0
7,,0,0,0
8,1,,1,0
9,1,,1,0
10,4,,4,0
11,,2,2,0
12,,0,0,0
13,0,,0,0
14,,1,1,0
15,1,,1,0
16,,0,0,0
17,0,,0,0
18,1,,1,0
19,,0,0,0
20,,1,1,0
21,,3,3,0
22,4,,3,1
23,0,,0,0
24,0,,0,0
25,2,,1,1
26,0,,0,0
27,,1,1,0
28,,1,1,0
29,,0,0,0
30,1,,0,1
31,1,,1,0
32,5,,4,1
33,,3,3,0
34,1,,1,0
35,4,,4,0
36,0,,0,0
37,1,,0,1
38,,1,1,0
39,,1,1,0
40,0,,0,0
41,,0,0,0
42,,0,0,0
43,0,,0,0
44,,1,0,1
45,,0,0,0
46,0,,0,0
47,1,,1,0
48,,1,1,0
49,,0,0,0
50,1,,1,0
51,,0,0,0
52,1,,0,1
53,0,,0,0
54,2,,2,0
55,,2,1,1
56,,0,0,0
57,4,,4,0
58,,1,1,0
59,1,,1,0
60,1,,1,0
61,0,,0,0
62,0,,0,0
63,0,,0,0
64,0,,0,0
65,0,,0,0
66,3,,3,0
67,2,,1,1
68,1,,1,0
69,0,,0,0
70,,1,1,0
71,1,,0,1
72,1,,1,0
73,1,,1,0
74,2,,2,0
75,0,,0,0
76,0,,0,0
77,0,,0,0
78,1,,0,1
79,1,,1,0
80,0,,0,0
81,2,,2,0
82,0,,0,0
83,2,,2,0
84,0,,0,0
85,1,,1,0
86,,0,0,0
87,0,,0,0
88,2,,2,0
89,,0,0,0
90,,1,1,0
91,,0,0,0
92,1,,1,0
93,,0,0,0
94,1,,1,0
95,,2,2,0
96,1,,1,0
97,0,,0,0
98,0,,0,0
99,1,,1,0
100,,2,2,0
101,,2,2,0
102,0,,0,0
103,0,,0,0
104,0,,0,0
105,0,,0,0
106,0,,0,0
107,,0,0,0
108,0,,0,0
109,,1,1,0
110,,0,0,0
111,,0,0,0
112,2,,2,0
113,0,,0,0
114,0,,0,0
115,0,,0,0
116,2,,2,0
117,0,,0,0
118,0,,0,0
119,2,,2,0
120,0,,0,0
121,0,,0,0
122,0,,0,0
123,,0,0,0
124,2,,2,0
125,1,,1,0
126,,3,3,0
127,1,,1,0
128,,1,1,0
129,3,,2,1
130,,2,2,0
131,0,,0,0
132,,0,0,0
133,,1,1,0
134,0,,0,0
135,1,,1,0
136,1,,0,1
137,,0,0,0
138,0,,0,0
139,0,,0,0
140,0,,0,0
141,1,,1,0
142,,0,0,0
143,2,,2,0
144,0,,0,0
145,0,,0,0
146,1,,1,0
147,0,,0,0
148,0,,0,0
149,1,,1,0
150,0,,0,0
151,,2,2,0
152,0,,0,0
153,,1,1,0
154,1,,1,0
155,0,,0,0
156,1,,1,0
157,0,,0,0
158,,2,2,0
159,,1,1,0
160,0,,0,0
161,,0,0,0
162,,2,1,1
163,1,,1,0
164,0,,0,0
165,4,,3,1
166,1,,0,1
167,,2,2,0
168,,0,0,0
169,0,,0,0
170,1,,1,0
171,1,,1,0
172,0,,0,0
173,0,,0,0
174,1,,0,1
175,2,,2,0
176,0,,0,0
177,0,,0,0
178,,0,0,0
179,,2,2,0
180,1,,1,0
181,0,,0,0
182,,2,1,1
183,2,,2,0
184,,3,3,0
185,,1,1,0
186,0,,0,0
187,3,,2,1
188,2,,2,0
189,1,,0,1
190,0,,0,0
191,0,,0,0
192,0,,0,0
193,0,,0,0
194,0,,0,0
195,0,,0,0
196,,1,1,0
197,2,,2,0
198,,2,2,0
199,2,,2,0
200,,2,2,0
201,0,,0,0
202,1,,1,0
203,1,,1,0
204,0,,0,0
205,0,,0,0
206,,2,2,0
207,0,,0,0
208,2,,2,0
209,0,,0,0
210,,0,0,0
211,,0,0,0
212,0,,0,0
213,,0,0,0
214,,3,3,0
215,1,,1,0
216,1,,1,0
217,1,,1,0
218,1,,1,0
219,1,,1,0
220,1,,1,0
221,1,,1,0
222,1,,1,0
223,,0,0,0
224,0,,0,0
225,0,,0,0
226,0,,0,0
227,0,,0,0
228,,1,1,0
229,0,,0,0
230,,1,1,0
