,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,2
67,2
68,2
69,3
70,4
71,5
72,7
73,9
74,10
75,12
76,14
77,15
78,17
79,18
80,19
81,19
82,19
83,20
84,22
85,26
86,30
87,36
88,38
89,42
90,47
91,52
92,55
93,60
94,64
95,69
96,74
97,79
98,83
99,86
100,90
101,96
102,101
103,103
104,105
105,106
106,109
107,111
108,111
109,115
110,116
111,119
112,124
113,124
114,125
115,129
116,132
117,135
118,136
119,139
120,143
121,144
122,146
123,147
124,152
125,153
126,155
127,158
128,158
129,159
130,162
131,165
132,166
133,169
134,170
135,173
136,173
137,173
138,174
139,175
140,175
141,175
142,175
143,175
144,175
145,175
146,175
147,175
148,175
149,175
150,175
151,175
152,175
153,175
154,175
155,175
156,175
157,175
158,175
159,175
160,175
161,175
162,175
163,175
164,175
165,175
166,175
167,175
168,175
169,175
170,175
171,175
172,175
173,175
174,175
175,175
176,175
177,176
178,176
179,176
180,176
181,176
182,176
183,176
184,176
185,176
186,176
187,176
188,176
189,176
190,176
191,176
192,176
193,176
194,176
195,176
196,176
197,176
198,176
199,176
200,176
201,176
202,176
203,176
204,176
205,176
206,176
207,176
208,176
209,176
210,176
211,176
212,176
213,176
214,176
215,176
216,176
217,176
218,176
219,176
220,176
221,176
222,176
223,176
224,176
225,176
226,176
227,176
228,176
229,177
230,178
231,178
232,178
233,178
234,178
235,179
236,179
237,179
238,180
