,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,4,,0,4
1,0,,0,0
2,0,,0,0
3,0,,0,0
4,0,,0,0
5,1,,0,1
6,2,,0,2
7,0,,0,0
8,0,,0,0
9,0,,0,0
10,,0,0,0
11,0,,0,0
12,0,,0,0
13,1,,0,1
14,,0,0,0
15,,0,0,0
16,2,,0,2
17,2,,0,2
18,3,,0,3
19,0,,0,0
20,1,,0,1
21,2,,0,2
22,0,,0,0
23,0,,0,0
24,0,,0,0
25,1,,0,1
26,1,,0,1
27,0,,0,0
28,0,,0,0
29,1,,0,1
30,0,,0,0
31,1,,0,1
32,0,,0,0
33,2,,0,2
34,1,,0,1
35,,1,0,1
36,1,,0,1
37,,0,0,0
38,,0,0,0
39,0,,0,0
40,0,,0,0
41,0,,0,0
42,0,,0,0
43,,0,0,0
44,0,,0,0
45,1,,0,1
46,0,,0,0
47,5,,0,5
48,1,,0,1
49,3,,0,3
50,0,,0,0
51,2,,0,2
52,0,,0,0
53,0,,0,0
54,1,,0,1
55,2,,0,2
56,2,,0,2
57,1,,0,1
58,0,,0,0
59,2,,0,2
60,0,,0,0
61,0,,0,0
62,0,,0,0
63,0,,0,0
64,0,,0,0
65,1,,0,1
66,2,,0,2
67,,0,0,0
68,1,,0,1
69,0,,0,0
70,0,,0,0
71,0,,0,0
72,2,,0,2
73,0,,0,0
74,1,,0,1
75,0,,0,0
76,1,,0,1
77,,0,0,0
78,6,,0,6
79,0,,0,0
80,0,,0,0
81,0,,0,0
82,,2,0,2
83,0,,0,0
84,,0,0,0
85,,0,0,0
86,0,,0,0
87,0,,0,0
88,0,,0,0
89,1,,0,1
90,1,,0,1
91,1,,0,1
92,0,,0,0
93,,0,0,0
94,2,,0,2
95,2,,0,2
96,0,,0,0
97,0,,0,0
98,,2,0,2
99,1,,0,1
100,1,,0,1
101,1,,0,1
102,,0,0,0
103,0,,0,0
104,0,,0,0
105,3,,0,3
106,0,,0,0
107,0,,0,0
108,2,,0,2
109,0,,0,0
110,,2,0,2
111,2,,0,2
112,2,,0,2
113,3,,0,3
114,0,,0,0
115,,0,0,0
116,1,,0,1
117,,0,0,0
118,0,,0,0
119,,1,0,1
120,0,,0,0
121,,2,0,2
122,,0,0,0
123,0,,0,0
124,0,,0,0
125,1,,0,1
126,0,,0,0
127,0,,0,0
128,0,,0,0
129,,0,0,0
130,0,,0,0
131,,3,0,3
132,,0,0,0
133,,1,0,1
134,,1,0,1
135,1,,0,1
136,2,,0,2
137,0,,0,0
138,2,,0,2
139,0,,0,0
140,1,,0,1
141,3,,0,3
142,,0,0,0
143,0,,0,0
144,0,,0,0
145,,0,0,0
146,2,,0,2
147,0,,0,0
148,,0,0,0
149,,4,0,4
150,0,,0,0
151,3,,0,3
152,0,,0,0
153,0,,0,0
154,0,,0,0
155,0,,0,0
156,0,,0,0
157,1,,0,1
158,0,,0,0
159,2,,0,2
160,0,,0,0
161,2,,0,2
162,0,,0,0
163,2,,0,2
164,2,,0,2
165,1,,0,1
166,0,,0,0
167,0,,0,0
168,0,,0,0
169,0,,0,0
170,2,,0,2
171,0,,0,0
172,0,,0,0
173,,2,0,2
174,3,,0,3
175,1,,0,1
176,0,,0,0
177,0,,0,0
178,0,,0,0
179,2,,0,2
180,0,,0,0
181,1,,0,1
182,,0,0,0
183,0,,0,0
184,4,,0,4
185,0,,0,0
186,0,,0,0
187,1,,0,1
188,0,,0,0
189,,2,0,2
190,0,,0,0
191,0,,0,0
192,0,,0,0
193,1,,0,1
194,0,,0,0
195,,1,0,1
196,0,,0,0
197,0,,0,0
198,0,,0,0
199,0,,0,0
200,0,,0,0
201,0,,0,0
202,0,,0,0
203,0,,0,0
204,0,,0,0
205,0,,0,0
206,2,,0,2
207,1,,0,1
208,0,,0,0
209,0,,0,0
210,0,,0,0
211,0,,0,0
212,0,,0,0
213,0,,0,0
214,2,,0,2
215,0,,0,0
216,0,,0,0
217,,2,0,2
218,0,,0,0
219,0,,0,0
220,0,,0,0
221,0,,0,0
222,,1,0,1
223,0,,0,0
224,0,,0,0
225,0,,0,0
226,0,,0,0
227,1,,0,1
228,0,,0,0
229,0,,0,0
230,0,,0,0
231,2,,0,2
232,1,,0,1
233,0,,0,0
234,2,,0,2
235,,0,0,0
236,0,,0,0
237,2,,0,2
238,0,,0,0
239,0,,0,0
240,0,,0,0
241,0,,0,0
242,0,,0,0
243,4,,0,4
244,0,,0,0
245,0,,0,0
246,0,,0,0
247,0,,0,0
248,2,,0,2
249,0,,0,0
250,3,,0,3
251,2,,0,2
252,0,,0,0
253,1,,0,1
254,1,,0,1
255,0,,0,0
256,0,,0,0
257,,1,0,1
258,0,,0,0
259,1,,0,1
260,0,,0,0
261,0,,0,0
262,0,,0,0
263,,1,0,1
264,,2,0,2
265,0,,0,0
266,,1,0,1
267,1,,0,1
268,1,,0,1
269,0,,0,0
270,0,,0,0
271,0,,0,0
272,0,,0,0
273,0,,0,0
274,1,,0,1
275,0,,0,0
276,2,,0,2
277,0,,0,0
278,1,,0,1
279,0,,0,0
280,,2,0,2
281,0,,0,0
282,0,,0,0
283,1,,0,1
284,0,,0,0
285,0,,0,0
286,0,,0,0
287,0,,0,0
288,1,,0,1
289,0,,0,0
290,,0,0,0
291,0,,0,0
292,,1,0,1
293,1,,0,1
294,0,,0,0
295,0,,0,0
296,0,,0,0
297,,0,0,0
298,0,,0,0
299,2,,0,2
300,0,,0,0
301,0,,0,0
302,0,,0,0
303,,1,0,1
304,0,,0,0
305,0,,0,0
306,0,,0,0
307,1,,0,1
308,0,,0,0
309,1,,0,1
