,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0,0.0,5.0,16.666666666666668,5.882352941176471,0.0,0.0,18.75,0.0,11.764705882352942,0.0,0.0,0.0,7.142857142857143,0.0,5.2631578947368425,0.0,0.0,4.3478260869565215,0.0,12.5,0.0,0.0,25.0,15.0,0.0,7.6923076923076925,9.523809523809524,0.0,0.0,6.25,0.0,0.0,0.0,6.25,25.0,0.0,0.0,0.0,6.666666666666667,4.545454545454546,0.0,0.0,0.0,12.5,0.0,15.0,7.142857142857143,5.2631578947368425,0.0,0.0,6.666666666666667,0.0,22.22222222222222,0.0,0.0,6.25,0.0,0.0,0.0,31.57894736842105,21.05263157894737,0.0,5.882352941176471,0.0,14.285714285714286,0.0,27.77777777777778,0.0,0.0,0.0,0.0,0.0,5.882352941176471,0.0,0.0,0.0,14.285714285714286,0.0,10.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882352941176471,0.0,20.0,11.764705882352942,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,28.571428571428573,0.0,0.0,21.05263157894737,0.0,0.0,14.285714285714286,0.0,15.384615384615385,19.047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,6.25,20.0,26.666666666666668,0.0,4.761904761904762,0.0,0.0,7.142857142857143,14.285714285714286,0.0,0.0,0.0,0.0,0.0,13.333333333333334,0.0,0.0,0.0,0.0,11.11111111111111,0.0,18.181818181818183,0.0,18.75,11.11111111111111,20.0,0.0,0.0,0.0,0.0,0.0,25.0,16.666666666666668,4.761904761904762,0.0,6.666666666666667,0.0,0.0,16.666666666666668,18.181818181818183,0.0,0.0,0.0,0.0,0.0,21.05263157894737,16.666666666666668,0.0,27.77777777777778,5.882352941176471,33.333333333333336,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,8.333333333333334,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,13.333333333333334
2,0.0,9.67741935483871,0.0,0.0,10.526315789473685,7.6923076923076925,4.761904761904762,0.0,0.0,5.555555555555555,15.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,7.6923076923076925,0.0,14.285714285714286,22.22222222222222,25.0,0.0,18.75,0.0,0.0,0.0,36.8421052631579,0.0,6.666666666666667,0.0,9.090909090909092,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,5.2631578947368425,0.0,0.0,18.181818181818183,0.0,0.0,15.789473684210526,20.0,5.2631578947368425,6.666666666666667,5.555555555555555,0.0,0.0,23.80952380952381,11.11111111111111,0.0,10.0,0.0,22.22222222222222,5.882352941176471,0.0,20.0,0.0,0.0,25.0,0.0,10.526315789473685,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,11.11111111111111,20.0,0.0,18.75,29.166666666666668,0.0,0.0,14.285714285714286,11.764705882352942
3,0.0,40.0,33.333333333333336,6.666666666666667,10.526315789473685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.451612903225806,7.142857142857143,11.764705882352942,0.0,0.0,0.0,13.333333333333334,11.11111111111111,8.333333333333334,13.333333333333334,11.764705882352942,0.0,12.5,0.0,31.25,20.0,0.0,12.5,42.10526315789474,0.0,0.0,25.0,11.11111111111111,0.0,4.761904761904762,9.090909090909092,0.0,22.22222222222222,18.181818181818183,0.0,22.22222222222222,5.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,18.181818181818183,0.0,0.0,0.0,6.25,16.666666666666668,0.0,0.0,0.0,0.0,0.0,38.46153846153846,40.0,0.0,0.0,0.0,0.0,20.0,11.764705882352942,0.0,16.666666666666668,0.0,20.833333333333332,11.11111111111111,0.0,0.0,0.0,12.5,17.647058823529413,5.0,0.0,0.0,10.0,0.0,0.0,23.076923076923077,8.695652173913043,0.0,0.0,9.090909090909092,25.0,12.5,4.3478260869565215,25.0,6.666666666666667
4,33.333333333333336,0.0,13.333333333333334,12.0,5.882352941176471,16.666666666666668,16.666666666666668,0.0,12.5,10.0,15.789473684210526,0.0,5.555555555555555,4.545454545454546,5.555555555555555,13.333333333333334,0.0,0.0,0.0,7.6923076923076925,11.11111111111111,0.0,14.285714285714286,19.23076923076923,18.181818181818183,7.6923076923076925,16.666666666666668,23.529411764705884,0.0,50.0,6.666666666666667,21.428571428571427,0.0,0.0,25.0,6.25,10.0,0.0,16.666666666666668,0.0,0.0,31.25,0.0,13.333333333333334,0.0,6.666666666666667,10.0,0.0,0.0,0.0,25.0,5.882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.526315789473685,5.555555555555555,0.0,0.0,10.0,0.0,0.0,20.833333333333332,5.555555555555555,12.5,0.0,0.0,26.08695652173913,0.0,0.0,0.0,15.0,24.0,26.666666666666668,12.5,0.0,16.666666666666668,50.0,5.882352941176471,0.0,0.0,5.0,5.882352941176471,0.0,0.0,14.285714285714286,15.384615384615385,33.333333333333336,6.666666666666667,7.6923076923076925,0.0,30.76923076923077,27.77777777777778,6.666666666666667,18.181818181818183,7.6923076923076925
5,20.0,0.0,17.647058823529413,25.0,11.764705882352942,0.0,10.714285714285714,0.0,5.555555555555555,16.666666666666668,8.333333333333334,0.0,0.0,0.0,23.076923076923077,5.555555555555555,0.0,0.0,0.0,0.0,11.764705882352942,23.076923076923077,0.0,15.0,11.764705882352942,0.0,10.0,12.5,22.22222222222222,25.0,0.0,38.888888888888886,0.0,0.0,33.333333333333336,3.5714285714285716,8.333333333333334,22.22222222222222,4.166666666666667,0.0,0.0,20.833333333333332,11.11111111111111,15.384615384615385,0.0,7.142857142857143,0.0,25.0,0.0,0.0,9.090909090909092,0.0,21.428571428571427,38.888888888888886,28.571428571428573,0.0,6.666666666666667,0.0,0.0,6.666666666666667,20.0,0.0,0.0,17.647058823529413,3.8461538461538463,0.0,25.0,7.142857142857143,5.555555555555555,0.0,0.0,25.0,0.0,20.0,8.0,42.857142857142854,18.75,0.0,0.0,0.0,21.428571428571427,0.0,12.5,0.0,0.0,11.764705882352942,18.75,16.666666666666668,0.0,6.666666666666667,9.090909090909092,0.0,12.5,0.0,15.789473684210526,11.764705882352942,22.22222222222222,5.0,6.666666666666667,27.272727272727273
6,19.23076923076923,6.666666666666667,0.0,20.0,10.0,0.0,0.0,0.0,6.25,3.8461538461538463,43.75,0.0,11.764705882352942,0.0,9.523809523809524,0.0,0.0,0.0,0.0,9.090909090909092,0.0,35.294117647058826,0.0,20.0,16.0,0.0,14.285714285714286,0.0,23.076923076923077,23.076923076923077,14.285714285714286,36.8421052631579,14.285714285714286,0.0,17.24137931034483,0.0,6.25,0.0,12.5,11.11111111111111,0.0,21.428571428571427,25.0,0.0,12.5,0.0,43.75,37.5,0.0,11.11111111111111,0.0,18.181818181818183,23.529411764705884,40.0,0.0,23.076923076923077,10.526315789473685,0.0,31.25,0.0,27.272727272727273,0.0,9.090909090909092,21.428571428571427,0.0,0.0,6.25,33.333333333333336,0.0,20.0,0.0,22.22222222222222,0.0,0.0,0.0,35.714285714285715,22.22222222222222,16.666666666666668,35.294117647058826,18.75,20.0,0.0,0.0,6.666666666666667,33.333333333333336,0.0,15.384615384615385,11.11111111111111,5.2631578947368425,0.0,0.0,10.526315789473685,38.46153846153846,0.0,14.285714285714286,0.0,0.0,0.0,25.0,18.181818181818183
7,0.0,14.285714285714286,7.142857142857143,0.0,0.0,13.333333333333334,0.0,0.0,13.636363636363637,4.3478260869565215,26.666666666666668,0.0,5.882352941176471,37.5,19.23076923076923,0.0,21.05263157894737,0.0,9.523809523809524,0.0,33.333333333333336,29.41176470588235,0.0,14.285714285714286,14.285714285714286,6.666666666666667,0.0,0.0,50.0,15.0,14.285714285714286,33.333333333333336,6.25,22.727272727272727,26.08695652173913,7.142857142857143,5.2631578947368425,0.0,0.0,15.789473684210526,15.384615384615385,7.142857142857143,10.0,5.555555555555555,0.0,25.0,29.41176470588235,23.529411764705884,0.0,5.882352941176471,11.11111111111111,6.25,15.0,38.888888888888886,20.0,16.666666666666668,23.80952380952381,10.0,18.75,0.0,15.384615384615385,0.0,21.428571428571427,7.142857142857143,0.0,6.25,21.428571428571427,28.571428571428573,41.666666666666664,20.0,15.0,0.0,21.428571428571427,0.0,18.75,0.0,0.0,0.0,25.0,12.5,33.333333333333336,27.272727272727273,6.666666666666667,0.0,0.0,10.0,0.0,12.5,4.166666666666667,0.0,0.0,0.0,35.714285714285715,0.0,10.526315789473685,23.076923076923077,0.0,11.764705882352942,0.0,0.0
8,14.285714285714286,14.285714285714286,0.0,35.714285714285715,21.05263157894737,0.0,0.0,0.0,0.0,0.0,26.666666666666668,5.555555555555555,0.0,26.666666666666668,0.0,0.0,10.526315789473685,0.0,0.0,0.0,0.0,20.0,7.142857142857143,0.0,12.5,0.0,0.0,19.047619047619047,19.047619047619047,20.0,11.11111111111111,10.0,14.285714285714286,12.5,0.0,8.333333333333334,0.0,0.0,0.0,21.05263157894737,11.11111111111111,0.0,10.0,0.0,10.526315789473685,23.80952380952381,0.0,30.76923076923077,6.25,16.666666666666668,6.25,47.36842105263158,0.0,26.31578947368421,0.0,21.05263157894737,14.814814814814815,7.142857142857143,14.285714285714286,0.0,23.529411764705884,11.11111111111111,12.5,6.666666666666667,0.0,28.571428571428573,10.526315789473685,0.0,15.0,33.333333333333336,17.647058823529413,0.0,10.526315789473685,0.0,12.5,5.555555555555555,0.0,36.36363636363637,25.0,14.285714285714286,25.0,26.666666666666668,14.285714285714286,27.77777777777778,0.0,0.0,15.789473684210526,6.666666666666667,0.0,8.695652173913043,25.0,12.0,27.272727272727273,0.0,16.666666666666668,18.181818181818183,0.0,0.0,12.5,6.666666666666667
9,12.0,0.0,0.0,18.75,21.05263157894737,6.25,15.384615384615385,0.0,0.0,6.666666666666667,25.0,0.0,20.0,25.0,33.333333333333336,0.0,8.333333333333334,0.0,0.0,5.2631578947368425,0.0,6.25,0.0,0.0,7.142857142857143,12.5,7.142857142857143,15.0,22.22222222222222,5.555555555555555,0.0,0.0,5.555555555555555,12.5,15.789473684210526,0.0,5.555555555555555,0.0,12.5,11.11111111111111,0.0,0.0,9.523809523809524,0.0,10.0,47.36842105263158,26.666666666666668,28.571428571428573,0.0,15.384615384615385,33.333333333333336,27.77777777777778,20.0,30.0,0.0,11.11111111111111,17.647058823529413,0.0,21.428571428571427,0.0,18.181818181818183,0.0,0.0,0.0,0.0,8.333333333333334,5.0,0.0,0.0,20.0,12.5,0.0,28.571428571428573,38.46153846153846,6.666666666666667,0.0,27.77777777777778,20.0,7.6923076923076925,18.181818181818183,0.0,11.11111111111111,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,10.526315789473685,37.5,0.0,15.384615384615385,26.666666666666668,5.882352941176471,8.333333333333334,0.0,28.571428571428573
