,Daily_absent_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,1.0
69,1.0
70,2.0
71,3.0
72,3.0
73,4.0
74,5.0
75,4.0
76,7.0
77,8.0
78,11.0
79,12.0
80,14.0
81,16.0
82,18.0
83,16.0
84,16.0
85,13.0
86,17.0
87,16.0
88,16.0
89,21.0
90,21.0
91,25.0
92,31.0
93,29.0
94,32.0
95,36.0
96,32.0
97,35.0
98,31.0
99,29.0
100,28.0
101,27.0
102,21.0
103,22.0
104,21.0
105,20.0
106,16.0
107,16.0
108,14.0
109,15.0
110,12.0
111,10.0
112,10.0
113,9.0
114,10.0
115,12.0
116,14.0
117,13.0
118,15.0
119,16.0
120,16.0
121,13.0
122,10.0
123,6.0
124,7.0
125,6.0
126,4.0
127,7.0
128,9.0
129,9.0
130,11.0
131,11.0
132,9.0
133,9.0
134,7.0
135,6.0
136,6.0
137,5.0
138,4.0
139,4.0
140,4.0
141,3.0
142,2.0
143,1.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,1.0
150,1.0
151,1.0
152,1.0
153,1.0
154,1.0
155,1.0
156,0.0
157,0.0
158,0.0
159,1.0
160,1.0
161,1.0
162,1.0
163,2.0
164,3.0
165,4.0
166,3.0
167,3.0
168,3.0
169,4.0
170,3.0
171,2.0
172,1.0
173,1.0
174,1.0
175,2.0
176,2.0
177,2.0
178,2.0
179,2.0
180,2.0
181,2.0
182,1.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,1.0
205,1.0
206,1.0
207,1.0
208,1.0
209,1.0
210,1.0
211,0.0
212,0.0
213,1.0
214,1.0
215,1.0
216,1.0
217,1.0
218,1.0
219,2.0
220,1.0
221,1.0
222,1.0
223,2.0
224,2.0
225,3.0
226,2.0
227,2.0
228,2.0
229,3.0
230,3.0
231,4.0
232,3.0
233,3.0
234,4.0
235,4.0
236,3.0
237,2.0
238,1.0
