,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,,0,0,0
1,0,,0,0
2,1,,1,0
3,0,,0,0
4,2,,2,0
5,1,,1,0
6,2,,2,0
7,2,,2,0
8,0,,0,0
9,0,,0,0
10,,0,0,0
11,0,,0,0
12,0,,0,0
13,2,,2,0
14,,1,1,0
15,0,,0,0
16,0,,0,0
17,0,,0,0
18,,0,0,0
19,,1,1,0
20,0,,0,0
21,0,,0,0
22,0,,0,0
23,,0,0,0
24,0,,0,0
25,0,,0,0
26,0,,0,0
27,0,,0,0
28,0,,0,0
29,,1,1,0
30,0,,0,0
31,2,,2,0
32,0,,0,0
33,0,,0,0
34,2,,1,1
35,1,,0,1
36,,0,0,0
37,,0,0,0
38,,0,0,0
39,,0,0,0
40,,0,0,0
41,,0,0,0
42,,0,0,0
43,1,,1,0
44,,0,0,0
45,1,,1,0
46,,1,1,0
47,1,,1,0
48,0,,0,0
49,,0,0,0
50,2,,2,0
51,,0,0,0
52,1,,0,1
53,0,,0,0
54,0,,0,0
55,,2,2,0
56,1,,1,0
57,0,,0,0
58,,0,0,0
59,,0,0,0
60,,0,0,0
61,0,,0,0
62,,0,0,0
63,1,,1,0
64,1,,0,1
65,,0,0,0
66,1,,1,0
67,0,,0,0
68,0,,0,0
69,,0,0,0
70,0,,0,0
71,,0,0,0
72,1,,1,0
73,4,,4,0
74,0,,0,0
75,3,,2,1
76,2,,2,0
77,0,,0,0
78,0,,0,0
79,1,,1,0
80,,0,0,0
81,,0,0,0
82,0,,0,0
83,,1,1,0
84,,2,2,0
85,1,,1,0
86,0,,0,0
87,0,,0,0
88,,1,1,0
89,1,,1,0
90,0,,0,0
91,0,,0,0
92,0,,0,0
93,0,,0,0
94,2,,1,1
95,1,,1,0
96,,0,0,0
97,,0,0,0
98,2,,2,0
99,2,,2,0
100,0,,0,0
101,0,,0,0
102,0,,0,0
103,1,,1,0
104,,0,0,0
105,,0,0,0
106,,0,0,0
107,2,,2,0
108,3,,1,2
109,1,,0,1
110,,0,0,0
111,1,,1,0
112,,0,0,0
113,1,,1,0
114,,0,0,0
115,1,,1,0
116,,0,0,0
117,1,,1,0
118,0,,0,0
119,,0,0,0
120,1,,1,0
121,1,,1,0
122,3,,2,1
123,0,,0,0
124,1,,1,0
125,0,,0,0
126,0,,0,0
127,0,,0,0
128,0,,0,0
129,1,,1,0
130,,0,0,0
131,1,,1,0
132,0,,0,0
133,,0,0,0
134,0,,0,0
135,0,,0,0
136,3,,3,0
137,0,,0,0
138,0,,0,0
139,,0,0,0
140,2,,2,0
141,1,,1,0
142,3,,3,0
143,1,,1,0
144,,3,2,1
145,0,,0,0
146,,1,1,0
147,2,,2,0
148,1,,1,0
149,1,,1,0
150,0,,0,0
151,0,,0,0
152,,1,1,0
153,0,,0,0
154,0,,0,0
155,1,,1,0
156,,0,0,0
157,0,,0,0
158,2,,1,1
159,3,,3,0
160,,1,1,0
161,1,,1,0
162,1,,1,0
163,,0,0,0
164,0,,0,0
165,0,,0,0
166,,0,0,0
167,1,,0,1
168,1,,1,0
169,1,,0,1
170,,0,0,0
171,,0,0,0
172,1,,1,0
173,1,,1,0
174,1,,1,0
175,0,,0,0
176,,0,0,0
177,1,,1,0
178,,1,0,1
179,,0,0,0
180,0,,0,0
181,,0,0,0
182,,0,0,0
183,2,,2,0
184,,0,0,0
185,3,,2,1
186,,0,0,0
187,,0,0,0
188,1,,0,1
189,,1,1,0
190,2,,2,0
191,1,,1,0
192,1,,1,0
193,0,,0,0
194,0,,0,0
195,0,,0,0
196,0,,0,0
197,0,,0,0
198,0,,0,0
199,0,,0,0
200,,2,2,0
201,0,,0,0
202,0,,0,0
203,5,,4,1
