,num_contacts_traced,num_positive_contacts,contact_tracing_time,num_sympt_patients_traced,hcw_time_of_infection,hcw_current_ward,num_sympt_hcws_traced,day,sim,prevalence,n_total,n_pos,pos_rate
0,7,0,66.6875,0.0,61.0,6.0,0.0,66.0,0.0,0.0092165898617511,1080.0,7.0,0.0
1,5,0,67.24305555555556,1.0,62.0,4.0,0.0,67.0,0.0,0.0044642857142857,1090.0,7.0,0.0
2,16,1,70.84722222222223,0.0,66.0,20.0,0.0,70.0,0.0,0.0176991150442477,1082.0,12.0,6.25
3,17,1,71.65972222222223,0.0,64.0,18.0,0.0,71.0,0.0,0.0127659574468085,1092.0,11.0,5.88235294117647
4,19,2,76.34027777777777,0.0,74.0,13.0,0.0,76.0,0.0,0.0205761316872428,1099.0,19.0,10.526315789473683
5,6,0,76.52083333333333,1.0,70.0,4.0,0.0,76.0,0.0,0.0205761316872428,1112.0,21.0,0.0
6,5,0,76.81944444444444,0.0,73.0,6.0,0.0,76.0,0.0,0.0205761316872428,1113.0,21.0,0.0
7,8,0,79.625,0.0,75.0,1.0,0.0,79.0,0.0,0.0678571428571428,1145.0,45.0,0.0
8,18,0,81.20138888888889,0.0,78.0,20.0,0.0,81.0,0.0,0.0711743772241993,1137.0,56.0,0.0
9,16,2,82.05555555555556,0.0,76.0,24.0,0.0,82.0,0.0,0.0952380952380952,1134.0,69.0,12.5
10,19,2,82.09722222222223,0.0,77.0,22.0,0.0,82.0,0.0,0.0952380952380952,1131.0,69.0,10.526315789473683
11,22,1,82.10416666666667,0.0,81.04166666666667,22.0,1.0,82.0,0.0,0.0952380952380952,1128.0,70.0,4.545454545454546
12,8,0,83.03472222222223,0.0,79.0,9.0,0.0,83.0,0.0,0.1278195488721804,1133.0,79.0,0.0
13,14,0,84.75694444444444,6.0,80.38888888888889,2.0,0.0,84.0,0.0,0.1496062992125984,1116.0,94.0,0.0
14,8,0,85.30555555555556,2.0,82.0,4.0,0.0,85.0,0.0,0.1612903225806451,1119.0,103.0,0.0
15,9,0,85.45833333333333,5.0,79.0,2.0,0.0,85.0,0.0,0.1612903225806451,1118.0,103.0,0.0
16,12,3,85.88888888888889,4.0,80.83333333333333,5.0,0.0,85.0,0.0,0.1612903225806451,1115.0,100.0,25.0
17,9,0,86.34722222222223,5.0,82.0,2.0,0.0,86.0,0.0,0.1862348178137652,1122.0,114.0,0.0
18,17,3,86.375,0.0,84.375,23.0,0.0,86.0,0.0,0.1862348178137652,1114.0,111.0,17.647058823529413
19,17,2,86.375,0.0,83.0,23.0,1.0,86.0,0.0,0.1862348178137652,1114.0,112.0,11.76470588235294
20,13,1,86.63194444444444,0.0,81.0,10.0,0.0,86.0,0.0,0.1862348178137652,1118.0,113.0,7.6923076923076925
21,10,0,86.68055555555556,0.0,80.72222222222223,9.0,0.0,86.0,0.0,0.1862348178137652,1121.0,114.0,0.0
22,15,6,87.08333333333333,0.0,83.61805555555556,26.0,0.0,87.0,0.0,0.20703125,1139.0,121.0,40.0
23,14,5,87.79166666666667,0.0,83.72222222222223,26.0,0.0,87.0,0.0,0.20703125,1140.0,122.0,35.714285714285715
24,15,5,87.79861111111111,0.0,82.6875,26.0,1.0,87.0,0.0,0.20703125,1139.0,122.0,33.33333333333333
25,6,0,87.80555555555556,4.0,81.0,3.0,0.0,87.0,0.0,0.20703125,1148.0,127.0,0.0
26,25,1,87.82638888888889,0.0,84.38888888888889,28.0,0.0,87.0,0.0,0.20703125,1129.0,126.0,4.0
27,17,1,87.82638888888889,0.0,80.0,17.0,1.0,87.0,0.0,0.20703125,1137.0,126.0,5.88235294117647
28,15,0,87.83333333333333,0.0,84.5,9.0,1.0,87.0,0.0,0.20703125,1139.0,127.0,0.0
29,10,4,88.68055555555556,2.0,86.83333333333333,5.0,0.0,88.0,0.0,0.2172284644194756,1156.0,130.0,40.0
30,10,1,89.07638888888889,4.0,79.83333333333333,7.0,0.0,89.0,0.0,0.2387543252595155,1185.0,149.0,10.0
31,13,0,89.44444444444444,6.0,84.0,2.0,0.0,89.0,0.0,0.2387543252595155,1182.0,150.0,0.0
32,9,0,89.49305555555556,5.0,85.0,4.0,0.0,89.0,0.0,0.2387543252595155,1186.0,150.0,0.0
33,18,3,89.54166666666667,0.0,86.0,18.0,0.0,89.0,0.0,0.2387543252595155,1177.0,147.0,16.666666666666664
34,12,0,89.625,6.0,83.0,4.0,0.0,89.0,0.0,0.2387543252595155,1183.0,150.0,0.0
35,11,1,89.64583333333333,5.0,85.5625,3.0,0.0,89.0,0.0,0.2387543252595155,1184.0,149.0,9.090909090909092
36,22,1,89.83333333333333,6.0,84.0,19.0,0.0,89.0,0.0,0.2387543252595155,1173.0,149.0,4.545454545454546
37,12,1,89.90277777777777,6.0,88.0,8.0,0.0,89.0,0.0,0.2387543252595155,1183.0,149.0,8.333333333333332
38,19,1,90.25694444444444,0.0,84.19444444444444,11.0,0.0,90.0,0.0,0.227891156462585,1182.0,150.0,5.263157894736842
39,17,0,90.59722222222224,0.0,82.0,22.0,0.0,90.0,0.0,0.227891156462585,1184.0,151.0,0.0
40,10,1,91.74305555555556,4.0,90.5,8.0,0.0,91.0,0.0,0.2535714285714285,1184.0,161.0,10.0
41,19,3,91.8125,2.0,85.77777777777777,20.0,0.0,91.0,0.0,0.2535714285714285,1175.0,159.0,15.789473684210526
42,26,6,91.86111111111111,2.0,87.17361111111111,26.0,0.0,91.0,0.0,0.2535714285714285,1168.0,156.0,23.076923076923077
43,18,6,91.86111111111111,2.0,87.22222222222223,20.0,2.0,91.0,0.0,0.2535714285714285,1176.0,156.0,33.33333333333333
44,18,5,91.86111111111111,2.0,91.05555555555556,20.0,2.0,91.0,0.0,0.2535714285714285,1176.0,157.0,27.77777777777778
45,11,1,92.13888888888889,0.0,89.0,9.0,0.0,92.0,0.0,0.2578397212543554,1194.0,160.0,9.090909090909092
46,7,0,92.13888888888889,0.0,90.66666666666669,9.0,1.0,92.0,0.0,0.2578397212543554,1198.0,161.0,0.0
47,25,1,92.24305555555556,3.0,85.95833333333333,21.0,0.0,92.0,0.0,0.2578397212543554,1180.0,160.0,4.0
48,20,6,92.32638888888889,2.0,85.51388888888889,26.0,0.0,92.0,0.0,0.2578397212543554,1185.0,155.0,30.0
49,20,3,92.32638888888889,5.0,90.5,20.0,2.0,92.0,0.0,0.2578397212543554,1185.0,158.0,15.0
50,20,5,92.32638888888889,2.0,89.45138888888889,20.0,2.0,92.0,0.0,0.2578397212543554,1185.0,156.0,25.0
51,16,4,92.33333333333331,2.0,91.39583333333331,20.0,1.0,92.0,0.0,0.2578397212543554,1189.0,157.0,25.0
52,15,1,93.13888888888889,10.0,90.0,3.0,0.0,93.0,0.0,0.2448275862068965,1189.0,158.0,6.666666666666667
53,1,0,93.375,0.0,84.375,23.0,0.0,93.0,0.0,0.2448275862068965,1203.0,159.0,0.0
54,14,1,93.47916666666669,8.0,89.72916666666667,1.0,0.0,93.0,0.0,0.2448275862068965,1190.0,158.0,7.142857142857142
55,7,1,94.27083333333331,0.0,90.83333333333331,8.0,0.0,94.0,0.0,0.2662116040955631,1193.0,153.0,14.285714285714285
56,16,0,94.42361111111111,11.0,89.0,1.0,0.0,94.0,0.0,0.2662116040955631,1184.0,154.0,0.0
57,16,1,94.47916666666669,1.0,88.11111111111111,25.0,0.0,94.0,0.0,0.2662116040955631,1184.0,153.0,6.25
58,25,0,94.52777777777776,8.0,88.34722222222223,28.0,0.0,94.0,0.0,0.2662116040955631,1175.0,154.0,0.0
59,22,0,94.65972222222224,0.0,89.22222222222223,24.0,0.0,94.0,0.0,0.2662116040955631,1178.0,154.0,0.0
60,1,0,94.79166666666669,0.0,83.72222222222223,26.0,0.0,94.0,0.0,0.2662116040955631,1199.0,154.0,0.0
61,12,1,95.00694444444444,1.0,83.0,8.0,0.0,95.0,0.0,0.275,1184.0,153.0,8.333333333333332
62,14,0,95.04861111111111,8.0,90.05555555555556,6.0,0.0,95.0,0.0,0.275,1182.0,154.0,0.0
63,7,0,95.5625,0.0,91.0,9.0,0.0,95.0,0.0,0.275,1189.0,154.0,0.0
64,13,0,95.58333333333331,7.0,91.0625,1.0,0.0,95.0,0.0,0.275,1183.0,154.0,0.0
65,21,2,95.72916666666669,2.0,85.0,10.0,0.0,95.0,0.0,0.275,1175.0,152.0,9.523809523809524
66,14,1,95.73611111111111,1.0,91.77777777777776,7.0,1.0,95.0,0.0,0.275,1182.0,153.0,7.142857142857142
67,20,0,95.75,15.0,90.0,1.0,0.0,95.0,0.0,0.275,1176.0,154.0,0.0
68,16,1,95.85416666666669,3.0,92.0,14.0,0.0,95.0,0.0,0.275,1180.0,153.0,6.25
69,10,1,95.86111111111111,0.0,93.75,14.0,1.0,95.0,0.0,0.275,1186.0,153.0,10.0
70,14,2,95.99305555555556,0.0,90.0,27.0,0.0,95.0,0.0,0.275,1182.0,152.0,14.285714285714285
71,14,3,96.11111111111111,0.0,94.0,26.0,0.0,96.0,0.0,0.2465277777777778,1183.0,140.0,21.428571428571427
72,18,0,96.54166666666669,0.0,88.0,15.0,0.0,96.0,0.0,0.2465277777777778,1179.0,143.0,0.0
73,18,0,97.0,0.0,92.0,24.0,0.0,97.0,0.0,0.2463768115942029,1168.0,140.0,0.0
74,17,1,97.47916666666669,0.0,94.0,9.0,0.0,97.0,0.0,0.2463768115942029,1169.0,139.0,5.88235294117647
75,19,1,97.5,0.0,94.0,23.0,0.0,97.0,0.0,0.2463768115942029,1167.0,139.0,5.263157894736842
76,18,1,98.15277777777776,1.0,92.0,27.0,0.0,98.0,0.0,0.2304832713754646,1158.0,132.0,5.555555555555555
77,15,0,98.15277777777776,6.0,94.67361111111111,2.0,1.0,98.0,0.0,0.2304832713754646,1161.0,133.0,0.0
78,19,1,98.34027777777776,4.0,95.0,6.0,1.0,98.0,0.0,0.2304832713754646,1157.0,132.0,5.263157894736842
79,16,3,99.08333333333331,5.0,94.0,6.0,0.0,99.0,0.0,0.2518518518518518,1163.0,130.0,18.75
80,16,1,99.09027777777776,5.0,98.375,6.0,2.0,99.0,0.0,0.2518518518518518,1163.0,132.0,6.25
81,17,0,99.09027777777776,5.0,98.5,6.0,2.0,99.0,0.0,0.2518518518518518,1162.0,133.0,0.0
82,15,0,99.09027777777776,5.0,96.0,6.0,3.0,99.0,0.0,0.2518518518518518,1164.0,133.0,0.0
83,12,2,99.20833333333331,0.0,90.0,18.0,0.0,99.0,0.0,0.2518518518518518,1167.0,131.0,16.666666666666664
84,13,0,99.61111111111111,5.0,96.0,6.0,0.0,99.0,0.0,0.2518518518518518,1166.0,133.0,0.0
85,25,0,99.71527777777776,3.0,94.0,11.0,0.0,99.0,0.0,0.2518518518518518,1154.0,133.0,0.0
86,11,1,100.15972222222224,3.0,95.0,8.0,0.0,100.0,0.0,0.2421052631578947,1184.0,130.0,9.090909090909092
87,15,0,100.34722222222224,5.0,92.33333333333331,6.0,0.0,100.0,0.0,0.2421052631578947,1180.0,131.0,0.0
88,10,0,100.61805555555556,1.0,95.0,7.0,0.0,100.0,0.0,0.2421052631578947,1185.0,131.0,0.0
89,15,0,102.20833333333331,0.0,97.0,26.0,0.0,102.0,0.0,0.223826714801444,1158.0,114.0,0.0
90,21,0,102.31944444444444,11.0,96.66666666666669,4.0,0.0,102.0,0.0,0.223826714801444,1152.0,114.0,0.0
91,16,2,103.34027777777776,0.0,96.27777777777776,11.0,0.0,103.0,0.0,0.2125435540069686,1165.0,109.0,12.5
92,16,3,105.4375,2.0,97.83333333333331,11.0,0.0,105.0,0.0,0.2107023411371237,1172.0,112.0,18.75
93,14,0,105.93055555555556,0.0,101.0,12.0,0.0,105.0,0.0,0.2107023411371237,1174.0,115.0,0.0
94,15,0,106.24305555555556,8.0,99.0,1.0,0.0,106.0,0.0,0.203883495145631,1181.0,108.0,0.0
95,21,0,106.59722222222224,13.0,102.01388888888889,3.0,0.0,106.0,0.0,0.203883495145631,1175.0,108.0,0.0
96,9,1,106.67361111111111,1.0,101.38888888888889,5.0,0.0,106.0,0.0,0.203883495145631,1187.0,107.0,11.11111111111111
97,14,0,106.73611111111111,9.0,98.0,4.0,0.0,106.0,0.0,0.203883495145631,1182.0,108.0,0.0
98,18,1,106.88194444444444,11.0,98.39583333333331,1.0,0.0,106.0,0.0,0.203883495145631,1178.0,107.0,5.555555555555555
99,11,0,108.125,7.0,101.0,4.0,0.0,108.0,0.0,0.2,1167.0,107.0,0.0
100,8,3,108.51388888888889,2.0,101.33333333333331,8.0,0.0,108.0,0.0,0.2,1170.0,104.0,37.5
101,14,3,108.51388888888889,3.0,103.45833333333331,8.0,1.0,108.0,0.0,0.2,1164.0,104.0,21.428571428571427
102,10,2,108.52083333333331,3.0,98.0,8.0,1.0,108.0,0.0,0.2,1168.0,105.0,20.0
103,14,2,108.52083333333331,3.0,106.61111111111111,8.0,1.0,108.0,0.0,0.2,1164.0,105.0,14.285714285714285
104,7,1,109.21527777777776,2.0,106.0,6.0,0.0,109.0,0.0,0.1866197183098591,1178.0,104.0,14.285714285714285
105,21,2,109.36805555555556,2.0,105.05555555555556,11.0,1.0,109.0,0.0,0.1866197183098591,1164.0,103.0,9.523809523809524
106,16,4,109.6875,0.0,107.125,12.0,0.0,109.0,0.0,0.1866197183098591,1169.0,101.0,25.0
107,18,4,109.6875,0.0,106.08333333333331,28.0,1.0,109.0,0.0,0.1866197183098591,1167.0,101.0,22.22222222222222
108,20,5,109.73611111111111,2.0,105.58333333333331,11.0,0.0,109.0,0.0,0.1866197183098591,1165.0,100.0,25.0
109,21,3,109.74305555555556,2.0,102.5,11.0,2.0,109.0,0.0,0.1866197183098591,1164.0,102.0,14.285714285714285
110,20,3,109.74305555555556,1.0,102.38888888888889,24.0,2.0,109.0,0.0,0.1866197183098591,1165.0,102.0,15.0
111,20,0,109.82638888888889,0.0,98.125,20.0,0.0,109.0,0.0,0.1866197183098591,1165.0,105.0,0.0
112,26,3,110.70138888888889,12.0,101.16666666666669,2.0,0.0,110.0,0.0,0.1783216783216783,1163.0,98.0,11.538461538461538
113,15,0,110.81944444444444,0.0,109.0,17.0,0.0,110.0,0.0,0.1783216783216783,1174.0,101.0,0.0
114,15,0,111.74305555555556,0.0,108.0,22.0,0.0,111.0,0.0,0.1906474820143885,1167.0,107.0,0.0
115,15,1,112.6875,7.0,106.0,1.0,0.0,112.0,0.0,0.181159420289855,1168.0,103.0,6.666666666666667
116,10,1,112.72222222222224,3.0,109.0,4.0,0.0,112.0,0.0,0.181159420289855,1173.0,103.0,10.0
117,11,1,113.0,0.0,110.0,13.0,0.0,113.0,0.0,0.1711026615969581,1152.0,96.0,9.090909090909092
118,23,3,114.21527777777776,1.0,108.0,23.0,0.0,114.0,0.0,0.1698113207547169,1146.0,96.0,13.043478260869565
119,16,1,114.22222222222224,1.0,111.02777777777776,15.0,2.0,114.0,0.0,0.1698113207547169,1153.0,98.0,6.25
120,17,1,114.22222222222224,1.0,111.125,15.0,2.0,114.0,0.0,0.1698113207547169,1152.0,98.0,5.88235294117647
121,8,0,114.71527777777776,4.0,110.0,23.0,0.0,114.0,0.0,0.1698113207547169,1161.0,99.0,0.0
122,11,1,115.14583333333331,1.0,110.0,8.0,0.0,115.0,0.0,0.1557971014492753,1168.0,90.0,9.090909090909092
123,13,4,115.33333333333331,2.0,113.11111111111111,9.0,0.0,115.0,0.0,0.1557971014492753,1166.0,87.0,30.76923076923077
124,12,2,115.33333333333331,2.0,110.16666666666669,5.0,1.0,115.0,0.0,0.1557971014492753,1167.0,89.0,16.666666666666664
125,19,1,115.75,1.0,108.72916666666669,11.0,0.0,115.0,0.0,0.1557971014492753,1160.0,90.0,5.263157894736842
126,20,2,115.80555555555556,0.0,112.0,13.0,0.0,115.0,0.0,0.1557971014492753,1159.0,89.0,10.0
127,14,0,116.05555555555556,4.0,113.05555555555556,3.0,0.0,116.0,0.0,0.143859649122807,1167.0,80.0,0.0
128,7,1,116.48611111111111,3.0,113.44444444444444,5.0,0.0,116.0,0.0,0.143859649122807,1174.0,79.0,14.285714285714285
129,19,0,116.84027777777776,0.0,109.0,20.0,0.0,116.0,0.0,0.143859649122807,1162.0,80.0,0.0
130,24,1,117.41666666666669,1.0,113.88888888888889,24.0,0.0,117.0,0.0,0.1365313653136531,1141.0,75.0,4.166666666666666
131,13,1,119.24305555555556,0.0,111.50694444444444,17.0,0.0,119.0,0.0,0.1338289962825278,1145.0,72.0,7.6923076923076925
132,14,4,121.79166666666669,0.0,112.84027777777776,14.0,0.0,121.0,0.0,0.1259842519685039,1127.0,61.0,28.57142857142857
133,23,3,122.22222222222224,0.0,117.22222222222224,14.0,0.0,122.0,0.0,0.1286307053941908,1104.0,57.0,13.043478260869565
134,24,3,122.22916666666669,0.0,116.18055555555556,20.0,1.0,122.0,0.0,0.1286307053941908,1103.0,57.0,12.5
135,16,2,122.22916666666669,0.0,117.16666666666669,14.0,1.0,122.0,0.0,0.1286307053941908,1111.0,58.0,12.5
136,9,0,122.26388888888889,2.0,120.0,6.0,0.0,122.0,0.0,0.1286307053941908,1118.0,60.0,0.0
