,trans_prev,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,4.5662100456621e-05,0.0,0.0
62,0.000441813588552487,0.0,0.006794945987654269
63,0.000657509107371012,0.0,0.004819885730211795
64,0.0011542916774921318,0.0,0.008835971615720474
65,0.001968314593062676,0.0,0.012607912716487426
66,0.002194715354688379,0.0,0.01285631741140208
67,0.0031344817521908887,0.0,0.013126610056292287
68,0.00419968924617825,0.0,0.017068601775061778
69,0.004995971315681884,0.0,0.019580548666199626
70,0.005605684282522543,0.0,0.022576026252496793
71,0.007610841050079561,0.0,0.029675716440422287
72,0.008821083119091588,0.0,0.0370811965811965
73,0.010871525061048166,0.0,0.037317539058045274
74,0.012848684988365066,0.0,0.03811934554393591
75,0.01467530355352541,0.0,0.040009679203539796
76,0.018214260014040154,0.0,0.04833352733480769
77,0.020063230026154937,0.003874699519230745,0.0440095041520664
78,0.02285533831342411,0.004394822445107035,0.064131820028813
79,0.025227734332671,0.0038461538461538,0.059536557328000235
80,0.02977389274038916,0.004096956258818747,0.06530518394648824
81,0.032673948320963625,0.007614379084967288,0.07383036739380007
82,0.03485223601637206,0.007762629465229325,0.08005765415771192
83,0.03813359134520184,0.011022610483042126,0.081830849341844
84,0.03989067528298516,0.012415097252238308,0.08747876406880435
85,0.04229877999811383,0.013156837877827031,0.08308760683760673
86,0.04397438858321083,0.016151960784313683,0.0772283171673415
87,0.045999989230179415,0.016292504789271977,0.08320765206016999
88,0.04914464521976218,0.016815476190476124,0.08646100340940194
89,0.04920052759532711,0.01706961979999518,0.08568415260454876
90,0.051158462589988636,0.025198205361199412,0.09386338393187692
91,0.0519859022165089,0.026177617761776135,0.0858155442858827
92,0.05094270904713901,0.024301628829437056,0.08880288957688333
93,0.049959141129796665,0.023169581665661427,0.08784008472935566
94,0.0473332663505167,0.019954235184610567,0.0866004497751124
95,0.04526575402575874,0.014446483468222561,0.08254464987168061
96,0.04451640432672261,0.013789003044139988,0.08230650140361669
97,0.042514481940550304,0.012980378497619816,0.07894801675289463
98,0.04238990839088821,0.013326813655761015,0.08612286377965814
99,0.03958803811190363,0.011674695783577395,0.0697250667462937
100,0.03923705881141062,0.008586885483988022,0.07302290557579143
101,0.039991321622978,0.010029209621993069,0.06876997147697779
102,0.04089838766496178,0.008630136986301336,0.0750966533768273
103,0.04039026803326659,0.007125954198473228,0.07722938751472312
104,0.03898881742314406,0.005253815071986153,0.07299308440571477
105,0.03837014169903975,0.01193806193806185,0.07556168831168823
106,0.03574305195299143,0.013863658208381303,0.07180121791575102
107,0.034836654135844976,0.012317974971558582,0.06874114312706658
108,0.03341304668394631,0.01057950727883533,0.06398703609557697
109,0.03211712865436988,0.007780896745315195,0.06468658721813286
110,0.0319541128291159,0.011254224162207777,0.05969468882372101
111,0.030613607720688288,0.007362957937584728,0.057882166715479084
112,0.029599781976874934,0.008925708699902205,0.05366684666615235
113,0.02865576066822245,0.009013605442176822,0.05522096950668371
114,0.027608887251194994,0.007675587255739895,0.053992450638792024
115,0.026664139197340564,0.007113813414402375,0.05697304735693265
116,0.026748021889763843,0.0038976288189693773,0.0568191543991783
117,0.025713962722165223,0.003779767860716385,0.05895851346343872
118,0.024252767331466207,0.00370141633728586,0.05321302816901404
119,0.02262890222712672,0.0036945492834481075,0.052537945988566884
120,0.02131602774602357,0.003615761935905765,0.05299715974162801
121,0.020638007062472236,0.003731343283582,0.04922248803827741
122,0.020201094616848422,0.0036559851340872674,0.04567263893106587
123,0.019565770155699193,0.0035965218741508,0.04274285714285711
124,0.019611848053608952,0.003674561972744928,0.04301967116852604
125,0.019400172481340613,0.0035507383566830072,0.0426878354203935
126,0.0179599874446368,0.00360190404447094,0.041350927822255246
127,0.01767659744466338,0.0017025089605734753,0.039023014440433094
128,0.016689537845226456,0.0016903914590747028,0.03893703572691892
129,0.015749180032253462,0.0017086330935251453,0.03759954150579142
130,0.014899095673674194,0.0,0.033527777777777726
131,0.01450222907785142,0.0,0.038098807221147585
132,0.014483948462619021,0.0,0.03901430600649348
133,0.013921769101179326,0.0,0.037398251820304894
134,0.013312263729588268,0.0,0.035594727161250714
