,transmission_time,incubation_time,infection_time,disease_state
0,10864,935,10800,State.EXPOSED
1,11169,630,10800,State.EXPOSED
2,11464,569,11232,State.EXPOSED
3,11616,417,11232,State.EXPOSED
4,11625,408,11232,State.EXPOSED
5,11697,637,11520,State.EXPOSED
6,11976,941,11616,State.EXPOSED
7,12072,,11376,State.ASYMPTOMATIC
8,12125,438,11808,State.EXPOSED
9,12145,,11664,State.ASYMPTOMATIC
10,12440,191,12240,State.EXPOSED
11,12558,,12125,State.ASYMPTOMATIC
12,12602,300,12142,State.EXPOSED
13,12627,451,12072,State.EXPOSED
14,12867,,12602,State.ASYMPTOMATIC
15,12892,,12602,State.ASYMPTOMATIC
16,12914,1001,12528,State.EXPOSED
17,12937,978,12528,State.EXPOSED
18,12937,543,12627,State.EXPOSED
19,13049,431,12627,State.EXPOSED
20,13056,,12528,State.ASYMPTOMATIC
21,13057,457,12892,State.EXPOSED
22,13072,886,12937,State.EXPOSED
23,13104,811,12528,State.EXPOSED
24,13130,575,12816,State.EXPOSED
25,13136,569,12816,State.EXPOSED
26,13204,137,12816,State.EXPOSED
27,13241,1018,12960,State.EXPOSED
28,13241,273,12892,State.EXPOSED
29,13254,879,12816,State.EXPOSED
30,13298,136,12960,State.EXPOSED
31,13302,495,13049,State.EXPOSED
32,13336,355,13056,State.EXPOSED
33,13360,1068,13104,State.EXPOSED
34,13385,874,12960,State.EXPOSED
35,13464,227,13056,State.EXPOSED
36,13498,414,13241,State.EXPOSED
37,13504,187,13056,State.EXPOSED
38,13552,876,13104,State.EXPOSED
39,13560,868,13104,State.EXPOSED
40,13586,326,13241,State.EXPOSED
41,13616,,13336,State.ASYMPTOMATIC
42,13683,229,13241,State.EXPOSED
43,13728,528,13536,State.EXPOSED
44,13729,,13586,State.ASYMPTOMATIC
45,13784,532,13248,State.EXPOSED
46,13784,1078,13504,State.EXPOSED
47,13825,1153,13560,State.EXPOSED
48,13924,0,13298,State.MILD
49,13937,275,13680,State.EXPOSED
50,13945,917,13504,State.EXPOSED
51,14028,344,13728,State.EXPOSED
52,14056,200,13536,State.EXPOSED
53,14065,533,13824,State.EXPOSED
54,14089,84,13784,State.EXPOSED
55,14096,766,13504,State.EXPOSED
56,14161,148,13464,State.EXPOSED
57,14169,849,13729,State.EXPOSED
58,14177,195,13728,State.EXPOSED
59,14187,743,14112,State.EXPOSED
60,14257,562,13683,State.EXPOSED
61,14283,362,13945,State.EXPOSED
62,14355,243,13824,State.EXPOSED
63,14377,501,14187,State.EXPOSED
64,14453,576,14355,State.EXPOSED
65,14593,361,14256,State.EXPOSED
66,14625,329,14256,State.EXPOSED
67,14643,96,14256,State.EXPOSED
68,14706,486,14283,State.EXPOSED
69,14736,716,14453,State.EXPOSED
70,14742,247,14544,State.EXPOSED
71,14787,848,14544,State.EXPOSED
72,14800,665,14377,State.EXPOSED
73,14904,85,14544,State.EXPOSED
74,14930,1045,14742,State.EXPOSED
75,14984,501,14688,State.EXPOSED
76,15120,365,14688,State.EXPOSED
77,15144,211,14706,State.EXPOSED
78,15468,362,14976,State.EXPOSED
79,15624,640,15408,State.EXPOSED
80,15762,502,15408,State.EXPOSED
81,16240,72,15840,State.EXPOSED
82,16401,368,16272,State.EXPOSED
83,16592,177,16272,State.EXPOSED
84,16608,649,16416,State.EXPOSED
85,16617,732,16401,State.EXPOSED
86,16633,716,16401,State.EXPOSED
87,17022,235,16416,State.EXPOSED
88,17057,519,16633,State.EXPOSED
89,17430,186,16992,State.EXPOSED
90,17457,1111,17280,State.EXPOSED
91,17713,264,17457,State.EXPOSED
92,18146,,17713,State.ASYMPTOMATIC
93,18672,1544,18576,State.EXPOSED
94,19112,1104,18576,State.EXPOSED
95,19144,1072,18576,State.EXPOSED
96,19146,1070,18576,State.EXPOSED
97,20260,430,19872,State.EXPOSED
98,21536,508,21456,State.EXPOSED
99,21650,394,21456,State.EXPOSED
100,21676,414,21168,State.EXPOSED
101,21816,274,21168,State.EXPOSED
102,21938,106,21456,State.EXPOSED
103,22090,,21938,State.ASYMPTOMATIC
104,22200,,21650,State.MILD
105,30258,1074,30096,State.EXPOSED
106,30816,699,30258,State.EXPOSED
