,Num_contacts,num_contacts_traced,num_positive_contacts,num_sympt_patients_traced,contact_tracing_time,tracing_round,hcw_id,hcw_time_of_infection,hcw_current_ward,num_sympt_hcws_traced,hcws_put_on_ppe,patients_put_in_isolation
0,13,3,0,0,96.89583333333333,1,208,93.0,23,0,2,6
1,11,2,0,9,98.25694444444444,1,48,87.0,1,0,2,0
2,9,3,1,0,95.59722222222223,1,45,91.0,25,0,3,3
3,9,1,0,8,90.59722222222223,1,187,86.0,3,0,1,0
4,4,1,0,3,90.5,1,138,85.0,6,0,1,0
5,17,0,0,0,237.67361111111111,1,140,232.0,13,0,3,10
6,1,0,0,0,236.28472222222223,1,163,225.0,8,0,1,0
7,14,8,0,0,101.28472222222223,1,173,93.16666666666667,16,0,4,6
8,12,4,1,0,94.40972222222223,1,98,88.0,14,0,3,6
9,17,4,0,0,98.27083333333333,1,88,88.0,26,1,5,9
10,16,7,1,1,73.02777777777777,1,50,70.0,15,0,3,10
11,18,12,0,0,106.15277777777777,1,107,101.0,22,0,6,8
12,16,9,0,0,129.88888888888889,1,76,119.85416666666667,20,0,5,9
13,17,8,0,1,89.5,1,19,86.0,15,0,3,10
14,15,6,0,0,78.03472222222223,1,197,72.84722222222223,18,0,3,3
15,11,5,0,0,94.06944444444444,1,199,88.0,9,0,2,6
16,2,2,0,0,124.875,1,41,118.0,8,0,2,0
17,13,6,0,3,87.44444444444444,1,82,83.0,13,0,4,3
18,14,7,0,0,97.80555555555556,1,1016,90.16666666666667,22,0,5,6
19,11,6,0,3,103.15972222222223,1,1183,98.0,8,0,5,0
20,9,5,1,0,114.03472222222223,1,1145,109.0,9,0,5,3
21,17,9,3,0,109.64583333333333,1,1348,102.27777777777777,11,0,3,10
22,18,8,0,0,119.13888888888889,1,1388,109.72916666666667,11,1,4,13
23,5,2,0,3,85.76388888888889,1,1330,83.0,5,0,2,0
24,3,3,0,0,81.27083333333333,1,1303,70.0,7,0,3,0
25,11,5,0,0,94.84027777777777,1,1149,90.34722222222223,23,0,3,2
26,9,3,0,6,100.76388888888889,1,1160,95.16666666666667,1,0,3,0
27,18,9,0,0,91.96527777777777,1,1476,85.0,17,0,5,8
28,5,2,0,1,118.0,1,1248,116.0,1,0,1,0
29,6,2,0,3,89.84722222222223,1,1178,85.0,8,0,1,0
30,5,3,0,0,79.69444444444444,1,1661,75.0,9,0,3,0
31,16,4,0,1,122.6875,1,1311,118.125,25,0,4,11
32,13,3,0,0,76.79861111111111,1,1104,72.61805555555556,18,1,2,10
33,13,6,0,0,85.67361111111111,1,1118,84.0,22,0,1,10
34,15,7,0,0,84.28472222222223,1,1455,76.0,22,1,4,4
35,13,4,0,1,132.66666666666666,1,1134,129.0,6,0,3,7
36,3,2,0,1,79.80555555555556,1,1175,75.0,4,0,2,0
37,13,5,0,1,114.96527777777777,1,1306,107.94444444444444,11,1,3,8
38,11,4,1,0,83.3125,1,1291,78.0,21,0,3,7
39,3,2,0,1,82.15972222222223,1,1495,77.0,4,0,2,0
40,12,4,0,0,200.58333333333334,1,1564,197.05555555555554,14,0,2,10
41,3,3,0,0,193.90972222222223,1,1400,184.0,4,0,3,0
42,8,2,0,6,98.60416666666667,1,1479,92.29166666666667,2,0,2,0
43,11,2,0,2,97.31944444444444,1,1490,91.0,5,0,2,0
44,14,5,1,0,122.84722222222223,1,1736,116.16666666666667,15,0,2,11
45,4,0,0,0,236.75694444444446,1,1591,233.0,2,0,3,0
46,2,2,0,0,73.15972222222223,1,1142,68.0,5,0,2,0
47,19,9,0,0,120.42361111111111,1,1529,114.54166666666667,11,1,3,4
48,4,1,0,3,88.625,1,1589,81.0,2,0,1,0
49,5,1,0,4,96.88194444444444,1,1477,90.0,4,0,0,0
50,5,1,0,0,109.3125,1,1494,104.0,27,0,1,3
51,9,1,0,7,106.25694444444444,1,1617,99.0,1,0,1,0
52,11,6,0,0,138.00694444444446,1,1327,133.0,13,0,3,6
53,9,1,0,8,104.09027777777777,1,1245,102.0,4,0,1,0
54,11,5,0,0,110.34027777777777,1,1056,104.0,25,0,1,1
55,16,10,0,0,96.77777777777777,1,1380,94.0,24,0,4,11
56,6,2,0,3,105.88194444444444,1,1210,102.0,1,0,1,0
57,8,2,0,0,101.72916666666667,1,1172,98.0,9,1,3,2
58,16,7,0,0,121.11111111111111,1,1163,112.875,13,0,5,8
59,4,1,0,2,94.75694444444444,1,1669,89.0,6,0,1,0
60,7,1,0,5,99.15972222222223,1,1305,94.0,2,0,1,0
61,16,6,0,0,66.69444444444444,1,1131,63.0,17,0,2,12
62,16,8,1,0,85.75,1,1283,83.0,13,0,4,9
63,5,3,0,0,186.59722222222223,1,1103,181.0,9,0,3,0
64,16,6,0,0,123.03472222222223,1,1371,115.94444444444444,15,0,4,3
65,5,4,0,1,123.52777777777777,1,1552,121.0,1,0,2,0
66,2,1,0,0,121.30555555555556,1,1741,115.875,5,0,1,0
67,7,2,0,3,99.0625,1,1602,97.0,2,0,2,0
68,3,3,0,0,130.68055555555554,1,1225,127.0,1,0,1,0
69,17,8,0,0,78.8125,1,1381,75.375,18,0,4,5
70,16,9,0,0,85.65972222222223,1,1405,82.0,27,0,6,9
71,18,9,1,0,115.55555555555556,1,1693,113.0,10,0,5,11
72,6,1,0,5,92.93055555555556,1,1156,88.0,4,0,1,0
73,18,6,0,0,100.70138888888889,1,1673,93.29166666666667,25,0,4,13
74,11,5,0,0,117.08333333333333,1,1249,112.08333333333333,9,0,5,3
75,13,6,0,0,107.84722222222223,1,1712,104.0,26,0,3,7
76,17,10,0,0,109.82638888888889,1,1534,107.0,15,0,4,9
77,2,1,0,0,111.9375,1,1050,103.0,7,0,1,0
78,6,2,0,3,90.45833333333333,1,1469,86.0,8,0,2,0
79,6,3,0,3,88.96527777777777,1,1105,83.0,3,0,3,0
80,8,5,0,0,79.1875,1,1075,76.0,9,0,3,4
81,3,2,0,1,81.64583333333333,1,1664,76.0,1,0,2,0
82,16,4,0,0,99.10416666666667,1,1457,91.0,26,1,3,1
83,10,3,0,7,108.75694444444444,1,1341,105.0,2,0,2,0
84,14,7,0,0,75.65277777777777,1,1161,69.0,26,0,3,10
85,7,3,0,3,121.75694444444444,1,1459,116.0,2,0,3,0
86,16,2,0,1,123.46527777777777,1,1233,116.0,25,0,1,3
87,9,5,0,3,100.0625,1,1355,97.0,7,0,4,0
88,4,0,0,3,92.97916666666667,1,1154,89.0,6,0,0,0
89,15,6,0,0,82.70833333333333,1,1044,79.0,22,1,4,10
90,5,1,0,3,116.30555555555556,1,1232,114.0,3,0,0,0
91,5,1,0,4,91.41666666666667,1,1615,89.0,8,0,0,0
92,15,8,0,0,93.92361111111111,1,1022,90.0,15,0,3,10
93,1,0,0,1,80.07638888888889,1,1568,77.0,1,0,0,0
94,16,5,0,0,87.11111111111111,1,1190,79.33333333333333,18,0,3,9
95,14,6,0,0,110.25,1,1336,104.0,25,0,4,9
96,17,6,0,1,93.79861111111111,1,1463,89.66666666666667,26,0,5,9
97,2,2,0,0,99.65277777777777,1,1079,93.0,9,0,0,2
98,11,3,0,1,97.38888888888889,1,1433,93.33333333333333,26,0,2,4
99,2,2,0,0,77.40972222222223,1,1488,72.0,4,0,2,0
100,17,3,0,1,93.97222222222223,1,1524,90.44444444444444,26,1,3,1
101,18,7,0,1,83.74305555555556,1,1453,79.11111111111111,10,0,6,7
102,2,2,0,0,72.0,1,1557,66.0,2,0,2,0
103,5,3,0,2,84.64583333333333,1,1370,78.61111111111111,1,0,3,0
104,4,2,0,2,88.85416666666667,1,1530,86.0,7,0,2,0
105,7,3,0,1,99.65277777777777,1,1588,96.0,8,0,2,0
106,12,7,0,0,91.94444444444444,1,1446,84.0,18,0,5,6
107,16,3,0,1,124.125,1,1201,118.0,25,0,3,0
108,9,3,0,0,102.28472222222223,1,1114,98.0,9,1,3,0
109,4,2,0,2,80.46527777777777,1,1095,77.0,6,0,2,0
110,3,1,0,2,119.40277777777777,1,1585,113.0,1,0,0,0
111,5,2,1,3,91.30555555555556,1,1254,87.0,8,0,1,0
112,15,4,0,0,105.70138888888889,1,1691,97.0,11,0,3,9
113,2,0,0,2,86.90972222222223,1,1636,82.0,3,0,0,0
114,14,4,0,0,81.0,1,1549,73.28472222222223,10,1,4,6
