,num_contacts_traced,num_positive_contacts,contact_tracing_time,num_sympt_patients_traced,hcw_time_of_infection,hcw_current_ward,num_sympt_hcws_traced,day,sim,prevalence,n_total,n_pos,pos_rate
0,8,0,93.05555555555556,0.0,89.35416666666667,16.0,0.0,93.0,0.0,0.2622950819672131,1187.0,133.0,0.0
1,4,0,111.42361111111111,2.0,104.0,24.0,1.0,111.0,0.0,0.1993355481727574,1189.0,107.0,0.0
2,3,1,91.34027777777776,1.0,86.625,21.0,0.0,91.0,0.0,0.2406779661016949,1180.0,119.0,33.33333333333333
3,3,0,99.64583333333331,9.0,92.0,3.0,0.0,99.0,0.0,0.2172523961661341,1196.0,115.0,0.0
4,8,1,232.3125,0.0,229.0,17.0,0.0,232.0,0.0,0.0,1096.0,1.0,12.5
5,6,0,112.72222222222224,1.0,109.33333333333331,17.0,0.0,112.0,0.0,0.1866666666666666,1186.0,102.0,0.0
6,6,1,120.36805555555556,1.0,113.52777777777776,18.0,1.0,120.0,0.0,0.112781954887218,1152.0,69.0,16.666666666666664
7,7,0,83.24305555555556,0.0,76.5,18.0,0.0,83.0,0.0,0.1235059760956175,1127.0,67.0,0.0
8,7,0,150.57638888888889,0.0,141.16666666666666,11.0,0.0,150.0,0.0,0.0204918032786885,1116.0,15.0,0.0
9,7,0,113.72916666666669,1.0,112.0,17.0,0.0,113.0,0.0,0.1719298245614035,1168.0,97.0,0.0
10,1,0,105.50694444444444,9.0,100.0,1.0,0.0,105.0,0.0,0.2,1201.0,112.0,0.0
11,5,0,87.6875,0.0,81.0,18.0,0.0,87.0,0.0,0.1859649122807017,1163.0,99.0,0.0
12,5,0,95.0625,1.0,85.0,5.0,0.0,95.0,0.0,0.2711864406779661,1183.0,135.0,0.0
13,2,0,124.88888888888889,3.0,122.0,3.0,0.0,124.0,0.0,0.0549828178694158,1183.0,50.0,0.0
14,5,1,113.60416666666669,0.0,107.33333333333331,21.0,0.0,113.0,0.0,0.1719298245614035,1170.0,96.0,20.0
15,9,0,169.61111111111111,0.0,166.50694444444446,16.0,0.0,169.0,0.0,0.0041666666666666,1106.0,4.0,0.0
16,3,0,121.59027777777776,2.0,115.33333333333331,6.0,0.0,121.0,0.0,0.1,1171.0,68.0,0.0
17,8,0,87.6875,1.0,80.6875,11.0,1.0,87.0,0.0,0.1859649122807017,1160.0,99.0,0.0
18,10,1,107.47222222222224,0.0,103.0,13.0,1.0,107.0,0.0,0.1981132075471698,1202.0,110.0,10.0
19,2,0,81.85416666666667,3.0,79.0,6.0,0.0,81.0,0.0,0.0860655737704918,1124.0,53.0,0.0
20,6,0,100.43055555555556,1.0,97.0,16.0,0.0,100.0,0.0,0.2161290322580645,1191.0,117.0,0.0
21,1,0,118.02083333333331,0.0,112.5,5.0,0.0,118.0,0.0,0.1061643835616438,1180.0,72.0,0.0
22,5,0,122.80555555555556,0.0,120.19444444444444,28.0,0.0,122.0,0.0,0.0850340136054421,1183.0,64.0,0.0
23,8,1,88.29166666666667,0.0,86.0,11.0,0.0,88.0,0.0,0.1979166666666666,1163.0,102.0,12.5
24,5,0,217.51388888888889,0.0,213.29166666666663,18.0,0.0,217.0,0.0,0.0091324200913242,1087.0,5.0,0.0
25,9,0,195.72222222222223,2.0,189.36111111111111,15.0,1.0,195.0,0.0,0.0078125,1123.0,7.0,0.0
26,7,2,110.83333333333331,0.0,101.0,26.0,0.0,110.0,0.0,0.1909722222222222,1174.0,101.0,28.57142857142857
27,7,0,121.25694444444444,1.0,117.16666666666669,26.0,0.0,121.0,0.0,0.1,1167.0,68.0,0.0
28,5,0,105.59722222222224,1.0,102.0,15.0,0.0,105.0,0.0,0.2,1197.0,112.0,0.0
29,7,0,98.82638888888889,0.0,95.0,14.0,0.0,98.0,0.0,0.2121212121212121,1176.0,111.0,0.0
30,7,0,75.54166666666667,0.0,74.0,5.0,0.0,75.0,0.0,0.0248962655601659,1107.0,29.0,0.0
31,7,1,82.78472222222223,0.0,74.67361111111111,11.0,1.0,82.0,0.0,0.0991735537190082,1118.0,56.0,14.285714285714285
32,1,0,119.00694444444444,0.0,113.86111111111111,8.0,0.0,119.0,0.0,0.1166077738515901,1172.0,72.0,0.0
33,7,1,79.61805555555556,1.0,76.0,16.0,0.0,79.0,0.0,0.0726495726495726,1106.0,44.0,14.285714285714285
34,5,1,130.5,0.0,127.0,13.0,0.0,130.0,0.0,0.0547445255474452,1148.0,35.0,20.0
35,1,0,105.93055555555556,7.0,98.0,1.0,0.0,105.0,0.0,0.2,1201.0,112.0,0.0
36,7,0,95.0,0.0,93.0,15.0,0.0,95.0,0.0,0.2711864406779661,1181.0,135.0,0.0
37,7,0,78.93055555555556,2.0,71.0,18.0,0.0,78.0,0.0,0.0521739130434782,1101.0,38.0,0.0
38,3,0,223.74305555555557,0.0,220.0,8.0,0.0,223.0,0.0,0.0041322314049586,1115.0,5.0,0.0
39,7,1,117.5625,1.0,115.38888888888889,17.0,0.0,117.0,0.0,0.1145833333333333,1167.0,72.0,14.285714285714285
40,2,0,85.45138888888889,4.0,76.08333333333333,2.0,0.0,85.0,0.0,0.1439688715953307,1140.0,78.0,0.0
41,2,0,94.5625,5.0,86.33333333333333,6.0,0.0,94.0,0.0,0.2818791946308724,1189.0,139.0,0.0
43,6,0,119.79166666666669,0.0,116.625,11.0,1.0,119.0,0.0,0.1166077738515901,1167.0,72.0,0.0
44,8,1,112.25,2.0,108.34722222222224,21.0,0.0,112.0,0.0,0.1866666666666666,1184.0,101.0,12.5
45,2,0,109.90277777777776,2.0,108.83333333333331,6.0,0.0,109.0,0.0,0.1883561643835616,1183.0,103.0,0.0
46,6,0,78.93055555555556,0.0,75.61805555555556,25.0,0.0,78.0,0.0,0.0521739130434782,1102.0,38.0,0.0
47,6,1,112.83333333333331,1.0,108.05555555555556,21.0,0.0,112.0,0.0,0.1866666666666666,1186.0,101.0,16.666666666666664
48,6,1,101.71527777777776,0.0,95.0,21.0,1.0,101.0,0.0,0.217391304347826,1179.0,113.0,16.666666666666664
49,1,0,93.79861111111111,2.0,89.0,5.0,0.0,93.0,0.0,0.2622950819672131,1194.0,133.0,0.0
50,11,1,84.36111111111111,1.0,82.06944444444444,11.0,0.0,84.0,0.0,0.1327800829875518,1113.0,70.0,9.090909090909092
51,3,0,220.36111111111111,0.0,216.0,7.0,0.0,220.0,0.0,0.0044247787610619,1097.0,5.0,0.0
52,5,0,136.08333333333334,2.0,131.0,3.0,0.0,136.0,0.0,0.0489795918367346,1121.0,31.0,0.0
53,6,1,155.73611111111111,0.0,148.125,24.0,0.0,155.0,0.0,0.02,1122.0,13.0,16.666666666666664
54,3,1,115.14583333333331,2.0,109.08333333333331,3.0,0.0,115.0,0.0,0.1342756183745583,1169.0,81.0,33.33333333333333
55,8,1,77.41666666666667,2.0,73.88888888888889,18.0,0.0,77.0,0.0,0.0434782608695652,1098.0,33.0,12.5
56,6,0,90.46527777777776,0.0,88.0,28.0,0.0,90.0,0.0,0.2152317880794702,1182.0,114.0,0.0
57,8,1,103.82638888888889,0.0,99.16666666666669,21.0,0.0,103.0,0.0,0.2061855670103092,1172.0,110.0,12.5
58,8,0,159.21527777777777,0.0,154.0625,24.0,0.0,159.0,0.0,0.0171673819742489,1099.0,9.0,0.0
59,6,0,119.23611111111111,1.0,117.29166666666669,12.0,0.0,119.0,0.0,0.1166077738515901,1167.0,72.0,0.0
60,7,0,146.47222222222223,1.0,137.0,11.0,0.0,146.0,0.0,0.0233463035019455,1127.0,19.0,0.0
61,9,0,106.65277777777776,0.0,103.27777777777776,13.0,0.0,106.0,0.0,0.2,1205.0,112.0,0.0
62,2,0,89.98611111111111,4.0,87.0,7.0,0.0,89.0,0.0,0.2266666666666666,1185.0,117.0,0.0
63,5,0,89.25694444444444,4.0,85.0,5.0,0.0,89.0,0.0,0.2266666666666666,1182.0,117.0,0.0
64,2,0,80.41666666666667,0.0,70.0,8.0,0.0,80.0,0.0,0.080168776371308,1116.0,52.0,0.0
65,3,0,110.0,0.0,107.0,9.0,0.0,110.0,0.0,0.1909722222222222,1178.0,103.0,0.0
66,1,0,83.84722222222223,0.0,79.0,8.0,0.0,83.0,0.0,0.1235059760956175,1133.0,67.0,0.0
