,mean,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,1.0,1.0,1.0
60,1.0,1.0,1.0
61,1.0,1.0,1.0
62,1.0,1.0,1.0
63,1.0,1.0,1.0
64,1.0,1.0,1.0
65,1.01,1.0,1.0
66,1.05,1.0,2.0
67,1.06,1.0,2.0
68,1.06,1.0,2.0
69,1.14,1.0,2.0
70,1.15,1.0,2.0
71,1.24,1.0,2.5249999999999915
72,1.39,1.0,3.0
73,1.55,1.0,4.0
74,1.73,1.0,4.5249999999999915
75,1.84,1.0,5.0
76,2.02,1.0,5.0
77,7.3,6.0,11.0
78,8.51,7.0,13.0
79,12.71,11.0,16.0
80,15.92,14.0,19.0
81,19.35,17.0,22.52499999999999
82,20.65,18.0,24.0
83,26.97,24.0,30.0
84,31.21,28.0,35.0
85,36.5,33.0,40.52499999999999
86,41.82,38.0,47.0
87,49.14,45.0,54.0
88,55.57,51.475,61.0
89,63.82,60.0,70.0
90,64.27,60.0,70.52499999999999
91,70.51,66.475,77.52499999999999
92,77.79,73.475,84.52499999999999
93,82.14,78.0,88.52499999999999
94,89.21,84.0,96.52499999999999
95,90.43,85.475,98.0
96,85.67,81.0,93.52499999999999
97,81.8,77.0,89.52499999999999
98,79.64,75.0,86.0
99,78.63,73.475,84.52499999999999
100,80.75,75.475,88.52499999999999
101,79.49,74.475,87.04999999999998
102,75.52,71.0,83.04999999999998
103,67.42,63.0,74.52499999999999
104,68.34,64.0,75.52499999999999
105,67.23,63.0,73.52499999999999
106,67.09,62.0,72.0
107,67.06,62.475,72.52499999999999
108,65.02,60.475,71.0
109,61.85,57.475,69.0
110,58.66,54.475,64.0
111,57.6,53.475,62.52499999999999
112,57.6,53.475,62.0
113,50.44,46.0,56.52499999999999
114,45.23,41.0,50.52499999999999
115,43.01,39.0,48.0
116,42.83,38.475,48.0
117,38.61,35.0,43.52499999999999
118,39.45,36.0,44.0
119,38.34,35.0,43.0
120,38.34,34.475,43.52499999999999
121,36.15,33.0,41.0
122,35.02,31.475,40.0
123,32.97,29.0,38.0
124,30.89,27.0,35.52499999999999
125,28.84,25.0,33.0
126,28.73,25.0,33.0
127,25.6,22.0,30.0
128,22.4,19.0,27.049999999999983
129,21.31,18.0,25.0
130,20.26,17.0,25.0
131,19.32,16.0,24.049999999999983
132,19.27,16.0,24.049999999999983
133,19.16,16.0,24.0
134,18.16,15.0,23.0
135,18.06,15.0,22.049999999999983
136,18.05,15.0,22.52499999999999
137,17.99,15.0,22.0
138,17.88,15.0,22.0
139,16.77,14.0,21.049999999999983
140,16.66,14.0,21.049999999999983
141,16.73,14.0,21.52499999999999
142,13.64,11.0,18.52499999999999
143,12.63,10.0,17.0
144,13.53,11.0,18.0
145,13.55,11.0,18.0
146,12.45,10.0,17.0
147,12.36,10.0,16.52499999999999
148,13.35,11.0,17.0
149,13.21,11.0,17.0
150,12.16,10.0,16.0
151,11.13,9.0,15.524999999999991
152,11.07,9.0,15.0
153,9.99,8.0,14.0
154,9.9,8.0,13.524999999999991
155,9.86,8.0,13.524999999999991
156,9.9,8.0,14.0
157,9.92,8.0,14.0
158,9.83,8.0,14.0
159,8.73,7.0,13.0
160,7.68,6.0,11.524999999999991
161,7.66,6.0,11.0
162,7.61,6.0,11.0
163,7.53,6.0,11.0
164,7.46,6.0,10.524999999999991
165,6.44,5.0,9.524999999999991
166,6.4,5.0,9.0
167,6.35,5.0,10.0
168,5.27,4.0,9.0
169,5.17,4.0,8.524999999999991
170,5.08,4.0,8.0
171,5.02,4.0,8.0
172,5.01,4.0,8.0
173,4.95,4.0,7.5249999999999915
174,4.92,4.0,7.0
175,4.9,4.0,8.0
176,4.85,4.0,8.0
177,4.84,4.0,8.0
178,4.84,4.0,8.0
179,4.77,4.0,7.5249999999999915
180,4.74,4.0,7.5249999999999915
181,4.71,4.0,7.5249999999999915
182,4.66,4.0,7.0
183,4.65,4.0,7.0
184,4.61,4.0,7.0
185,4.59,4.0,7.0
186,4.57,4.0,7.0
187,4.56,4.0,6.5249999999999915
188,4.57,4.0,6.5249999999999915
189,4.54,4.0,6.0
190,4.56,4.0,6.0
191,4.55,4.0,6.0
192,4.56,4.0,6.5249999999999915
