,n_contacts_traced,n_pos_contacts,positivity_rate
0,808.0,39.0,4.826732673267327
1,641.0,40.0,6.240249609984399
2,673.0,38.0,5.646359583952452
3,1001.0,65.0,6.4935064935064934
4,825.0,56.0,6.787878787878788
5,690.0,33.0,4.782608695652174
6,801.0,49.0,6.117353308364544
7,729.0,43.0,5.8984910836762685
8,576.0,26.0,4.513888888888889
9,714.0,49.0,6.862745098039215
10,784.0,60.0,7.653061224489796
11,628.0,35.0,5.573248407643312
12,640.0,38.0,5.9375
13,663.0,32.0,4.826546003016591
14,710.0,54.0,7.605633802816901
15,689.0,35.0,5.079825834542816
16,776.0,56.0,7.216494845360825
17,868.0,44.0,5.0691244239631335
18,731.0,61.0,8.344733242134064
19,598.0,23.0,3.8461538461538463
20,664.0,41.0,6.174698795180723
21,663.0,41.0,6.184012066365008
22,759.0,37.0,4.874835309617918
23,846.0,44.0,5.200945626477542
24,832.0,59.0,7.091346153846154
25,879.0,46.0,5.233219567690558
26,808.0,64.0,7.920792079207921
27,722.0,34.0,4.7091412742382275
28,783.0,54.0,6.896551724137931
29,710.0,43.0,6.056338028169014
30,812.0,52.0,6.403940886699507
31,631.0,50.0,7.9239302694136295
32,540.0,34.0,6.296296296296297
33,736.0,53.0,7.201086956521739
34,718.0,57.0,7.938718662952646
35,525.0,31.0,5.904761904761905
36,673.0,31.0,4.606240713224368
37,756.0,40.0,5.291005291005291
38,732.0,52.0,7.103825136612022
39,679.0,35.0,5.154639175257732
40,845.0,66.0,7.810650887573964
41,811.0,62.0,7.644882860665844
42,827.0,67.0,8.101571946795646
43,655.0,40.0,6.106870229007634
44,702.0,39.0,5.555555555555555
45,885.0,37.0,4.1807909604519775
46,974.0,46.0,4.722792607802875
47,695.0,36.0,5.179856115107913
48,813.0,55.0,6.765067650676507
49,753.0,41.0,5.444887118193891
50,606.0,30.0,4.9504950495049505
51,565.0,36.0,6.371681415929204
52,664.0,34.0,5.120481927710843
53,830.0,55.0,6.626506024096385
54,745.0,44.0,5.906040268456376
55,761.0,39.0,5.124835742444152
56,772.0,49.0,6.347150259067358
57,602.0,32.0,5.3156146179401995
58,588.0,30.0,5.1020408163265305
59,724.0,26.0,3.591160220994475
60,635.0,28.0,4.409448818897638
61,819.0,48.0,5.86080586080586
62,754.0,43.0,5.702917771883289
63,819.0,38.0,4.63980463980464
64,629.0,36.0,5.723370429252782
65,655.0,31.0,4.732824427480916
66,693.0,40.0,5.772005772005772
67,828.0,37.0,4.468599033816425
68,821.0,50.0,6.090133982947624
69,750.0,42.0,5.6
70,772.0,42.0,5.4404145077720205
71,860.0,39.0,4.534883720930233
72,676.0,38.0,5.621301775147929
73,823.0,47.0,5.710814094775213
74,863.0,51.0,5.909617612977984
75,597.0,33.0,5.527638190954774
76,691.0,46.0,6.657018813314037
77,590.0,43.0,7.288135593220339
78,856.0,40.0,4.672897196261682
79,576.0,33.0,5.729166666666667
80,618.0,35.0,5.663430420711974
81,819.0,48.0,5.86080586080586
82,798.0,60.0,7.518796992481203
83,752.0,37.0,4.920212765957447
84,792.0,35.0,4.41919191919192
85,658.0,41.0,6.231003039513678
86,790.0,51.0,6.455696202531645
87,709.0,50.0,7.052186177715091
88,778.0,47.0,6.041131105398458
89,749.0,41.0,5.473965287049399
90,719.0,46.0,6.397774687065368
91,588.0,31.0,5.272108843537415
92,761.0,56.0,7.35873850197109
93,656.0,24.0,3.658536585365854
94,636.0,48.0,7.547169811320755
95,877.0,50.0,5.701254275940707
96,644.0,41.0,6.366459627329193
97,690.0,35.0,5.072463768115942
98,822.0,54.0,6.569343065693431
99,599.0,20.0,3.33889816360601
