,transmission_time,incubation_time,infection_time,disease_state
0,10517,974,10368,State.EXPOSED
1,10706,785,10368,State.EXPOSED
2,10740,751,10368,State.EXPOSED
3,11094,584,10944,State.EXPOSED
4,11216,,10944,State.ASYMPTOMATIC
5,11352,1213,11232,State.EXPOSED
6,11384,954,11216,State.EXPOSED
7,11440,898,11216,State.EXPOSED
8,11448,1167,11352,State.EXPOSED
9,11474,864,11216,State.EXPOSED
10,11512,826,11216,State.EXPOSED
11,11595,743,11216,State.EXPOSED
12,11595,595,11232,State.EXPOSED
13,11616,999,11352,State.EXPOSED
14,11736,0,11192,State.MILD
15,11744,871,11352,State.EXPOSED
16,11824,791,11352,State.EXPOSED
17,12072,0,11680,State.MILD
18,12152,0,11680,State.MILD
19,12505,490,12384,State.EXPOSED
20,12738,0,12310,State.SEVERE
21,12833,870,12505,State.EXPOSED
22,12900,231,12528,State.EXPOSED
23,12988,715,12505,State.EXPOSED
24,13121,582,12505,State.EXPOSED
25,13248,187,12988,State.EXPOSED
26,13248,1206,13121,State.EXPOSED
27,13276,159,12988,State.EXPOSED
28,13337,,12960,State.ASYMPTOMATIC
29,13464,0,12953,State.MILD
30,13560,,13248,State.ASYMPTOMATIC
31,13680,,13392,State.ASYMPTOMATIC
32,13752,945,13680,State.EXPOSED
33,13788,495,13536,State.EXPOSED
34,13912,,13824,State.ASYMPTOMATIC
35,13984,1287,13752,State.EXPOSED
36,14048,1136,13824,State.EXPOSED
37,14184,1000,13824,State.EXPOSED
38,14632,377,14048,State.EXPOSED
39,14865,0,14522,State.SEVERE
40,15538,451,15408,State.EXPOSED
41,15905,,15552,State.ASYMPTOMATIC
42,15945,3,15586,State.EXPOSED
43,16104,497,15984,State.EXPOSED
44,16121,980,15905,State.EXPOSED
45,16177,924,15905,State.EXPOSED
46,16302,454,15984,State.EXPOSED
47,16313,788,15905,State.EXPOSED
48,16320,0,15946,State.SEVERE
49,16378,223,15984,State.EXPOSED
50,17568,92,17280,State.EXPOSED
51,17570,90,17280,State.EXPOSED
52,26561,614,26352,State.EXPOSED
53,27072,,26561,State.ASYMPTOMATIC
54,32392,,32112,State.ASYMPTOMATIC
55,32904,181,32392,State.EXPOSED
56,33186,46,32904,State.EXPOSED
57,33489,412,33264,State.EXPOSED
58,33496,405,33264,State.EXPOSED
59,33600,301,33264,State.EXPOSED
60,33704,334,33600,State.EXPOSED
61,33745,192,33496,State.EXPOSED
62,33842,196,33600,State.EXPOSED
63,33962,,33489,State.ASYMPTOMATIC
64,34014,952,33704,State.EXPOSED
