,Daily_absent_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,3.0
66,3.0
67,3.0
68,4.0
69,4.0
70,4.0
71,7.0
72,4.0
73,4.0
74,8.0
75,7.0
76,7.0
77,12.0
78,9.0
79,9.0
80,17.0
81,13.0
82,13.0
83,26.0
84,21.0
85,21.0
86,41.0
87,33.0
88,34.0
89,40.0
90,27.0
91,27.0
92,43.0
93,23.0
94,23.0
95,44.0
96,38.0
97,38.0
98,52.0
99,36.0
100,36.0
101,51.0
102,29.0
103,29.0
104,34.0
105,20.0
106,20.0
107,29.0
108,14.0
109,14.0
110,17.0
111,12.0
112,12.0
113,18.0
114,9.0
115,9.0
116,11.0
117,8.0
118,8.0
119,9.0
120,3.0
121,3.0
122,3.0
123,1.0
124,1.0
125,2.0
126,1.0
127,1.0
128,4.0
129,5.0
130,5.0
131,6.0
132,5.0
133,5.0
134,6.0
135,3.0
136,2.0
137,3.0
138,2.0
139,2.0
140,4.0
141,3.0
142,3.0
143,5.0
144,4.0
145,4.0
146,5.0
147,3.0
148,3.0
149,5.0
150,3.0
151,3.0
152,4.0
153,3.0
154,3.0
155,3.0
156,1.0
157,1.0
158,1.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,2.0
174,2.0
175,2.0
176,2.0
177,2.0
178,2.0
179,3.0
180,1.0
181,1.0
182,1.0
183,1.0
184,1.0
185,2.0
186,1.0
187,1.0
188,1.0
189,1.0
190,1.0
191,1.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,1.0
204,1.0
205,1.0
206,2.0
207,2.0
208,2.0
209,2.0
210,1.0
211,1.0
212,2.0
213,1.0
214,1.0
215,5.0
216,5.0
217,5.0
218,7.0
219,6.0
220,6.0
221,9.0
222,5.0
223,5.0
224,5.0
225,3.0
226,3.0
227,4.0
228,1.0
229,1.0
230,2.0
231,2.0
232,2.0
233,3.0
234,2.0
235,2.0
236,3.0
237,2.0
238,2.0
