,Daily_absent_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,2.0
66,2.0
67,2.0
68,3.0
69,3.0
70,3.0
71,7.0
72,5.0
73,5.0
74,12.0
75,11.0
76,11.0
77,15.0
78,11.0
79,11.0
80,21.0
81,14.0
82,14.0
83,31.0
84,27.0
85,27.0
86,40.0
87,30.0
88,30.0
89,42.0
90,25.0
91,25.0
92,31.0
93,18.0
94,18.0
95,25.0
96,13.0
97,13.0
98,18.0
99,12.0
100,12.0
101,25.0
102,18.0
103,18.0
104,28.0
105,23.0
106,23.0
107,30.0
108,17.0
109,17.0
110,24.0
111,14.0
112,14.0
113,22.0
114,15.0
115,15.0
116,16.0
117,9.0
118,9.0
119,9.0
120,1.0
121,1.0
122,2.0
123,1.0
124,1.0
125,2.0
126,2.0
127,2.0
128,4.0
129,3.0
130,3.0
131,4.0
132,3.0
133,3.0
134,7.0
135,5.0
136,5.0
137,10.0
138,9.0
139,9.0
140,12.0
141,8.0
142,8.0
143,12.0
144,7.0
145,7.0
146,10.0
147,7.0
148,7.0
149,9.0
150,5.0
151,5.0
152,6.0
153,3.0
154,3.0
155,3.0
156,1.0
157,1.0
158,1.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,2.0
165,2.0
166,2.0
167,2.0
168,2.0
169,2.0
170,2.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,1.0
177,1.0
178,1.0
179,1.0
180,1.0
181,1.0
182,1.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,1.0
195,1.0
196,1.0
197,1.0
198,1.0
199,1.0
200,2.0
201,1.0
202,1.0
203,2.0
204,2.0
205,2.0
206,2.0
207,1.0
208,1.0
209,3.0
210,2.0
211,2.0
212,3.0
213,3.0
214,3.0
215,3.0
216,1.0
217,1.0
218,1.0
219,0.0
220,0.0
221,2.0
222,2.0
223,2.0
224,2.0
225,2.0
226,2.0
227,3.0
228,1.0
229,1.0
230,1.0
231,1.0
232,1.0
233,3.0
234,2.0
235,2.0
236,2.0
237,2.0
238,2.0
