,transmission_time,incubation_time,infection_time,disease_state
0,9876,443,9504,State.EXPOSED
1,10298,83,9936,State.EXPOSED
2,10326,221,10080,State.EXPOSED
3,10593,862,10298,State.EXPOSED
4,10665,790,10298,State.EXPOSED
5,10704,479,10512,State.EXPOSED
6,10705,,10593,State.ASYMPTOMATIC
7,11168,100,10705,State.EXPOSED
8,11272,0,10807,State.MILD
9,12472,786,12240,State.EXPOSED
10,12698,429,12528,State.EXPOSED
11,12750,937,12528,State.EXPOSED
12,12752,526,12472,State.EXPOSED
13,12800,0,12054,State.MILD
14,12821,306,12528,State.EXPOSED
15,12842,285,12528,State.EXPOSED
16,12846,535,12672,State.EXPOSED
17,12865,413,12472,State.EXPOSED
18,13160,461,12842,State.EXPOSED
19,13272,246,13031,State.EXPOSED
20,13288,333,12842,State.EXPOSED
21,13299,992,12960,State.EXPOSED
22,13368,366,13248,State.EXPOSED
23,13384,1017,13248,State.EXPOSED
24,13689,194,13368,State.EXPOSED
25,13713,170,13368,State.EXPOSED
26,13816,905,13680,State.EXPOSED
27,13817,482,13299,State.EXPOSED
28,14208,,13816,State.ASYMPTOMATIC
29,14552,510,14400,State.EXPOSED
30,14568,494,14400,State.EXPOSED
31,14896,275,14552,State.EXPOSED
32,15008,163,14552,State.EXPOSED
33,15528,0,15057,State.SEVERE
34,15794,,15552,State.ASYMPTOMATIC
35,16758,801,16560,State.EXPOSED
36,17176,290,16992,State.EXPOSED
37,17593,1008,17280,State.EXPOSED
38,19057,,19008,State.ASYMPTOMATIC
39,19360,,19008,State.ASYMPTOMATIC
40,19539,1073,19440,State.EXPOSED
41,19729,849,19360,State.EXPOSED
42,19832,780,19440,State.EXPOSED
43,20633,,19832,State.ASYMPTOMATIC
