,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,,0,0,0
1,3,,3,0
2,,1,1,0
3,1,,1,0
4,1,,1,0
5,0,,0,0
6,2,,2,0
7,1,,1,0
8,1,,0,1
9,1,,1,0
10,0,,0,0
11,1,,0,1
12,,0,0,0
13,0,,0,0
14,4,,1,3
15,,0,0,0
16,0,,0,0
17,0,,0,0
18,,0,0,0
19,,2,1,1
20,0,,0,0
21,1,,0,1
22,,2,2,0
23,0,,0,0
24,,1,1,0
25,,0,0,0
26,0,,0,0
27,0,,0,0
28,1,,0,1
29,2,,0,2
30,0,,0,0
31,1,,1,0
32,0,,0,0
33,,0,0,0
34,,1,1,0
35,0,,0,0
36,,0,0,0
37,,1,1,0
38,0,,0,0
39,0,,0,0
40,1,,0,1
41,0,,0,0
42,0,,0,0
43,,0,0,0
44,,0,0,0
45,,1,1,0
46,0,,0,0
47,1,,0,1
48,0,,0,0
49,3,,3,0
50,,0,0,0
51,0,,0,0
52,0,,0,0
53,0,,0,0
54,0,,0,0
55,0,,0,0
56,1,,1,0
57,1,,0,1
58,0,,0,0
59,,0,0,0
60,,0,0,0
61,2,,1,1
62,1,,1,0
63,0,,0,0
64,1,,1,0
65,,1,1,0
66,,0,0,0
67,4,,4,0
68,1,,0,1
69,,0,0,0
70,0,,0,0
71,0,,0,0
72,1,,1,0
73,,0,0,0
74,1,,0,1
75,,2,2,0
76,,1,1,0
77,,0,0,0
78,,0,0,0
79,1,,0,1
80,0,,0,0
81,0,,0,0
82,,1,1,0
83,4,,1,3
84,0,,0,0
85,,0,0,0
86,0,,0,0
87,,0,0,0
88,,1,1,0
89,0,,0,0
90,0,,0,0
91,,1,0,1
92,0,,0,0
93,,0,0,0
94,0,,0,0
95,0,,0,0
96,,0,0,0
97,0,,0,0
98,0,,0,0
99,2,,2,0
100,0,,0,0
101,2,,1,1
102,,0,0,0
103,,0,0,0
104,0,,0,0
105,0,,0,0
106,,0,0,0
107,,0,0,0
108,3,,3,0
109,1,,1,0
110,,0,0,0
111,0,,0,0
112,3,,3,0
113,0,,0,0
114,1,,1,0
115,,2,2,0
116,0,,0,0
117,,0,0,0
118,0,,0,0
119,0,,0,0
120,0,,0,0
121,1,,1,0
122,0,,0,0
123,0,,0,0
124,5,,5,0
125,0,,0,0
126,1,,0,1
127,,0,0,0
128,,1,0,1
129,0,,0,0
130,,0,0,0
131,0,,0,0
132,0,,0,0
133,,0,0,0
134,0,,0,0
135,,1,1,0
136,0,,0,0
137,4,,4,0
138,2,,1,1
139,,0,0,0
140,4,,3,1
141,0,,0,0
142,0,,0,0
143,1,,0,1
144,,0,0,0
145,0,,0,0
146,0,,0,0
147,0,,0,0
148,0,,0,0
149,1,,1,0
150,3,,3,0
151,,0,0,0
152,,0,0,0
153,0,,0,0
154,3,,3,0
155,,0,0,0
156,,1,1,0
157,1,,0,1
158,0,,0,0
159,0,,0,0
160,,0,0,0
161,1,,0,1
162,0,,0,0
163,,0,0,0
164,2,,1,1
165,0,,0,0
166,0,,0,0
167,0,,0,0
168,,0,0,0
169,0,,0,0
170,1,,1,0
171,0,,0,0
172,0,,0,0
173,0,,0,0
174,,0,0,0
175,,0,0,0
176,1,,1,0
177,3,,3,0
178,,0,0,0
179,,0,0,0
180,0,,0,0
181,0,,0,0
182,0,,0,0
183,1,,1,0
184,0,,0,0
185,2,,2,0
186,0,,0,0
187,1,,1,0
188,1,,1,0
189,0,,0,0
190,,0,0,0
191,,0,0,0
192,1,,1,0
193,,1,1,0
194,1,,1,0
195,0,,0,0
196,,1,1,0
197,0,,0,0
198,0,,0,0
199,,1,0,1
200,0,,0,0
201,,0,0,0
202,1,,1,0
203,0,,0,0
204,,0,0,0
205,1,,1,0
206,,0,0,0
207,0,,0,0
208,,0,0,0
209,,0,0,0
210,0,,0,0
211,0,,0,0
212,,0,0,0
213,0,,0,0
214,1,,0,1
215,0,,0,0
216,0,,0,0
217,0,,0,0
218,0,,0,0
219,0,,0,0
220,1,,0,1
221,0,,0,0
222,0,,0,0
223,,0,0,0
224,0,,0,0
225,1,,1,0
226,,1,1,0
227,0,,0,0
228,,0,0,0
229,,0,0,0
230,,0,0,0
231,,0,0,0
232,1,,1,0
233,0,,0,0
234,,0,0,0
235,0,,0,0
236,,0,0,0
237,0,,0,0
238,,1,1,0
239,2,,2,0
