exposed mean,exposed stdv,symptomatic mean,symptomatic stdv,asymptomatic mean,saymptomatic stdv
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.09999999999999999,0.0,0.0,0.0,0.0
0.01,0.09999999999999999,0.0,0.0,0.0,0.0
0.23,0.48938221207451904,0.0,0.0,0.07,0.2564323999762428
0.5,0.7453559924999299,0.01,0.09999999999999999,0.21,0.40936018074033237
0.75,0.9142530206997327,0.03,0.22270150335361363,0.33,0.4725815626252608
1.03,1.1142329879855253,0.07,0.3258245174347936,0.46,0.5581354239923779
1.45,1.3055824196677337,0.14,0.4268749491621899,0.65,0.7833494518006403
1.77,1.6258952467903194,0.32,0.6337319319839908,0.97,0.9476712552783313
2.36,1.9463511574951804,0.48,0.7847022210734311,1.24,1.240071682515885
2.92,2.4646183141296816,0.74,1.0211896409718826,1.64,1.6546231527987807
3.66,2.906697247545552,1.0,1.1009637651263606,2.21,1.8764623926716757
4.52,3.2426451354947052,1.45,1.3734495390671024,2.77,2.0639033334187364
5.72,3.682006479784048,1.9,1.6174552903130326,3.55,2.392644452221741
7.01,3.836283449781925,2.47,1.9146168221755433,4.38,2.7071920672329273
8.88,4.942661124323514,3.02,2.256214761609597,5.3,2.9932584184456843
10.08,4.984176983416641,3.91,2.947674995447748,6.35,3.5544111163227003
11.52,5.3531450210284435,4.9,3.2302234341208402,7.44,3.880331132386732
13.01,5.654166247962291,6.13,3.7000000000000006,8.75,4.279089396192379
14.77,6.206635419639471,7.28,4.0752517428591775,10.13,4.753850114285358
15.95,6.280280184189173,8.9,4.8189440982669876,11.71,4.870639723191535
17.62,6.384609018822713,10.58,5.305190901847973,13.45,5.286489354663423
19.52,6.3952002203672915,12.61,5.887660439813548,15.03,5.553149984240904
21.72,6.795839487762666,14.23,6.224511663941635,16.63,5.786879970932506
23.83,6.862362581649281,16.06,7.02638605615298,18.52,6.120804066807106
26.39,6.93824854911475,17.67,7.3800919761041985,20.65,6.478207446290348
28.3,6.861545604366999,20.03,7.9219105439702275,22.66,7.253309937573677
30.28,7.356821887393243,22.42,7.885775456190378,24.99,7.3312600374951735
32.35,7.860365992455666,24.51,7.788226026924529,27.09,7.366447274945058
33.87,8.079972747228767,26.85,8.089617988009026,29.06,7.736598056959499
35.89,8.693309862396276,29.55,8.404393992658743,31.07,7.983891610770105
36.93,9.141154580834254,32.14,8.286559642401103,32.81,8.073769725212479
37.89,9.188151131327848,35.0,8.393118874676114,34.92,8.234787014350594
37.98,9.501706385824823,37.72,8.34977771433395,36.53,8.409296202790257
38.37,9.974366135147626,39.74,9.404082500529634,38.09,8.792897730842235
37.77,10.101360044443261,42.38,9.92169340384997,39.55,8.974008484664381
37.31,10.26290269451931,44.3,10.305926509155846,40.91,8.943249810427817
36.96,10.25327737699985,45.68,10.425183185174467,42.02,9.126473867410418
37.3,9.879577956879563,46.49,10.820383868916439,42.57,9.357387833722994
36.93,10.177470662738806,47.15,10.974143163902053,42.82,9.999373717762266
36.57,9.799252702903091,46.77,11.407825596864848,42.84,9.979494126973723
35.81,9.58080467298119,47.11,11.732623084564016,42.6,9.908673886137246
34.67,9.355012700486443,46.81,12.2149891361376,41.97,10.057867918734422
34.03,9.963017473221512,46.09,11.635104493112923,41.51,10.586340541499977
32.79,9.647624923610303,45.91,11.679296194375738,40.9,10.357742431767083
31.24,9.507169012185626,45.52,11.019248539888661,39.72,10.31041446619128
29.91,9.293307030091901,44.75,11.381692725290439,38.55,9.725915604375473
28.43,9.043391470733162,44.12,11.121260011456627,37.32,9.342938780196787
26.6,8.664335350776023,43.13,11.07883139372132,35.68,8.530255126621508
25.02,8.046556450250673,41.73,10.924770297841784,34.26,8.55714008677236
23.74,7.50436909776935,40.15,11.507024644173496,32.77,8.419380000686488
22.57,7.40768778930635,38.13,11.23905078849022,31.14,8.213096218537165
21.71,7.6267670580381415,36.09,10.769480821827816,29.67,7.725145874860797
20.3,7.747922497695948,34.54,10.237009506509391,28.25,7.498653077706554
18.88,7.518703950210374,33.05,10.256680503432626,26.76,7.429289564577721
17.61,6.786640173788858,30.94,10.211718362704287,25.23,7.767915103198867
16.35,6.607884791227933,29.47,9.604770489793921,23.79,7.49585070407474
15.7,6.423599167338064,27.91,8.806672172136008,22.5,7.073210235126836
14.74,6.241956440253345,26.56,8.803488748298264,20.99,6.8098191138705255
14.06,6.041640020839883,25.26,9.01807388335539,19.84,6.738581812850894
12.96,5.778609108801462,23.87,9.00354026890186,18.52,6.42514001734003
12.34,5.567256365063804,22.13,8.556000906682485,17.36,6.299783546065112
11.64,4.902112511020843,20.73,7.983385525229534,16.42,6.001986203236258
10.77,4.677163519255938,19.31,7.752086718093941,15.42,6.315253299941677
10.07,4.647699550434721,18.26,7.1993546287641,14.51,5.866348131848332
9.46,4.7235066583540615,17.04,7.103733546736554,13.64,5.997507899961533
8.86,4.607898357464852,16.37,6.861773778983054,12.86,5.872414539629549
8.38,4.583192835312143,15.17,6.504163390793732,11.93,5.705313844181235
7.71,4.436521979290452,14.51,6.2498404020026825,11.29,5.53463840031327
7.37,4.338353735152671,13.45,5.646801186190606,10.51,5.248366749318643
7.11,4.554706745264017,12.38,5.264287916967239,9.77,5.034938535931304
6.63,4.507356500906337,11.69,5.192642424963936,9.28,5.089263803400848
6.0,4.406148138015949,11.07,5.309140203175059,8.74,5.2119133150926835
5.62,4.1894046248973265,10.29,5.455596700044401,8.24,5.017383921342019
5.28,4.383347735890614,9.73,5.157822342145114,7.74,4.755900110240527
5.11,3.889626192732654,8.8,4.998989796938877,7.39,4.6966461276622535
4.67,3.7092703957364535,8.55,5.156882230906029,6.97,4.671977497524335
4.47,3.591389815667579,8.12,5.303477037460301,6.53,4.562594955425336
4.1,3.373994425579032,7.6,5.15614764973411,6.27,4.389737803080951
4.05,3.322330324919361,7.03,5.042155623672611,5.95,4.193248541803041
3.72,3.2631397162979106,6.59,4.886789034806708,5.51,3.807210065763181
3.45,2.948634335492356,6.16,4.836143383759711,5.15,3.6663222978782417
3.42,3.04571233644342,5.96,4.5101904817666165,4.89,3.4754405287224914
3.31,3.1835911366336793,5.65,4.452612443920712,4.69,3.2681351059445305
3.1,3.0368111930480994,5.39,4.308542137839127,4.5,3.122094608988451
2.94,3.0044411571316663,5.06,4.1263381667850085,4.19,2.9118184814110357
2.78,2.8730021604832485,4.81,4.203641999576803,3.78,2.7213336005819952
2.68,2.8950672084451066,4.41,3.8719269339462206,3.73,2.7334626724757336
2.63,2.973468538847377,4.29,3.731641932869701,3.55,2.675647755047534
2.55,2.9072358352944474,4.03,3.710359507752271,3.29,2.590951621128867
2.57,2.9822877802184693,3.65,3.4034296427770228,3.09,2.486712161416631
2.42,2.903080913078171,3.39,3.133059304587228,2.9,2.3115869750961875
2.22,2.736140465411936,3.3,3.1510780582671907,2.61,2.1550738814118264
1.97,2.5602043794678706,3.24,3.197600110183646,2.48,2.0473190155701557
1.93,2.5236457514452937,3.22,3.4423975671181575,2.36,2.0573592959731837
1.84,2.553349948517821,2.98,3.305887004857983,2.31,1.9883245065718882
1.68,2.3989896863370452,2.91,3.321478920936007,2.12,1.9242209495341906
1.55,2.12429429755537,2.85,3.3825906036526487,2.04,1.8418260591932216
1.4,2.049882972762153,2.77,3.4137422813733855,1.86,1.7639487383467674
1.27,1.8578525672442803,2.63,3.4776486889909397,1.75,1.855241006424554
1.26,2.181742422927143,2.34,3.1693608953302377,1.75,2.0319418984773847
1.02,1.912109206128566,2.21,3.0161015710464207,1.6,1.9384467383902397
0.98,1.8693703363821343,2.08,2.8450914668153384,1.51,1.9771165618116446
0.95,1.677991825265119,1.89,2.7483512045286975,1.44,1.9349000966040555
0.91,1.6023656753612008,1.78,2.653680501119191,1.3,1.9201220499928349
0.82,1.5267315058349622,1.6,2.562353715952691,1.1,1.9095718489925027
0.73,1.7106617539313946,1.45,2.354342645608173,1.02,1.8801461365940402
0.63,1.6121696278899778,1.41,2.2789994260285336,1.02,1.8801461365940402
0.56,1.4021628315073131,1.24,2.229825377046645,0.92,1.762000699388756
0.44,1.1220471910708119,1.2,2.2338081810887407,0.81,1.6249009293809362
0.43,1.0274514906585934,1.13,2.1445491155697294,0.75,1.6353111093129724
0.43,1.0274514906585934,1.03,1.9666666666666666,0.73,1.5560569177614074
0.41,0.9754046039537342,0.92,1.88925724275254,0.67,1.470621390000592
0.39,0.8749603165604459,0.79,1.8818377005770535,0.6,1.2712834523274565
0.39,0.8633385983225443,0.72,1.7757058633488014,0.5,1.0683698523517693
0.4,0.8040302522073697,0.64,1.494231331731226,0.53,1.0488570017409475
0.44,0.8565847148632608,0.49,1.2592686670276427,0.5,0.915633026044735
0.48,1.0296611191076508,0.46,1.1139156524656977,0.47,0.915136463853751
0.48,0.9263810329350541,0.44,1.1487366798339644,0.43,0.819645156038991
0.48,0.9154123649917549,0.4,1.1281521496355322,0.47,0.892788164723697
0.46,0.8459051693633015,0.43,1.0372360318936986,0.48,0.9372213390570225
0.43,0.8558178792384757,0.48,1.141326536371718,0.46,0.8459051693633015
0.48,1.0869287655656839,0.5,1.039619199903542,0.45,0.9574271077563382
0.52,1.2266403159225057,0.52,1.1053588475324119,0.51,1.1502744512208003
0.63,1.3973640408376988,0.5,1.0,0.49,1.1677051654999877
0.64,1.3745155253007983,0.49,0.8818598344843513,0.51,1.2101840581272978
0.59,1.2234658503075135,0.6,1.0249414863810766,0.5,1.2268049987877068
0.71,1.4305116694258866,0.58,1.0558160231534064,0.54,1.2666666666666666
0.74,1.5545306869166837,0.55,0.9987365756167877,0.58,1.4011539256028664
0.69,1.3535960336164634,0.6,1.1370704872299224,0.59,1.4077347661108508
0.59,1.0550025132815102,0.71,1.4927095558687289,0.6,1.3780384243517665
0.56,1.085440840479949,0.79,1.7073518984235514,0.6,1.4425006345953824
0.56,1.1574964275530097,0.82,1.7487657985510292,0.66,1.5256725624054357
0.59,1.4077347661108508,0.79,1.7073518984235514,0.64,1.5009761133773225
0.56,1.437731096926928,0.83,1.6700269156483372,0.68,1.420485050177501
0.6,1.7523433084607225,0.81,1.762086687694307,0.69,1.447359141626046
0.61,1.7517379537436124,0.79,1.5782294132375307,0.65,1.395338559980945
0.61,1.6261437311453852,0.71,1.5195360801869429,0.61,1.3400964837871137
0.65,1.7773831632742865,0.71,1.4927095558687289,0.65,1.4025589888385148
0.63,1.6058919293927874,0.72,1.7412407047617486,0.65,1.4025589888385148
0.63,1.7212574684594029,0.7,1.6111981864313267,0.66,1.45796315648118
0.68,1.8470834230529956,0.67,1.775563646458854,0.61,1.3625214297267572
0.63,1.7153790404820892,0.74,2.1159328243523507,0.63,1.3307171302752816
0.62,1.6622973029011159,0.77,2.1874527411922515,0.62,1.324058651696107
0.65,1.6840007677725644,0.74,2.0331594560529123,0.6,1.2552918289216957
0.63,1.4951436537853293,0.75,2.0664467136130127,0.6,1.2390938363794468
0.65,1.3437096247164249,0.76,2.1373069054491936,0.64,1.2674638639679818
0.78,1.494636876950182,0.74,2.167808556905784,0.64,1.267463863967982
0.82,1.6840307586144605,0.77,2.1501937897160186,0.68,1.2133932719127927
0.89,1.613672641504278,0.76,1.9546370662110297,0.68,1.2782563881864208
0.81,1.426268706886057,0.81,1.9316345723796,0.73,1.3696198691091577
0.8,1.318094737632215,0.86,2.103484362824327,0.79,1.4163190304305016
0.74,1.244137768849892,0.9,2.1105794120443453,0.73,1.2214827882619559
0.86,1.2310790208412923,0.9,1.8504708655481243,0.78,1.2679419417610442
0.96,1.2302582466845542,0.94,1.830272927707502,0.79,1.2414963275471786
0.9,1.0963668190985179,1.03,1.9146168221755433,0.81,1.2528351685660646
0.9,1.1055415967851334,1.09,1.8317899839923095,0.84,1.1345804190416506
0.9,1.2185435916898848,1.09,1.7586438760670915,0.89,1.2300529675710323
0.88,1.1571473108424437,1.12,1.5908831166710806,0.89,1.2051656493711735
0.95,1.2007993970348219,1.06,1.5230219826371383,0.94,1.2777821695137528
0.88,1.165843865700686,1.16,1.568116672633098,1.0,1.3926212476455828
0.98,1.3407370202898694,1.17,1.4910846164230027,1.04,1.39204086785474
0.89,1.1537816609792864,1.2,1.5699192541804385,1.05,1.3209653647804303
0.95,1.2257753678897503,1.12,1.4790114088386024,1.08,1.3309068830361992
0.83,1.0254833794928913,1.14,1.4565768643007349,1.05,1.313296415417127
0.84,1.0891568419023159,1.15,1.4659433478105146,1.07,1.327677397837017
0.84,1.0122482228418408,1.26,1.501648925331582,1.09,1.3713887379977534
0.92,1.177911179790203,1.18,1.526731505834962,1.1,1.290994448735806
1.06,1.3395310501602546,1.19,1.5419717142920515,1.17,1.3031042967010769
1.08,1.4047538337136984,1.14,1.3634477984103017,1.17,1.3108328758018042
1.09,1.3860415257527863,1.16,1.3612234544443071,1.19,1.2688577540449522
1.08,1.3460004352589088,1.15,1.4097424365371631,1.14,1.154875479754148
1.11,1.294081320723881,1.14,1.4071965108690472,1.3,1.1934162828797101
0.99,1.1502744512208,1.21,1.4859272519136992,1.37,1.2280805422209968
1.07,1.1742609969205688,1.23,1.4897291462856357,1.31,1.178039803138153
1.19,1.244746536204837,1.25,1.5266984249707212,1.31,1.178039803138153
