,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,1,,0,1
1,0,,0,0
2,2,,1,1
3,,0,0,0
4,0,,0,0
5,0,,0,0
6,,0,0,0
7,,0,0,0
8,0,,0,0
9,0,,0,0
10,0,,0,0
11,0,,0,0
12,0,,0,0
13,0,,0,0
14,0,,0,0
15,,0,0,0
16,0,,0,0
17,,1,1,0
18,1,,1,0
19,1,,1,0
20,,0,0,0
21,,0,0,0
22,,0,0,0
23,1,,1,0
24,,0,0,0
25,,0,0,0
26,,0,0,0
27,,0,0,0
28,1,,0,1
29,0,,0,0
30,,0,0,0
31,0,,0,0
32,1,,1,0
33,0,,0,0
34,1,,1,0
35,,0,0,0
36,1,,1,0
37,3,,2,1
38,3,,2,1
39,3,,3,0
40,1,,1,0
41,,1,0,1
42,0,,0,0
43,0,,0,0
44,,2,2,0
45,,0,0,0
46,3,,3,0
47,,0,0,0
48,,0,0,0
49,,0,0,0
50,0,,0,0
51,0,,0,0
52,0,,0,0
53,,0,0,0
54,1,,1,0
55,2,,1,1
56,,0,0,0
57,2,,2,0
58,0,,0,0
59,0,,0,0
60,1,,1,0
61,0,,0,0
62,1,,0,1
63,1,,1,0
64,1,,1,0
65,0,,0,0
66,,0,0,0
67,1,,1,0
68,0,,0,0
69,,1,0,1
70,2,,2,0
71,1,,1,0
72,3,,3,0
73,,0,0,0
74,1,,0,1
75,1,,1,0
76,0,,0,0
77,0,,0,0
78,,2,2,0
79,0,,0,0
80,0,,0,0
81,,0,0,0
82,0,,0,0
83,2,,1,1
84,0,,0,0
85,,2,2,0
86,0,,0,0
87,2,,1,1
88,0,,0,0
89,,2,2,0
90,0,,0,0
91,0,,0,0
92,,1,0,1
93,0,,0,0
94,1,,1,0
95,,0,0,0
96,0,,0,0
97,,0,0,0
98,1,,0,1
99,,0,0,0
100,5,,3,2
101,2,,2,0
102,1,,1,0
103,0,,0,0
104,0,,0,0
105,2,,1,1
106,1,,0,1
107,0,,0,0
108,0,,0,0
109,1,,1,0
110,1,,1,0
111,2,,2,0
112,4,,3,1
113,1,,1,0
114,,0,0,0
115,0,,0,0
116,1,,1,0
117,0,,0,0
118,4,,3,1
119,,0,0,0
120,1,,1,0
121,3,,3,0
122,,0,0,0
123,1,,0,1
124,4,,4,0
125,0,,0,0
126,0,,0,0
127,3,,3,0
128,1,,0,1
129,2,,1,1
130,,0,0,0
131,,0,0,0
132,,0,0,0
133,2,,1,1
134,0,,0,0
135,0,,0,0
136,0,,0,0
137,3,,2,1
138,,0,0,0
139,0,,0,0
140,2,,1,1
141,1,,1,0
142,2,,1,1
143,0,,0,0
144,0,,0,0
145,,0,0,0
146,,0,0,0
147,,2,1,1
148,,0,0,0
149,,1,1,0
150,1,,0,1
151,2,,2,0
152,,0,0,0
153,1,,1,0
154,,1,1,0
155,0,,0,0
156,1,,1,0
157,0,,0,0
158,,0,0,0
159,1,,1,0
160,0,,0,0
161,1,,0,1
162,,0,0,0
163,,0,0,0
164,,2,1,1
165,2,,2,0
166,1,,1,0
167,0,,0,0
168,3,,3,0
169,2,,2,0
170,2,,2,0
171,,0,0,0
172,0,,0,0
173,1,,1,0
174,,0,0,0
175,,1,1,0
176,,0,0,0
177,,0,0,0
178,3,,3,0
