,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,2,,2,0
1,3,,2,1
2,1,,1,0
3,0,,0,0
4,0,,0,0
5,0,,0,0
6,1,,1,0
7,,2,2,0
8,,0,0,0
9,1,,1,0
10,,0,0,0
11,,0,0,0
12,4,,3,1
13,,0,0,0
14,3,,3,0
15,,0,0,0
16,,1,1,0
17,,0,0,0
18,1,,1,0
19,,0,0,0
20,1,,1,0
21,1,,1,0
22,0,,0,0
23,1,,1,0
24,2,,2,0
25,4,,4,0
26,0,,0,0
27,1,,1,0
28,0,,0,0
29,,0,0,0
30,1,,0,1
31,1,,1,0
32,,0,0,0
33,0,,0,0
34,0,,0,0
35,,0,0,0
36,0,,0,0
37,,0,0,0
38,3,,3,0
39,0,,0,0
40,2,,2,0
41,1,,1,0
42,2,,2,0
43,,0,0,0
44,0,,0,0
45,,0,0,0
46,,0,0,0
47,0,,0,0
48,2,,2,0
49,1,,1,0
50,,0,0,0
51,,2,1,1
52,1,,0,1
53,0,,0,0
54,,1,1,0
55,0,,0,0
56,,0,0,0
57,,1,1,0
58,1,,0,1
59,,0,0,0
60,2,,2,0
61,0,,0,0
62,3,,3,0
63,0,,0,0
64,0,,0,0
65,,1,1,0
66,,0,0,0
67,1,,1,0
68,1,,1,0
69,1,,1,0
70,2,,1,1
71,1,,1,0
72,0,,0,0
73,,1,1,0
74,,0,0,0
75,,1,0,1
76,,0,0,0
77,0,,0,0
78,0,,0,0
79,,0,0,0
80,1,,1,0
81,0,,0,0
82,,0,0,0
83,2,,2,0
84,2,,2,0
85,,0,0,0
86,0,,0,0
87,1,,1,0
88,,0,0,0
89,,0,0,0
90,,0,0,0
91,,0,0,0
92,2,,1,1
93,,1,1,0
94,1,,1,0
95,0,,0,0
96,1,,1,0
97,0,,0,0
98,,0,0,0
99,,1,1,0
100,1,,1,0
101,1,,0,1
102,2,,2,0
103,0,,0,0
104,,0,0,0
105,0,,0,0
106,2,,1,1
107,2,,0,2
108,3,,2,1
109,1,,1,0
110,,0,0,0
111,1,,1,0
112,1,,1,0
113,,0,0,0
114,,0,0,0
115,,0,0,0
116,0,,0,0
117,,0,0,0
118,3,,3,0
119,,0,0,0
120,,0,0,0
121,0,,0,0
122,2,,1,1
123,1,,1,0
124,1,,1,0
125,1,,1,0
126,0,,0,0
127,0,,0,0
128,0,,0,0
129,1,,0,1
130,,0,0,0
131,,0,0,0
132,0,,0,0
133,0,,0,0
134,1,,1,0
135,0,,0,0
136,2,,1,1
137,2,,2,0
138,0,,0,0
139,,0,0,0
140,1,,0,1
141,2,,1,1
142,1,,1,0
143,1,,1,0
144,3,,2,1
145,0,,0,0
146,1,,1,0
147,0,,0,0
148,0,,0,0
149,1,,1,0
150,2,,2,0
151,2,,2,0
152,,1,1,0
153,0,,0,0
154,0,,0,0
155,2,,2,0
156,,0,0,0
157,0,,0,0
158,1,,1,0
159,0,,0,0
160,0,,0,0
161,,1,1,0
162,3,,2,1
163,,0,0,0
164,1,,1,0
165,1,,1,0
166,1,,1,0
167,,0,0,0
168,,0,0,0
169,1,,0,1
170,2,,2,0
171,1,,0,1
172,5,,3,2
173,0,,0,0
174,1,,1,0
175,,0,0,0
176,1,,1,0
177,0,,0,0
178,3,,1,2
179,0,,0,0
180,1,,1,0
181,1,,1,0
182,2,,2,0
183,,1,1,0
184,1,,1,0
185,,1,1,0
186,0,,0,0
187,2,,1,1
188,0,,0,0
189,,3,3,0
190,,2,1,1
191,2,,2,0
192,,0,0,0
193,,0,0,0
194,3,,3,0
195,1,,1,0
196,,2,2,0
197,0,,0,0
198,3,,2,1
199,,0,0,0
200,0,,0,0
