,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,,0,0,0
1,3,,3,0
2,,0,0,0
3,,1,1,0
4,0,,0,0
5,,0,0,0
6,,0,0,0
7,0,,0,0
8,0,,0,0
9,,1,1,0
10,,0,0,0
11,0,,0,0
12,,0,0,0
13,,1,1,0
14,,0,0,0
15,,0,0,0
16,2,,2,0
17,1,,0,1
18,,0,0,0
19,0,,0,0
20,0,,0,0
21,1,,0,1
22,0,,0,0
23,2,,1,1
24,,0,0,0
25,,0,0,0
26,,0,0,0
27,0,,0,0
28,0,,0,0
29,2,,2,0
30,,0,0,0
31,2,,2,0
32,,0,0,0
33,,0,0,0
34,,0,0,0
35,,1,1,0
36,,0,0,0
37,1,,1,0
38,,0,0,0
39,,1,1,0
40,1,,1,0
41,1,,1,0
42,0,,0,0
43,0,,0,0
44,0,,0,0
45,,0,0,0
46,,0,0,0
47,0,,0,0
48,0,,0,0
49,2,,2,0
50,1,,1,0
51,,1,1,0
52,4,,4,0
53,1,,1,0
54,0,,0,0
55,0,,0,0
56,,0,0,0
57,,0,0,0
58,0,,0,0
59,2,,2,0
60,1,,0,1
61,2,,2,0
62,0,,0,0
63,0,,0,0
64,0,,0,0
65,,1,1,0
66,,1,0,1
67,1,,1,0
68,0,,0,0
69,0,,0,0
70,0,,0,0
71,,0,0,0
72,4,,2,2
73,,0,0,0
74,1,,1,0
75,,0,0,0
76,0,,0,0
77,0,,0,0
78,,1,1,0
79,,0,0,0
80,1,,0,1
81,0,,0,0
82,,0,0,0
83,,0,0,0
84,,0,0,0
85,1,,1,0
86,0,,0,0
87,0,,0,0
88,0,,0,0
89,,0,0,0
90,2,,2,0
91,1,,1,0
92,1,,1,0
93,,1,1,0
94,0,,0,0
95,0,,0,0
96,,0,0,0
97,0,,0,0
98,0,,0,0
99,0,,0,0
100,,1,1,0
101,0,,0,0
102,2,,2,0
103,0,,0,0
104,0,,0,0
105,0,,0,0
106,,0,0,0
107,0,,0,0
108,0,,0,0
109,1,,1,0
110,4,,3,1
111,3,,3,0
112,0,,0,0
113,0,,0,0
114,0,,0,0
115,,0,0,0
116,1,,1,0
117,,0,0,0
118,,0,0,0
119,0,,0,0
120,1,,1,0
121,,0,0,0
122,,0,0,0
123,,0,0,0
124,3,,1,2
125,0,,0,0
126,0,,0,0
