,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,1.0
67,2.0
68,2.0
69,2.0
70,2.0
71,2.0
72,2.0
73,3.0
74,3.0
75,3.0
76,3.0
77,3.0
78,8.0
79,11.0
80,13.0
81,19.0
82,26.0
83,30.0
84,36.0
85,45.0
86,53.0
87,59.0
88,64.0
89,76.0
90,75.0
91,80.0
92,91.0
93,87.0
94,95.0
95,101.0
96,92.0
97,98.0
98,102.0
99,86.0
100,90.0
101,90.0
102,71.0
103,72.0
104,68.0
105,49.0
106,51.0
107,47.0
108,30.0
109,32.0
110,32.0
111,22.0
112,22.0
113,23.0
114,18.0
115,19.0
116,22.0
117,18.0
118,18.0
119,21.0
120,19.0
121,20.0
122,22.0
123,19.0
124,19.0
125,18.0
126,17.0
127,18.0
128,16.0
129,13.0
130,13.0
131,13.0
132,7.0
133,6.0
134,5.0
135,4.0
136,4.0
137,3.0
138,1.0
139,1.0
140,1.0
141,1.0
142,1.0
143,1.0
144,2.0
145,3.0
146,5.0
147,6.0
148,9.0
149,8.0
150,8.0
151,8.0
152,8.0
153,7.0
154,7.0
155,8.0
156,3.0
157,3.0
158,3.0
159,1.0
160,1.0
161,1.0
162,1.0
163,1.0
164,1.0
165,1.0
166,1.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,1.0
175,3.0
176,3.0
177,3.0
178,3.0
179,3.0
180,3.0
181,3.0
182,3.0
183,3.0
184,2.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,2.0
205,2.0
206,3.0
207,3.0
208,4.0
209,5.0
210,5.0
211,6.0
212,6.0
213,5.0
214,9.0
215,9.0
216,8.0
217,7.0
218,7.0
219,6.0
220,6.0
221,6.0
222,4.0
223,2.0
224,2.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
