,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,160.0,45.0,14.0,61.0,8.0,8.0,19.0,4.0,1.0,126.0,149.0,11.0,0.0,2.0,9926.0,9766.0,166.0,121.0,8.0,31.0,80.0,28.125,8.75,38.125,5.0,5.0,11.875,2.5,0.625
1,191.0,45.0,14.0,83.0,5.0,15.0,22.0,7.0,0.0,117.0,178.0,13.0,1.0,1.0,9889.0,9729.0,189.0,161.0,7.0,23.0,105.0,23.56020942408377,7.329842931937173,43.455497382198956,2.6178010471204187,7.853403141361256,11.518324607329843,3.6649214659685865,0.0
2,224.0,57.0,28.0,66.0,7.0,18.0,45.0,3.0,0.0,114.0,212.0,12.0,0.0,4.0,9850.0,9688.0,211.0,191.0,4.0,29.0,111.0,25.446428571428573,12.5,29.464285714285715,3.125,8.035714285714286,20.089285714285715,1.3392857142857142,0.0
3,193.0,51.0,10.0,83.0,8.0,17.0,22.0,2.0,0.0,139.0,181.0,12.0,1.0,7.0,9968.0,9802.0,185.0,157.0,6.0,30.0,105.0,26.424870466321245,5.181347150259067,43.005181347150256,4.1450777202072535,8.808290155440414,11.398963730569948,1.0362694300518134,0.0
4,179.0,51.0,18.0,72.0,5.0,8.0,21.0,4.0,0.0,125.0,166.0,13.0,0.0,0.0,9792.0,9634.0,184.0,156.0,10.0,13.0,93.0,28.491620111731844,10.05586592178771,40.22346368715084,2.793296089385475,4.4692737430167595,11.731843575418994,2.2346368715083798,0.0
5,157.0,33.0,10.0,70.0,5.0,10.0,25.0,4.0,0.0,110.0,149.0,8.0,0.0,2.0,10037.0,9877.0,142.0,129.0,4.0,24.0,95.0,21.019108280254777,6.369426751592357,44.5859872611465,3.1847133757961785,6.369426751592357,15.92356687898089,2.5477707006369426,0.0
6,150.0,34.0,18.0,48.0,9.0,13.0,18.0,8.0,2.0,142.0,137.0,13.0,1.0,3.0,9904.0,9742.0,185.0,102.0,5.0,43.0,66.0,22.666666666666668,12.0,32.0,6.0,8.666666666666666,12.0,5.333333333333333,1.3333333333333333
7,169.0,49.0,12.0,58.0,6.0,5.0,32.0,6.0,1.0,140.0,160.0,9.0,1.0,1.0,10018.0,9858.0,187.0,145.0,5.0,19.0,90.0,28.994082840236686,7.100591715976331,34.319526627218934,3.5502958579881656,2.9585798816568047,18.93491124260355,3.5502958579881656,0.591715976331361
8,192.0,58.0,15.0,71.0,5.0,16.0,24.0,3.0,0.0,133.0,175.0,17.0,3.0,1.0,9911.0,9749.0,202.0,161.0,13.0,18.0,95.0,30.208333333333332,7.8125,36.979166666666664,2.6041666666666665,8.333333333333334,12.5,1.5625,0.0
9,203.0,59.0,17.0,76.0,8.0,13.0,20.0,5.0,5.0,126.0,188.0,15.0,0.0,1.0,10029.0,9870.0,216.0,164.0,4.0,35.0,96.0,29.064039408866996,8.374384236453203,37.4384236453202,3.9408866995073892,6.403940886699507,9.852216748768473,2.4630541871921183,2.4630541871921183
10,194.0,57.0,20.0,75.0,5.0,7.0,25.0,5.0,0.0,125.0,179.0,15.0,4.0,2.0,10016.0,9852.0,176.0,149.0,12.0,33.0,100.0,29.38144329896907,10.309278350515465,38.65979381443299,2.577319587628866,3.6082474226804124,12.88659793814433,2.577319587628866,0.0
11,190.0,61.0,13.0,78.0,6.0,10.0,15.0,7.0,0.0,123.0,181.0,9.0,1.0,2.0,9862.0,9701.0,187.0,152.0,6.0,32.0,93.0,32.10526315789474,6.842105263157895,41.05263157894737,3.1578947368421053,5.2631578947368425,7.894736842105263,3.6842105263157894,0.0
