,max,std
0,42.857142857142854,9.327349218496858
1,50.0,9.577832609494884
2,71.42857142857143,11.280228674469669
3,36.36363636363637,7.40567434044319
4,33.333333333333336,8.829779559787283
5,33.333333333333336,7.612458595529717
6,40.0,8.220982285354232
7,37.5,9.094503156537977
8,28.571428571428573,7.343837808628853
9,50.0,10.531336444152508
10,23.076923076923077,6.265741197661525
11,50.0,10.471271480331135
12,40.0,9.308035191989106
13,50.0,9.00727532748109
14,54.54545454545455,8.821455142131567
15,37.5,9.065036297069996
16,50.0,9.544094726956928
17,42.857142857142854,7.877924386069656
18,60.0,10.40786500843648
19,33.333333333333336,7.8709218922132855
20,50.0,8.185963274183386
21,30.0,7.23061449972445
22,37.5,7.937740939175251
23,37.5,8.267649834568315
24,33.333333333333336,6.261654408939114
25,50.0,10.192354837253406
26,50.0,8.959839809285763
27,41.666666666666664,8.16112780261386
28,33.333333333333336,8.11925089918138
29,60.0,10.144473827405788
30,50.0,9.679219656295997
31,40.0,8.803715547026249
32,44.44444444444444,10.328759480001859
33,50.0,10.308056509187464
34,57.142857142857146,10.165545571247817
35,50.0,7.678877495692939
36,30.0,6.959121313341943
37,40.0,8.15850557912961
38,50.0,8.371459320413434
39,20.0,5.4506654937487875
40,42.857142857142854,8.168195363263097
41,36.36363636363637,8.442265075695738
42,33.333333333333336,8.385289939035072
43,42.857142857142854,9.16361061673647
44,36.36363636363637,7.747660425240661
45,60.0,9.770152093257883
46,33.333333333333336,6.879078928301768
47,25.0,6.709345015296916
48,40.0,8.006947892586417
49,50.0,8.474488855502525
50,100.0,12.316601476947037
51,50.0,9.493188106287686
52,38.46153846153846,7.925941112430193
53,60.0,9.465650332315638
54,42.857142857142854,8.490619131378294
55,33.333333333333336,6.731686156021952
56,50.0,8.360768189224412
57,30.0,7.562016946553501
58,33.333333333333336,7.961889459135093
59,25.0,6.3807021272050894
60,40.0,7.297544483066244
61,42.857142857142854,8.010128399939735
62,37.5,7.8382571326619646
63,33.333333333333336,8.612761261409606
64,37.5,7.904677247968427
65,42.857142857142854,9.051945578910598
66,25.0,7.015486024511953
67,37.5,9.020542770157453
68,38.888888888888886,8.541003586045019
69,50.0,9.36473704779434
70,36.36363636363637,7.8029420685332775
71,50.0,9.426485867759602
72,42.857142857142854,9.515155513502112
73,60.0,10.250776690243946
74,50.0,10.438423062177986
75,33.333333333333336,6.903125252200735
76,33.333333333333336,8.961417627720532
77,37.5,9.241049979845823
78,30.0,7.917231693880579
79,33.333333333333336,7.001103812565886
80,25.0,6.451903724035354
81,66.66666666666667,10.113301805432643
82,50.0,9.758823760732282
83,40.0,7.602599288328457
84,44.44444444444444,9.887094896404804
85,50.0,9.429785131284024
86,28.571428571428573,6.539226298114367
87,50.0,8.041984132399671
88,27.272727272727273,6.967412005758258
89,42.857142857142854,8.932874586093114
90,40.0,8.154350949626286
91,50.0,9.10775784980593
92,42.857142857142854,8.388719268015718
93,55.55555555555556,9.588479539028123
94,33.333333333333336,8.172984624618715
95,33.333333333333336,7.2075373856035405
96,50.0,9.391678570977568
97,33.333333333333336,6.476237102735606
98,66.66666666666667,9.273962125817942
99,50.0,8.375383631399789
