,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,43.0,5.0,0.0,5.0,7.0,11.0,2.0,11.0,2.0,148.0,35.0,8.0,0.0,3.0,9880.0,9719.0,126.0,35.0,4.0,4.0,7.0,11.627906976744185,0.0,11.627906976744185,16.27906976744186,25.58139534883721,4.651162790697675,25.58139534883721,4.651162790697675
1,28.0,4.0,1.0,5.0,3.0,6.0,3.0,5.0,1.0,125.0,20.0,8.0,1.0,3.0,9949.0,9787.0,94.0,16.0,5.0,7.0,8.0,14.285714285714286,3.5714285714285716,17.857142857142858,10.714285714285714,21.428571428571427,10.714285714285714,17.857142857142858,3.5714285714285716
2,41.0,9.0,2.0,11.0,2.0,10.0,1.0,4.0,2.0,123.0,32.0,9.0,0.0,4.0,10081.0,9919.0,100.0,29.0,7.0,5.0,12.0,21.951219512195124,4.878048780487805,26.829268292682926,4.878048780487805,24.390243902439025,2.4390243902439024,9.75609756097561,4.878048780487805
3,24.0,6.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,137.0,13.0,11.0,0.0,2.0,9951.0,9791.0,107.0,14.0,7.0,3.0,6.0,25.0,4.166666666666667,20.833333333333332,4.166666666666667,25.0,4.166666666666667,8.333333333333334,8.333333333333334
4,40.0,5.0,1.0,5.0,5.0,9.0,7.0,6.0,2.0,136.0,33.0,7.0,0.0,0.0,9828.0,9670.0,117.0,32.0,2.0,6.0,12.0,12.5,2.5,12.5,12.5,22.5,17.5,15.0,5.0
5,29.0,3.0,3.0,6.0,1.0,10.0,1.0,4.0,1.0,140.0,13.0,16.0,2.0,2.0,10036.0,9874.0,108.0,19.0,5.0,5.0,7.0,10.344827586206897,10.344827586206897,20.689655172413794,3.4482758620689653,34.48275862068966,3.4482758620689653,13.793103448275861,3.4482758620689653
6,30.0,7.0,1.0,2.0,3.0,10.0,0.0,5.0,2.0,141.0,15.0,15.0,1.0,3.0,9942.0,9780.0,119.0,17.0,8.0,5.0,2.0,23.333333333333332,3.3333333333333335,6.666666666666667,10.0,33.333333333333336,0.0,16.666666666666668,6.666666666666667
7,20.0,1.0,0.0,3.0,2.0,6.0,2.0,5.0,1.0,112.0,16.0,4.0,0.0,5.0,9906.0,9743.0,86.0,14.0,1.0,5.0,5.0,5.0,0.0,15.0,10.0,30.0,10.0,25.0,5.0
8,25.0,4.0,0.0,4.0,6.0,4.0,4.0,2.0,1.0,125.0,18.0,7.0,0.0,5.0,9891.0,9728.0,100.0,16.0,4.0,5.0,8.0,16.0,0.0,16.0,24.0,16.0,16.0,8.0,4.0
9,42.0,7.0,3.0,1.0,9.0,8.0,4.0,7.0,3.0,128.0,24.0,18.0,0.0,1.0,9901.0,9742.0,105.0,28.0,10.0,4.0,5.0,16.666666666666668,7.142857142857143,2.380952380952381,21.428571428571427,19.047619047619047,9.523809523809524,16.666666666666668,7.142857142857143
10,29.0,4.0,2.0,7.0,3.0,9.0,1.0,3.0,0.0,131.0,21.0,8.0,3.0,2.0,9898.0,9735.0,92.0,21.0,4.0,4.0,8.0,13.793103448275861,6.896551724137931,24.137931034482758,10.344827586206897,31.03448275862069,3.4482758620689653,10.344827586206897,0.0
11,46.0,6.0,4.0,7.0,6.0,10.0,3.0,8.0,2.0,131.0,35.0,11.0,0.0,3.0,9840.0,9679.0,128.0,36.0,5.0,5.0,10.0,13.043478260869565,8.695652173913043,15.217391304347826,13.043478260869565,21.73913043478261,6.521739130434782,17.391304347826086,4.3478260869565215
12,44.0,7.0,0.0,9.0,4.0,19.0,1.0,4.0,0.0,139.0,37.0,7.0,0.0,4.0,9915.0,9753.0,122.0,29.0,4.0,11.0,10.0,15.909090909090908,0.0,20.454545454545453,9.090909090909092,43.18181818181818,2.272727272727273,9.090909090909092,0.0
13,39.0,2.0,1.0,6.0,6.0,20.0,2.0,2.0,0.0,121.0,27.0,12.0,1.0,1.0,9809.0,9649.0,106.0,29.0,3.0,7.0,8.0,5.128205128205129,2.5641025641025643,15.384615384615385,15.384615384615385,51.282051282051285,5.128205128205129,5.128205128205129,0.0
14,38.0,4.0,3.0,7.0,5.0,9.0,3.0,5.0,2.0,132.0,29.0,9.0,0.0,5.0,9729.0,9566.0,110.0,30.0,3.0,5.0,10.0,10.526315789473685,7.894736842105263,18.42105263157895,13.157894736842104,23.68421052631579,7.894736842105263,13.157894736842104,5.2631578947368425
15,33.0,4.0,1.0,3.0,5.0,15.0,2.0,3.0,0.0,146.0,23.0,10.0,0.0,2.0,10052.0,9892.0,114.0,23.0,5.0,5.0,5.0,12.121212121212121,3.0303030303030303,9.090909090909092,15.151515151515152,45.45454545454545,6.0606060606060606,9.090909090909092,0.0
16,25.0,7.0,2.0,2.0,1.0,4.0,2.0,7.0,0.0,108.0,11.0,14.0,0.0,2.0,9920.0,9760.0,86.0,13.0,9.0,3.0,4.0,28.0,8.0,8.0,4.0,16.0,8.0,28.0,0.0
17,25.0,2.0,0.0,8.0,3.0,5.0,2.0,5.0,0.0,130.0,18.0,7.0,1.0,1.0,9986.0,9826.0,92.0,19.0,2.0,4.0,10.0,8.0,0.0,32.0,12.0,20.0,8.0,20.0,0.0
18,18.0,2.0,1.0,2.0,0.0,7.0,1.0,5.0,0.0,119.0,13.0,5.0,0.0,1.0,9756.0,9597.0,95.0,12.0,3.0,3.0,3.0,11.11111111111111,5.555555555555555,11.11111111111111,0.0,38.888888888888886,5.555555555555555,27.77777777777778,0.0
19,33.0,5.0,2.0,5.0,3.0,11.0,3.0,4.0,0.0,105.0,25.0,8.0,3.0,1.0,9822.0,9660.0,89.0,24.0,5.0,4.0,8.0,15.151515151515152,6.0606060606060606,15.151515151515152,9.090909090909092,33.333333333333336,9.090909090909092,12.121212121212121,0.0
20,32.0,6.0,1.0,6.0,4.0,11.0,0.0,4.0,0.0,123.0,21.0,11.0,0.0,1.0,9958.0,9799.0,112.0,23.0,5.0,4.0,6.0,18.75,3.125,18.75,12.5,34.375,0.0,12.5,0.0
21,45.0,6.0,0.0,13.0,3.0,14.0,2.0,6.0,1.0,139.0,32.0,13.0,0.0,2.0,9995.0,9835.0,123.0,33.0,5.0,7.0,15.0,13.333333333333334,0.0,28.88888888888889,6.666666666666667,31.11111111111111,4.444444444444445,13.333333333333334,2.2222222222222223
22,35.0,4.0,2.0,5.0,5.0,11.0,3.0,4.0,1.0,135.0,24.0,11.0,0.0,2.0,9953.0,9793.0,109.0,22.0,4.0,9.0,8.0,11.428571428571429,5.714285714285714,14.285714285714286,14.285714285714286,31.428571428571427,8.571428571428571,11.428571428571429,2.857142857142857
23,34.0,5.0,1.0,9.0,8.0,5.0,2.0,3.0,1.0,128.0,25.0,9.0,1.0,1.0,9994.0,9834.0,99.0,29.0,4.0,1.0,11.0,14.705882352941176,2.9411764705882355,26.470588235294116,23.529411764705884,14.705882352941176,5.882352941176471,8.823529411764707,2.9411764705882355
24,48.0,6.0,1.0,9.0,8.0,12.0,3.0,7.0,2.0,146.0,30.0,18.0,2.0,3.0,9982.0,9819.0,119.0,37.0,4.0,7.0,12.0,12.5,2.0833333333333335,18.75,16.666666666666668,25.0,6.25,14.583333333333334,4.166666666666667
25,34.0,4.0,1.0,5.0,4.0,13.0,2.0,5.0,0.0,146.0,24.0,10.0,0.0,1.0,10099.0,9940.0,106.0,23.0,5.0,6.0,7.0,11.764705882352942,2.9411764705882355,14.705882352941176,11.764705882352942,38.23529411764706,5.882352941176471,14.705882352941176,0.0
26,26.0,2.0,2.0,4.0,7.0,4.0,4.0,3.0,0.0,139.0,20.0,6.0,0.0,3.0,9917.0,9756.0,113.0,19.0,3.0,4.0,8.0,7.6923076923076925,7.6923076923076925,15.384615384615385,26.923076923076923,15.384615384615385,15.384615384615385,11.538461538461538,0.0
27,41.0,1.0,3.0,7.0,7.0,13.0,4.0,5.0,1.0,140.0,34.0,7.0,0.0,1.0,9802.0,9643.0,115.0,34.0,3.0,4.0,11.0,2.4390243902439024,7.317073170731708,17.073170731707318,17.073170731707318,31.70731707317073,9.75609756097561,12.195121951219512,2.4390243902439024
