,n_contacts_traced,n_pos_contacts,positivity_rate
0,785.0,46.0,5.859872611464968
1,830.0,51.0,6.144578313253012
2,747.0,33.0,4.417670682730924
3,654.0,40.0,6.116207951070336
4,645.0,50.0,7.751937984496124
5,648.0,47.0,7.253086419753086
6,756.0,33.0,4.365079365079365
7,692.0,39.0,5.635838150289017
8,650.0,40.0,6.153846153846154
9,717.0,37.0,5.160390516039052
10,572.0,17.0,2.972027972027972
11,833.0,55.0,6.602641056422569
12,628.0,38.0,6.050955414012739
13,730.0,45.0,6.164383561643835
14,646.0,24.0,3.7151702786377707
15,579.0,24.0,4.1450777202072535
16,674.0,47.0,6.973293768545994
17,636.0,39.0,6.132075471698113
18,596.0,36.0,6.040268456375839
19,903.0,60.0,6.644518272425249
20,554.0,29.0,5.234657039711191
21,776.0,29.0,3.7371134020618557
22,707.0,29.0,4.101838755304102
23,849.0,51.0,6.007067137809187
24,641.0,31.0,4.83619344773791
25,722.0,42.0,5.8171745152354575
26,653.0,29.0,4.44104134762634
27,595.0,33.0,5.546218487394958
28,681.0,28.0,4.1116005873715125
29,585.0,26.0,4.444444444444445
30,607.0,38.0,6.260296540362439
31,689.0,30.0,4.354136429608127
32,753.0,29.0,3.851261620185923
33,795.0,49.0,6.163522012578617
34,729.0,48.0,6.584362139917696
35,688.0,36.0,5.232558139534884
36,637.0,22.0,3.4536891679748822
37,645.0,32.0,4.961240310077519
38,733.0,34.0,4.638472032742156
39,727.0,29.0,3.9889958734525446
40,731.0,45.0,6.155950752393981
41,590.0,26.0,4.406779661016949
42,638.0,52.0,8.150470219435737
43,678.0,34.0,5.014749262536873
44,757.0,46.0,6.07661822985469
45,564.0,33.0,5.851063829787234
46,604.0,29.0,4.801324503311259
47,870.0,61.0,7.011494252873563
48,414.0,16.0,3.864734299516908
49,855.0,50.0,5.847953216374269
50,799.0,39.0,4.881101376720901
51,720.0,57.0,7.916666666666667
52,863.0,45.0,5.214368482039397
53,760.0,55.0,7.2368421052631575
54,593.0,30.0,5.059021922428331
55,667.0,45.0,6.746626686656672
56,585.0,38.0,6.495726495726496
57,746.0,35.0,4.6916890080428955
58,718.0,34.0,4.735376044568246
59,867.0,51.0,5.882352941176471
60,776.0,58.0,7.474226804123711
61,690.0,39.0,5.6521739130434785
62,659.0,32.0,4.855842185128983
63,681.0,39.0,5.726872246696035
64,768.0,67.0,8.723958333333334
65,671.0,19.0,2.831594634873323
66,806.0,45.0,5.583126550868486
67,601.0,39.0,6.4891846921797
68,685.0,42.0,6.131386861313868
69,625.0,35.0,5.6
70,663.0,32.0,4.826546003016591
71,628.0,37.0,5.89171974522293
72,751.0,42.0,5.59254327563249
73,840.0,42.0,5.0
74,832.0,53.0,6.3701923076923075
75,789.0,39.0,4.942965779467681
76,581.0,23.0,3.9586919104991396
77,730.0,33.0,4.52054794520548
78,597.0,38.0,6.365159128978225
79,689.0,39.0,5.660377358490566
80,757.0,50.0,6.605019815059445
81,657.0,33.0,5.0228310502283104
82,769.0,52.0,6.7620286085825745
83,863.0,59.0,6.836616454229432
84,663.0,51.0,7.6923076923076925
85,653.0,26.0,3.9816232771822357
86,843.0,45.0,5.338078291814947
87,622.0,27.0,4.340836012861736
88,778.0,59.0,7.583547557840617
89,809.0,39.0,4.8207663782447465
90,820.0,43.0,5.2439024390243905
91,617.0,26.0,4.213938411669368
92,716.0,24.0,3.35195530726257
93,623.0,45.0,7.223113964686998
94,781.0,44.0,5.633802816901408
95,737.0,44.0,5.970149253731344
96,625.0,29.0,4.64
97,678.0,32.0,4.71976401179941
98,822.0,45.0,5.474452554744525
99,643.0,35.0,5.443234836702955
