,mean,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,1.0,1.0,1.0
60,1.0,1.0,1.0
61,1.0,1.0,1.0
62,1.0,1.0,1.0
63,1.01,1.0,1.0
64,1.02,1.0,1.0
65,1.07,1.0,2.0
66,1.09,1.0,2.0
67,1.12,1.0,2.0
68,1.17,1.0,3.0
69,1.16,1.0,2.5249999999999915
70,1.24,1.0,2.5249999999999915
71,1.39,1.0,4.0
72,1.54,1.0,4.5249999999999915
73,1.59,1.0,5.0
74,1.74,1.0,4.0
75,1.93,1.0,5.0
76,2.06,1.0,5.0
77,7.25,6.0,10.524999999999991
78,8.57,7.0,11.524999999999991
79,12.99,11.0,17.52499999999999
80,16.23,14.0,20.0
81,19.85,17.0,25.52499999999999
82,21.08,18.0,27.0
83,27.32,24.0,33.04999999999998
84,31.58,28.0,37.52499999999999
85,36.83,33.0,43.0
86,42.11,38.0,48.0
87,49.46,46.0,55.0
88,55.77,52.0,61.52499999999999
89,64.22,60.0,71.52499999999999
90,64.35,60.0,70.52499999999999
91,70.57,66.0,76.0
92,77.77,73.475,83.0
93,82.08,78.0,88.52499999999999
94,89.35,85.0,96.0
95,90.45,86.0,97.52499999999999
96,85.49,81.0,92.0
97,81.51,77.0,88.0
98,79.51,75.0,86.0
99,78.39,74.0,85.0
100,80.39,76.0,86.52499999999999
101,79.41,75.0,85.52499999999999
102,75.48,71.0,81.52499999999999
103,67.5,62.475,75.0
104,68.21,63.475,74.04999999999998
105,67.14,62.0,73.0
106,67.23,62.475,73.0
107,66.98,62.0,73.0
108,64.99,60.475,71.0
109,61.88,57.0,67.52499999999999
110,59.11,54.475,65.0
111,58.1,53.475,63.0
112,57.93,54.0,63.52499999999999
113,50.93,47.0,56.52499999999999
114,45.68,42.0,52.04999999999998
115,43.63,40.0,50.04999999999998
116,43.4,39.0,49.0
117,39.15,35.0,46.52499999999999
118,40.09,36.0,47.52499999999999
119,39.01,35.0,46.52499999999999
120,38.99,35.0,46.52499999999999
121,36.7,33.0,43.52499999999999
122,35.56,32.0,41.0
123,33.46,30.0,38.52499999999999
124,31.32,27.475,36.52499999999999
125,29.19,26.0,34.52499999999999
126,29.0,26.0,34.52499999999999
127,25.81,22.475,31.52499999999999
128,22.81,19.475,27.0
129,21.7,18.0,26.0
130,20.55,17.0,24.52499999999999
131,19.52,16.0,24.0
132,19.45,16.0,23.52499999999999
133,19.35,16.0,23.52499999999999
134,18.28,15.0,22.0
135,18.19,15.0,22.0
136,17.95,15.0,21.0
137,17.77,15.0,21.0
138,17.74,15.0,21.0
139,16.66,14.0,20.0
140,16.62,14.0,21.0
141,16.53,14.0,20.52499999999999
142,13.57,11.0,17.0
143,12.51,10.0,16.0
144,13.41,11.0,18.0
145,13.28,11.0,18.0
146,12.24,10.0,17.0
147,12.1,10.0,16.52499999999999
148,13.03,11.0,17.52499999999999
149,12.99,11.0,16.52499999999999
150,12.02,10.0,15.0
151,10.94,9.0,14.0
152,10.92,9.0,14.524999999999991
153,9.88,8.0,13.524999999999991
154,9.88,8.0,13.524999999999991
155,9.79,8.0,12.524999999999991
156,9.7,8.0,13.0
157,9.71,8.0,13.0
158,9.67,8.0,13.0
159,8.62,7.0,12.0
160,7.63,6.0,11.0
161,7.58,6.0,10.524999999999991
162,7.53,6.0,11.0
163,7.5,6.0,11.0
164,7.41,6.0,11.0
165,6.24,5.0,9.524999999999991
166,6.13,5.0,9.524999999999991
167,6.12,5.0,9.0
168,5.12,4.0,7.5249999999999915
169,5.08,4.0,7.0
170,5.05,4.0,7.0
171,4.99,4.0,7.0
172,4.92,4.0,7.0
173,4.9,4.0,7.5249999999999915
174,4.91,4.0,8.0
175,4.89,4.0,8.0
176,4.86,4.0,7.5249999999999915
177,4.86,4.0,8.049999999999983
178,4.84,4.0,8.049999999999983
179,4.9,4.0,8.049999999999983
180,4.86,4.0,8.049999999999983
181,4.82,4.0,8.049999999999983
182,4.84,4.0,8.049999999999983
183,4.84,4.0,8.049999999999983
184,4.77,4.0,7.5249999999999915
185,4.74,4.0,7.5249999999999915
186,4.74,4.0,7.5249999999999915
187,4.73,4.0,8.0
188,4.76,4.0,8.0
