,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,244.0,63.0,21.0,102.0,5.0,10.0,37.0,3.0,3.0,153.0,236.0,8.0,0.0,2.0,9821.0,9661.0,196.0,210.0,4.0,30.0,139.0,25.81967213114754,8.60655737704918,41.80327868852459,2.0491803278688523,4.098360655737705,15.163934426229508,1.2295081967213115,1.2295081967213115
1,246.0,66.0,25.0,84.0,3.0,19.0,33.0,13.0,3.0,132.0,233.0,13.0,0.0,4.0,10047.0,9885.0,188.0,212.0,8.0,26.0,117.0,26.829268292682926,10.16260162601626,34.146341463414636,1.2195121951219512,7.723577235772358,13.414634146341463,5.284552845528455,1.2195121951219512
2,268.0,77.0,18.0,104.0,6.0,15.0,41.0,7.0,0.0,129.0,258.0,10.0,2.0,0.0,9899.0,9739.0,171.0,211.0,7.0,50.0,145.0,28.73134328358209,6.7164179104477615,38.80597014925373,2.2388059701492535,5.597014925373134,15.298507462686567,2.611940298507463,0.0
3,156.0,43.0,10.0,65.0,6.0,10.0,14.0,7.0,1.0,122.0,147.0,9.0,0.0,4.0,9939.0,9777.0,145.0,135.0,6.0,15.0,79.0,27.564102564102566,6.410256410256411,41.666666666666664,3.8461538461538463,6.410256410256411,8.974358974358974,4.487179487179487,0.6410256410256411
4,187.0,45.0,11.0,80.0,6.0,19.0,19.0,5.0,2.0,143.0,175.0,12.0,1.0,1.0,10059.0,9899.0,162.0,155.0,5.0,27.0,99.0,24.06417112299465,5.882352941176471,42.780748663101605,3.2085561497326203,10.16042780748663,10.16042780748663,2.6737967914438503,1.0695187165775402
5,171.0,45.0,11.0,59.0,10.0,15.0,26.0,4.0,1.0,121.0,162.0,9.0,0.0,5.0,9830.0,9667.0,148.0,135.0,2.0,34.0,85.0,26.31578947368421,6.432748538011696,34.50292397660819,5.847953216374269,8.771929824561404,15.2046783625731,2.3391812865497075,0.5847953216374269
6,235.0,50.0,30.0,90.0,5.0,11.0,38.0,9.0,2.0,117.0,220.0,15.0,0.0,4.0,9819.0,9657.0,172.0,183.0,9.0,43.0,128.0,21.27659574468085,12.76595744680851,38.297872340425535,2.127659574468085,4.680851063829787,16.170212765957448,3.8297872340425534,0.851063829787234
7,206.0,61.0,10.0,79.0,7.0,13.0,27.0,8.0,1.0,128.0,190.0,16.0,0.0,4.0,9951.0,9789.0,172.0,179.0,11.0,16.0,106.0,29.611650485436893,4.854368932038835,38.349514563106794,3.3980582524271843,6.310679611650485,13.106796116504855,3.883495145631068,0.4854368932038835
8,193.0,62.0,17.0,77.0,2.0,7.0,20.0,7.0,1.0,112.0,182.0,11.0,1.0,2.0,9929.0,9768.0,153.0,171.0,7.0,15.0,97.0,32.12435233160622,8.808290155440414,39.89637305699482,1.0362694300518134,3.626943005181347,10.362694300518134,3.626943005181347,0.5181347150259067
9,186.0,46.0,14.0,81.0,5.0,14.0,20.0,6.0,0.0,124.0,181.0,5.0,0.0,2.0,10005.0,9845.0,156.0,150.0,1.0,35.0,101.0,24.731182795698924,7.526881720430108,43.54838709677419,2.6881720430107525,7.526881720430108,10.75268817204301,3.225806451612903,0.0
