,mean,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.01,0.0,0.0
59,1.01,1.0,1.0
60,1.01,1.0,1.0
61,1.01,1.0,1.0
62,1.02,1.0,1.0
63,1.03,1.0,1.5249999999999915
64,1.03,1.0,1.5249999999999915
65,1.07,1.0,2.0
66,1.1,1.0,2.0
67,1.09,1.0,2.0
68,1.13,1.0,2.0
69,1.22,1.0,2.5249999999999915
70,1.25,1.0,2.5249999999999915
71,1.35,1.0,3.5249999999999915
72,1.44,1.0,4.0
73,1.5,1.0,4.5249999999999915
74,1.62,1.0,4.0
75,1.71,1.0,4.0
76,1.96,1.0,4.0
77,7.27,6.0,10.0
78,8.5,7.0,12.0
79,12.99,11.0,17.0
80,16.18,14.0,21.0
81,19.67,17.0,24.52499999999999
82,20.86,18.0,27.0
83,27.35,24.0,34.0
84,31.91,28.0,39.52499999999999
85,37.45,34.0,45.04999999999998
86,43.19,40.0,50.52499999999999
87,50.52,47.0,59.0
88,57.15,53.0,65.0
89,65.58,60.475,73.0
90,65.91,61.0,71.52499999999999
91,72.8,67.0,80.0
92,80.41,74.0,88.0
93,85.07,79.475,93.0
94,92.64,86.0,100.52499999999999
95,94.2,87.0,103.0
96,89.53,81.475,99.52499999999999
97,85.87,78.475,95.0
98,84.29,77.475,95.0
99,83.55,76.0,95.04999999999998
100,85.74,77.0,95.52499999999999
101,84.79,77.0,96.52499999999999
102,80.93,73.0,93.04999999999998
103,72.98,65.475,84.04999999999998
104,74.37,65.475,84.0
105,73.38,64.95,82.52499999999999
106,73.32,65.0,81.0
107,73.05,65.475,82.0
108,70.77,64.0,80.04999999999998
109,67.85,60.475,77.0
110,64.78,57.0,74.0
111,63.67,56.0,73.52499999999999
112,63.41,55.475,73.04999999999998
113,55.95,48.0,64.52499999999999
114,50.64,43.0,58.52499999999999
115,48.42,41.0,57.0
116,48.32,41.475,57.04999999999998
117,44.26,37.0,54.0
118,45.12,37.475,55.52499999999999
119,43.7,36.0,53.04999999999998
120,43.58,36.0,53.0
121,41.05,34.475,49.0
122,39.81,33.0,47.0
123,37.44,31.0,45.0
124,35.23,28.475,43.52499999999999
125,32.87,27.0,40.0
126,32.65,27.0,41.0
127,29.46,24.0,37.0
128,26.22,22.0,33.52499999999999
129,25.09,21.0,31.52499999999999
130,23.91,20.0,30.0
131,22.74,18.0,29.52499999999999
132,22.52,18.475,28.0
133,22.48,18.475,28.0
134,21.21,17.0,27.0
135,20.95,17.0,27.0
136,20.71,16.475,26.52499999999999
137,20.47,16.475,25.52499999999999
138,20.31,17.0,25.0
139,19.15,15.0,23.52499999999999
140,19.13,15.0,24.52499999999999
141,18.88,15.0,25.0
142,15.68,11.475,22.049999999999983
143,14.49,10.475,19.52499999999999
144,15.32,11.475,20.52499999999999
145,15.23,11.0,21.0
146,14.0,10.0,19.52499999999999
147,13.87,10.0,19.52499999999999
148,14.72,11.475,20.52499999999999
149,14.68,11.475,20.0
150,13.62,10.475,19.0
151,12.45,9.475,18.0
152,12.31,9.0,18.0
153,11.25,8.0,18.0
154,11.09,8.0,17.52499999999999
155,10.91,8.0,17.0
156,10.77,8.0,16.52499999999999
157,10.67,8.0,15.524999999999991
158,10.47,8.0,15.0
159,9.38,7.0,14.0
160,8.22,6.0,12.524999999999991
161,8.15,6.0,12.524999999999991
162,8.03,6.0,12.049999999999983
163,7.92,6.0,11.524999999999991
164,7.9,6.0,12.0
165,6.8,5.0,10.524999999999991
166,6.73,5.0,10.0
167,6.62,5.0,10.0
168,5.58,4.0,9.0
169,5.51,4.0,8.524999999999991
170,5.47,4.0,8.524999999999991
171,5.43,4.0,8.524999999999991
172,5.34,4.0,8.524999999999991
173,5.32,4.0,8.0
174,5.29,4.0,8.524999999999991
175,5.27,4.0,8.0
176,5.22,4.0,8.0
177,5.16,4.0,8.0
178,5.12,4.0,8.0
179,5.05,4.0,8.0
180,5.01,4.0,8.0
181,4.99,4.0,8.0
182,5.01,4.0,8.524999999999991
183,5.0,4.0,8.0
184,4.97,4.0,8.0
185,4.93,4.0,8.0
186,4.91,4.0,7.0
187,4.91,4.0,7.5249999999999915
188,4.9,4.0,7.0
189,4.89,4.0,7.0
190,4.86,4.0,7.0
