,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,525.0,178.0,67.0,175.0,6.0,22.0,63.0,12.0,2.0,109.0,489.0,36.0,1.0,3.0,9688.0,9526.0,377.0,431.0,31.0,63.0,238.0,33.904761904761905,12.761904761904763,33.333333333333336,1.1428571428571428,4.190476190476191,12.0,2.2857142857142856,0.38095238095238093
1,575.0,203.0,80.0,196.0,7.0,26.0,53.0,8.0,2.0,130.0,541.0,34.0,0.0,0.0,9750.0,9592.0,435.0,477.0,27.0,71.0,249.0,35.30434782608695,13.91304347826087,34.08695652173913,1.2173913043478262,4.521739130434782,9.217391304347826,1.391304347826087,0.34782608695652173
2,553.0,213.0,64.0,181.0,10.0,14.0,61.0,8.0,2.0,105.0,527.0,26.0,2.0,0.0,9728.0,9568.0,395.0,448.0,23.0,82.0,242.0,38.517179023508135,11.573236889692586,32.730560578661844,1.8083182640144666,2.5316455696202533,11.030741410488245,1.4466546112115732,0.3616636528028933
3,570.0,201.0,67.0,199.0,12.0,22.0,63.0,5.0,1.0,108.0,535.0,35.0,1.0,4.0,9794.0,9631.0,406.0,466.0,28.0,76.0,262.0,35.26315789473684,11.75438596491228,34.91228070175438,2.1052631578947367,3.8596491228070176,11.052631578947368,0.8771929824561403,0.17543859649122806
4,479.0,160.0,63.0,174.0,10.0,14.0,46.0,10.0,2.0,132.0,449.0,30.0,0.0,3.0,9954.0,9793.0,373.0,381.0,26.0,72.0,220.0,33.40292275574113,13.152400835073069,36.32567849686848,2.0876826722338206,2.922755741127349,9.603340292275574,2.0876826722338206,0.4175365344467641
5,406.0,146.0,44.0,124.0,13.0,25.0,38.0,14.0,2.0,104.0,366.0,40.0,1.0,4.0,9868.0,9705.0,332.0,320.0,32.0,54.0,162.0,35.960591133004925,10.83743842364532,30.541871921182267,3.2019704433497536,6.157635467980295,9.35960591133005,3.4482758620689653,0.49261083743842365
6,658.0,236.0,77.0,234.0,17.0,28.0,55.0,10.0,1.0,127.0,612.0,46.0,1.0,1.0,10256.0,10096.0,475.0,540.0,38.0,80.0,289.0,35.86626139817629,11.702127659574469,35.56231003039514,2.5835866261398177,4.25531914893617,8.358662613981762,1.5197568389057752,0.1519756838905775
7,609.0,213.0,69.0,207.0,14.0,23.0,73.0,9.0,1.0,145.0,570.0,39.0,0.0,6.0,9928.0,9764.0,457.0,509.0,32.0,68.0,280.0,34.97536945812808,11.330049261083744,33.99014778325123,2.2988505747126435,3.7766830870279144,11.986863711001641,1.477832512315271,0.16420361247947454
8,502.0,181.0,57.0,180.0,6.0,23.0,48.0,6.0,1.0,108.0,457.0,45.0,0.0,4.0,9880.0,9718.0,365.0,392.0,39.0,71.0,228.0,36.05577689243028,11.354581673306773,35.85657370517928,1.1952191235059761,4.581673306772909,9.56175298804781,1.1952191235059761,0.199203187250996
9,508.0,177.0,62.0,173.0,10.0,21.0,53.0,6.0,6.0,142.0,465.0,43.0,1.0,1.0,9950.0,9790.0,405.0,416.0,36.0,56.0,226.0,34.84251968503937,12.204724409448819,34.05511811023622,1.968503937007874,4.133858267716535,10.433070866141732,1.1811023622047243,1.1811023622047243
10,624.0,235.0,75.0,210.0,10.0,23.0,59.0,9.0,3.0,124.0,583.0,41.0,0.0,4.0,9877.0,9715.0,458.0,518.0,37.0,69.0,269.0,37.66025641025641,12.01923076923077,33.65384615384615,1.6025641025641026,3.6858974358974357,9.455128205128204,1.4423076923076923,0.4807692307692308
11,396.0,148.0,47.0,135.0,8.0,11.0,39.0,6.0,2.0,129.0,367.0,29.0,0.0,4.0,9952.0,9790.0,330.0,301.0,26.0,69.0,174.0,37.37373737373738,11.868686868686869,34.09090909090909,2.0202020202020203,2.7777777777777777,9.848484848484848,1.5151515151515151,0.5050505050505051
12,398.0,131.0,61.0,123.0,8.0,17.0,49.0,8.0,1.0,120.0,375.0,23.0,1.0,1.0,9923.0,9763.0,331.0,334.0,17.0,47.0,172.0,32.914572864321606,15.326633165829145,30.90452261306533,2.0100502512562812,4.271356783919598,12.311557788944723,2.0100502512562812,0.25125628140703515
13,525.0,177.0,60.0,174.0,9.0,29.0,62.0,10.0,4.0,117.0,497.0,28.0,1.0,8.0,9832.0,9665.0,378.0,444.0,23.0,58.0,236.0,33.714285714285715,11.428571428571429,33.142857142857146,1.7142857142857142,5.523809523809524,11.80952380952381,1.9047619047619047,0.7619047619047619
14,324.0,118.0,41.0,101.0,8.0,21.0,29.0,4.0,2.0,100.0,293.0,31.0,0.0,1.0,9829.0,9670.0,278.0,276.0,28.0,20.0,130.0,36.41975308641975,12.654320987654321,31.17283950617284,2.4691358024691357,6.481481481481482,8.950617283950617,1.2345679012345678,0.6172839506172839
15,445.0,165.0,53.0,152.0,8.0,15.0,37.0,12.0,3.0,107.0,414.0,31.0,0.0,6.0,9736.0,9572.0,351.0,359.0,25.0,61.0,189.0,37.07865168539326,11.910112359550562,34.157303370786515,1.797752808988764,3.3707865168539324,8.314606741573034,2.696629213483146,0.6741573033707865
16,350.0,112.0,40.0,133.0,6.0,24.0,27.0,8.0,0.0,130.0,314.0,36.0,1.0,1.0,9949.0,9789.0,305.0,277.0,30.0,43.0,160.0,32.0,11.428571428571429,38.0,1.7142857142857142,6.857142857142857,7.714285714285714,2.2857142857142856,0.0
17,348.0,131.0,36.0,114.0,5.0,19.0,34.0,8.0,1.0,128.0,314.0,34.0,1.0,1.0,9979.0,9819.0,317.0,282.0,27.0,39.0,148.0,37.64367816091954,10.344827586206897,32.758620689655174,1.4367816091954022,5.459770114942529,9.770114942528735,2.2988505747126435,0.28735632183908044
18,588.0,187.0,76.0,209.0,11.0,31.0,66.0,7.0,1.0,122.0,554.0,34.0,1.0,4.0,9995.0,9832.0,409.0,466.0,28.0,94.0,275.0,31.802721088435373,12.92517006802721,35.54421768707483,1.870748299319728,5.272108843537415,11.224489795918368,1.1904761904761905,0.17006802721088435
