,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,2
76,3
77,5
78,7
79,8
80,9
81,11
82,15
83,21
84,26
85,29
86,35
87,36
88,39
89,49
90,59
91,63
92,68
93,75
94,87
95,90
96,95
97,102
98,111
99,117
100,121
101,122
102,126
103,134
104,139
105,143
106,147
107,152
108,155
109,158
110,160
111,162
112,162
113,163
114,165
115,165
116,166
117,166
118,167
119,170
120,170
121,172
122,172
123,172
124,173
125,175
126,177
127,178
128,179
129,179
130,181
131,182
132,182
133,182
134,182
135,182
136,182
137,183
138,183
139,183
140,183
141,183
142,184
143,184
144,184
145,185
146,185
147,185
148,188
149,190
150,192
151,193
152,194
153,196
154,198
155,199
156,201
157,203
158,204
159,205
160,206
161,206
162,206
163,207
164,207
165,208
166,209
167,209
168,209
169,211
170,211
171,211
172,213
173,213
174,213
175,213
176,215
177,215
178,215
179,215
180,215
181,215
182,215
183,215
184,215
185,215
186,215
187,215
188,215
189,215
190,215
191,215
192,215
193,215
194,215
195,215
196,215
197,215
198,215
199,215
200,215
201,215
202,215
203,215
204,215
205,215
206,215
207,215
208,215
209,215
210,215
211,215
212,215
213,215
214,215
215,215
216,215
217,215
218,215
219,215
220,215
221,215
222,215
223,215
224,215
225,215
226,215
227,215
228,215
229,215
230,215
231,215
232,215
233,215
234,215
235,215
236,216
237,216
238,216
