,day,total_screened,positive_detected,prevalence,positivity_rate
0,60.0,870.0,0.0,0.0045454545454545,0.0
1,63.0,870.0,3.0,0.0041493775933609,0.3448275862068966
2,66.0,870.0,1.0,0.0040650406504065,0.11494252873563218
3,69.0,870.0,1.0,0.0043668122270742,0.11494252873563218
4,72.0,870.0,3.0,0.0044642857142857,0.3448275862068966
5,75.0,870.0,4.0,0.0124481327800829,0.45977011494252873
6,78.0,870.0,17.0,0.0413533834586466,1.9540229885057472
7,81.0,870.0,14.0,0.0711462450592885,1.6091954022988506
8,84.0,870.0,14.0,0.1172161172161172,1.6091954022988506
9,87.0,870.0,24.0,0.1712328767123287,2.7586206896551726
10,90.0,870.0,15.0,0.197324414715719,1.7241379310344827
11,93.0,870.0,8.0,0.2229299363057325,0.9195402298850575
12,96.0,870.0,13.0,0.1981424148606811,1.4942528735632183
13,99.0,870.0,9.0,0.2207792207792207,1.0344827586206897
14,102.0,870.0,9.0,0.1812080536912751,1.0344827586206897
15,105.0,870.0,9.0,0.1893687707641196,1.0344827586206897
16,108.0,870.0,2.0,0.1550632911392405,0.22988505747126436
17,111.0,870.0,2.0,0.1577060931899641,0.22988505747126436
18,114.0,870.0,3.0,0.1240875912408759,0.3448275862068966
19,117.0,870.0,3.0,0.1018181818181818,0.3448275862068966
20,120.0,870.0,7.0,0.0769230769230769,0.8045977011494253
21,123.0,870.0,3.0,0.0570342205323193,0.3448275862068966
22,126.0,870.0,0.0,0.0474308300395256,0.0
23,129.0,870.0,0.0,0.0407239819004524,0.0
24,132.0,870.0,0.0,0.02803738317757,0.0
25,135.0,870.0,1.0,0.0262008733624454,0.11494252873563218
26,138.0,870.0,0.0,0.0285714285714285,0.0
27,141.0,870.0,3.0,0.0256410256410256,0.3448275862068966
28,144.0,870.0,1.0,0.0204081632653061,0.11494252873563218
29,147.0,870.0,0.0,0.0116279069767441,0.0
30,150.0,870.0,1.0,0.0173160173160173,0.11494252873563218
31,153.0,870.0,0.0,0.012396694214876,0.0
32,156.0,870.0,0.0,0.0115384615384615,0.0
33,159.0,870.0,0.0,0.0041322314049586,0.0
34,162.0,870.0,0.0,0.0039682539682539,0.0
35,165.0,870.0,0.0,0.0040322580645161,0.0
36,168.0,870.0,0.0,0.0,0.0
37,171.0,870.0,0.0,0.0,0.0
38,174.0,870.0,0.0,0.0,0.0
39,177.0,870.0,0.0,0.0,0.0
40,180.0,870.0,0.0,0.0,0.0
41,183.0,870.0,1.0,0.0,0.11494252873563218
42,186.0,870.0,0.0,0.0,0.0
43,189.0,870.0,0.0,0.0,0.0
44,192.0,870.0,0.0,0.0,0.0
45,195.0,870.0,0.0,0.0,0.0
46,198.0,870.0,0.0,0.0,0.0
47,201.0,870.0,0.0,0.0,0.0
48,204.0,870.0,0.0,0.0035971223021582,0.0
49,207.0,870.0,0.0,0.0042918454935622,0.0
50,210.0,870.0,0.0,0.0043103448275862,0.0
51,213.0,870.0,0.0,0.0,0.0
52,216.0,870.0,0.0,0.0040485829959514,0.0
53,219.0,870.0,0.0,0.0042553191489361,0.0
54,222.0,870.0,0.0,0.0042918454935622,0.0
55,225.0,870.0,0.0,0.0045454545454545,0.0
56,228.0,870.0,0.0,0.0,0.0
57,231.0,870.0,0.0,0.0,0.0
58,234.0,870.0,0.0,0.0,0.0
59,237.0,870.0,0.0,0.0,0.0
60,60.0,870.0,0.0,0.0046728971962616,0.0
61,63.0,870.0,1.0,0.0048309178743961,0.11494252873563218
62,66.0,870.0,1.0,0.0048780487804878,0.11494252873563218
63,69.0,870.0,1.0,0.0046728971962616,0.11494252873563218
64,72.0,870.0,4.0,0.0046082949308755,0.45977011494252873
65,75.0,870.0,4.0,0.017391304347826,0.45977011494252873
66,78.0,870.0,22.0,0.042016806722689,2.528735632183908
67,81.0,870.0,11.0,0.0816326530612244,1.264367816091954
68,84.0,870.0,26.0,0.125,2.9885057471264367
69,87.0,870.0,16.0,0.1716417910447761,1.839080459770115
70,90.0,870.0,16.0,0.1971830985915492,1.839080459770115
71,93.0,870.0,7.0,0.2242990654205607,0.8045977011494253
72,96.0,870.0,7.0,0.2292358803986711,0.8045977011494253
73,99.0,870.0,6.0,0.21875,0.6896551724137931
74,102.0,870.0,4.0,0.1830065359477124,0.45977011494252873
75,105.0,870.0,5.0,0.1903114186851211,0.5747126436781609
76,108.0,870.0,7.0,0.1733333333333333,0.8045977011494253
77,111.0,870.0,8.0,0.152317880794702,0.9195402298850575
78,114.0,870.0,4.0,0.1201413427561837,0.45977011494252873
79,117.0,870.0,7.0,0.1106870229007633,0.8045977011494253
80,120.0,870.0,3.0,0.0879120879120879,0.3448275862068966
81,123.0,870.0,1.0,0.070631970260223,0.11494252873563218
82,126.0,870.0,5.0,0.0597609561752988,0.5747126436781609
83,129.0,870.0,3.0,0.0470588235294117,0.3448275862068966
84,132.0,870.0,2.0,0.0434782608695652,0.22988505747126436
85,135.0,870.0,1.0,0.0334572490706319,0.11494252873563218
86,138.0,870.0,2.0,0.036144578313253,0.22988505747126436
87,141.0,870.0,4.0,0.0405405405405405,0.45977011494252873
88,144.0,870.0,2.0,0.0355731225296442,0.22988505747126436
89,147.0,870.0,0.0,0.0244897959183673,0.0
90,150.0,870.0,0.0,0.0193798449612403,0.0
91,153.0,870.0,1.0,0.0121951219512195,0.11494252873563218
92,156.0,870.0,0.0,0.0119047619047619,0.0
93,159.0,870.0,0.0,0.0077220077220077,0.0
94,162.0,870.0,0.0,0.0038610038610038,0.0
95,165.0,870.0,0.0,0.0037453183520599,0.0
96,168.0,870.0,1.0,0.0,0.11494252873563218
97,171.0,870.0,0.0,0.0,0.0
98,174.0,870.0,0.0,0.0,0.0
99,177.0,870.0,1.0,0.0,0.11494252873563218
100,180.0,870.0,0.0,0.0,0.0
101,183.0,870.0,0.0,0.0,0.0
102,186.0,870.0,1.0,0.0,0.11494252873563218
103,189.0,870.0,0.0,0.0,0.0
104,192.0,870.0,0.0,0.0,0.0
105,195.0,870.0,3.0,0.0,0.3448275862068966
106,198.0,870.0,0.0,0.0,0.0
107,201.0,870.0,0.0,0.0,0.0
108,204.0,870.0,0.0,0.0041666666666666,0.0
109,207.0,870.0,0.0,0.0039682539682539,0.0
110,210.0,870.0,1.0,0.00390625,0.11494252873563218
111,213.0,870.0,0.0,0.0,0.0
112,216.0,870.0,1.0,0.0046728971962616,0.11494252873563218
113,219.0,870.0,3.0,0.0043103448275862,0.3448275862068966
114,222.0,870.0,0.0,0.0046296296296296,0.0
115,225.0,870.0,1.0,0.004524886877828,0.11494252873563218
116,228.0,870.0,1.0,0.0,0.11494252873563218
117,231.0,870.0,0.0,0.0,0.0
118,234.0,870.0,1.0,0.0,0.11494252873563218
119,237.0,870.0,1.0,0.0081967213114754,0.11494252873563218
120,60.0,870.0,0.0,0.0042372881355932,0.0
121,63.0,870.0,0.0,0.0040983606557377,0.0
122,66.0,870.0,2.0,0.0042194092827004,0.22988505747126436
123,69.0,870.0,4.0,0.0131578947368421,0.45977011494252873
124,72.0,870.0,10.0,0.0138248847926267,1.1494252873563218
125,75.0,870.0,5.0,0.0227272727272727,0.5747126436781609
126,78.0,870.0,10.0,0.0515021459227467,1.1494252873563218
127,81.0,870.0,27.0,0.0927419354838709,3.103448275862069
128,84.0,870.0,19.0,0.1553030303030303,2.1839080459770113
129,87.0,870.0,34.0,0.199288256227758,3.9080459770114944
130,90.0,870.0,21.0,0.2170818505338078,2.413793103448276
131,93.0,870.0,10.0,0.2360655737704918,1.1494252873563218
132,96.0,870.0,9.0,0.2211838006230529,1.0344827586206897
133,99.0,870.0,9.0,0.2037617554858934,1.0344827586206897
134,102.0,870.0,7.0,0.1917808219178082,0.8045977011494253
135,105.0,870.0,7.0,0.1836065573770491,0.8045977011494253
136,108.0,870.0,7.0,0.1743421052631578,0.8045977011494253
137,111.0,870.0,3.0,0.156794425087108,0.3448275862068966
138,114.0,870.0,5.0,0.1278195488721804,0.5747126436781609
139,117.0,870.0,4.0,0.0982456140350877,0.45977011494252873
140,120.0,870.0,0.0,0.0814814814814814,0.0
141,123.0,870.0,1.0,0.0561797752808988,0.11494252873563218
142,126.0,870.0,2.0,0.0546218487394958,0.22988505747126436
143,129.0,870.0,1.0,0.0449438202247191,0.11494252873563218
144,132.0,870.0,0.0,0.0438247011952191,0.0
145,135.0,870.0,3.0,0.0447154471544715,0.3448275862068966
146,138.0,870.0,2.0,0.0371900826446281,0.22988505747126436
147,141.0,870.0,3.0,0.0338983050847457,0.3448275862068966
148,144.0,870.0,0.0,0.0228310502283105,0.0
149,147.0,870.0,1.0,0.012396694214876,0.11494252873563218
150,150.0,870.0,0.0,0.0164609053497942,0.0
151,153.0,870.0,0.0,0.0136363636363636,0.0
152,156.0,870.0,0.0,0.0118577075098814,0.0
153,159.0,870.0,0.0,0.0079365079365079,0.0
154,162.0,870.0,0.0,0.0041666666666666,0.0
155,165.0,870.0,0.0,0.0040160642570281,0.0
156,168.0,870.0,0.0,0.0,0.0
157,171.0,870.0,0.0,0.0,0.0
158,174.0,870.0,0.0,0.0,0.0
159,177.0,870.0,0.0,0.0,0.0
160,180.0,870.0,1.0,0.0,0.11494252873563218
161,183.0,870.0,0.0,0.0,0.0
162,186.0,870.0,1.0,0.0,0.11494252873563218
163,189.0,870.0,1.0,0.0046082949308755,0.11494252873563218
164,192.0,870.0,2.0,0.0084388185654008,0.22988505747126436
165,195.0,870.0,1.0,0.0038167938931297,0.11494252873563218
166,198.0,870.0,0.0,0.0040322580645161,0.0
167,201.0,870.0,0.0,0.0,0.0
168,204.0,870.0,0.0,0.0041493775933609,0.0
169,207.0,870.0,0.0,0.0035971223021582,0.0
170,210.0,870.0,0.0,0.0041322314049586,0.0
171,213.0,870.0,0.0,0.0,0.0
172,216.0,870.0,0.0,0.0046082949308755,0.0
173,219.0,870.0,0.0,0.0042918454935622,0.0
174,222.0,870.0,1.0,0.0044444444444444,0.11494252873563218
175,225.0,870.0,0.0,0.0044642857142857,0.0
176,228.0,870.0,2.0,0.0,0.22988505747126436
177,231.0,870.0,1.0,0.0,0.11494252873563218
178,234.0,870.0,0.0,0.0,0.0
179,237.0,870.0,0.0,0.0,0.0
180,60.0,870.0,0.0,0.0043668122270742,0.0
181,63.0,870.0,0.0,0.0045662100456621,0.0
182,66.0,870.0,1.0,0.0093023255813953,0.11494252873563218
183,69.0,870.0,6.0,0.0091324200913242,0.6896551724137931
184,72.0,870.0,3.0,0.0088105726872246,0.3448275862068966
185,75.0,870.0,7.0,0.0085106382978723,0.8045977011494253
186,78.0,870.0,8.0,0.0340425531914893,0.9195402298850575
187,81.0,870.0,7.0,0.0635593220338983,0.8045977011494253
188,84.0,870.0,7.0,0.1106382978723404,0.8045977011494253
189,87.0,870.0,19.0,0.2016460905349794,2.1839080459770113
190,90.0,870.0,18.0,0.2122302158273381,2.0689655172413794
191,93.0,870.0,26.0,0.2625899280575539,2.9885057471264367
192,96.0,870.0,12.0,0.2302405498281786,1.3793103448275863
193,99.0,870.0,8.0,0.2049689440993788,0.9195402298850575
194,102.0,870.0,11.0,0.1809523809523809,1.264367816091954
195,105.0,870.0,5.0,0.180327868852459,0.5747126436781609
196,108.0,870.0,2.0,0.1644295302013423,0.22988505747126436
197,111.0,870.0,7.0,0.1527777777777778,0.8045977011494253
198,114.0,870.0,4.0,0.1152542372881356,0.45977011494252873
199,117.0,870.0,6.0,0.0927835051546391,0.6896551724137931
200,120.0,870.0,2.0,0.0821428571428571,0.22988505747126436
201,123.0,870.0,0.0,0.0592592592592592,0.0
202,126.0,870.0,2.0,0.0433070866141732,0.22988505747126436
203,129.0,870.0,1.0,0.04,0.11494252873563218
204,132.0,870.0,0.0,0.0346153846153846,0.0
205,135.0,870.0,2.0,0.0262172284644194,0.22988505747126436
206,138.0,870.0,0.0,0.0271317829457364,0.0
207,141.0,870.0,1.0,0.0214285714285714,0.11494252873563218
208,144.0,870.0,1.0,0.018796992481203,0.11494252873563218
209,147.0,870.0,0.0,0.0125,0.0
210,150.0,870.0,0.0,0.0163265306122449,0.0
211,153.0,870.0,3.0,0.0119047619047619,0.3448275862068966
212,156.0,870.0,0.0,0.0111940298507462,0.0
213,159.0,870.0,0.0,0.0074906367041198,0.0
214,162.0,870.0,0.0,0.0040160642570281,0.0
215,165.0,870.0,0.0,0.0042735042735042,0.0
216,168.0,870.0,1.0,0.0,0.11494252873563218
217,171.0,870.0,0.0,0.0,0.0
218,174.0,870.0,0.0,0.0,0.0
219,177.0,870.0,1.0,0.0,0.11494252873563218
220,180.0,870.0,1.0,0.0,0.11494252873563218
221,183.0,870.0,1.0,0.0,0.11494252873563218
222,186.0,870.0,0.0,0.0,0.0
223,189.0,870.0,0.0,0.0,0.0
224,192.0,870.0,0.0,0.0,0.0
225,195.0,870.0,0.0,0.0,0.0
226,198.0,870.0,0.0,0.0,0.0
227,201.0,870.0,0.0,0.0,0.0
228,204.0,870.0,0.0,0.0041152263374485,0.0
229,207.0,870.0,0.0,0.0043290043290043,0.0
230,210.0,870.0,2.0,0.0043478260869565,0.22988505747126436
231,213.0,870.0,1.0,0.0,0.11494252873563218
232,216.0,870.0,0.0,0.0042016806722689,0.0
233,219.0,870.0,0.0,0.0039682539682539,0.0
234,222.0,870.0,0.0,0.0041666666666666,0.0
235,225.0,870.0,1.0,0.0046082949308755,0.11494252873563218
236,228.0,870.0,1.0,0.0,0.11494252873563218
237,231.0,870.0,0.0,0.0,0.0
238,234.0,870.0,0.0,0.0,0.0
239,237.0,870.0,0.0,0.0,0.0
240,60.0,870.0,0.0,0.0040650406504065,0.0
241,63.0,870.0,0.0,0.0040160642570281,0.0
242,66.0,870.0,0.0,0.0041493775933609,0.0
243,69.0,870.0,2.0,0.0044052863436123,0.22988505747126436
244,72.0,870.0,1.0,0.0038461538461538,0.11494252873563218
245,75.0,870.0,2.0,0.0042735042735042,0.22988505747126436
246,78.0,870.0,3.0,0.0265151515151515,0.3448275862068966
247,81.0,870.0,8.0,0.0568181818181818,0.9195402298850575
248,84.0,870.0,14.0,0.1070110701107011,1.6091954022988506
249,87.0,870.0,20.0,0.1637630662020905,2.2988505747126435
250,90.0,870.0,16.0,0.2222222222222222,1.839080459770115
251,93.0,870.0,17.0,0.2459546925566343,1.9540229885057472
252,96.0,870.0,17.0,0.2331081081081081,1.9540229885057472
253,99.0,870.0,11.0,0.2214765100671141,1.264367816091954
254,102.0,870.0,5.0,0.1932203389830508,0.5747126436781609
255,105.0,870.0,8.0,0.1945392491467577,0.9195402298850575
256,108.0,870.0,8.0,0.1743421052631578,0.9195402298850575
257,111.0,870.0,7.0,0.1619718309859155,0.8045977011494253
258,114.0,870.0,5.0,0.1294117647058823,0.5747126436781609
259,117.0,870.0,5.0,0.1093117408906882,0.5747126436781609
260,120.0,870.0,2.0,0.0678571428571428,0.22988505747126436
261,123.0,870.0,2.0,0.0547445255474452,0.22988505747126436
262,126.0,870.0,3.0,0.0476190476190476,0.3448275862068966
263,129.0,870.0,2.0,0.0378787878787878,0.22988505747126436
