,total_screened,positive_detected,positivity_rate
0,25230.0,166.0,0.6579468886246532
1,25230.0,179.0,0.7094728497820055
2,25230.0,204.0,0.8085612366230678
3,25230.0,168.0,0.6658739595719382
4,25230.0,169.0,0.6698374950455807
5,25230.0,168.0,0.6658739595719382
6,25230.0,192.0,0.760998810939358
7,25230.0,155.0,0.6143479984145858
8,25230.0,162.0,0.6420927467300832
9,25230.0,163.0,0.6460562822037257
10,25230.0,166.0,0.6579468886246532
11,25230.0,125.0,0.49544193420531113
12,25230.0,168.0,0.6658739595719382
13,25230.0,156.0,0.6183115338882283
14,25230.0,192.0,0.760998810939358
15,25230.0,138.0,0.5469678953626635
16,25230.0,173.0,0.6856916369401506
17,25230.0,163.0,0.6460562822037257
18,25230.0,191.0,0.7570352754657154
19,25230.0,189.0,0.7491082045184304
20,25230.0,186.0,0.737217598097503
21,25230.0,223.0,0.8838684106222751
22,25230.0,169.0,0.6698374950455807
23,25230.0,139.0,0.550931430836306
24,25230.0,156.0,0.6183115338882283
25,25230.0,152.0,0.6024573919936583
26,25230.0,147.0,0.582639714625446
27,25230.0,189.0,0.7491082045184304
28,25230.0,157.0,0.6222750693618708
29,25230.0,194.0,0.7689258818866429
30,25230.0,171.0,0.6777645659928656
31,25230.0,142.0,0.5628220372572335
32,25230.0,159.0,0.6302021403091558
33,25230.0,142.0,0.5628220372572335
34,25230.0,213.0,0.8442330558858502
35,25230.0,163.0,0.6460562822037257
36,25230.0,179.0,0.7094728497820055
37,25230.0,169.0,0.6698374950455807
38,25230.0,132.0,0.5231866825208086
39,25230.0,136.0,0.5390408244153785
40,25230.0,163.0,0.6460562822037257
41,25230.0,177.0,0.7015457788347206
42,25230.0,155.0,0.6143479984145858
43,25230.0,164.0,0.6500198176773682
44,25230.0,189.0,0.7491082045184304
45,25230.0,143.0,0.5667855727308759
46,25230.0,148.0,0.5866032500990884
47,25230.0,139.0,0.550931430836306
48,25230.0,136.0,0.5390408244153785
49,25230.0,179.0,0.7094728497820055
50,25230.0,167.0,0.6619104240982957
51,25230.0,155.0,0.6143479984145858
52,25230.0,147.0,0.582639714625446
53,25230.0,144.0,0.5707491082045184
54,25230.0,185.0,0.7332540626238605
55,25230.0,140.0,0.5548949663099485
56,25230.0,196.0,0.7768529528339279
57,25230.0,135.0,0.535077288941736
58,25230.0,169.0,0.6698374950455807
59,25230.0,179.0,0.7094728497820055
60,25230.0,195.0,0.7728894173602854
61,25230.0,176.0,0.6975822433610781
62,25230.0,176.0,0.6975822433610781
63,25230.0,155.0,0.6143479984145858
64,25230.0,188.0,0.7451446690447879
65,25230.0,160.0,0.6341656757827983
66,25230.0,150.0,0.5945303210463734
67,25230.0,157.0,0.6222750693618708
68,25230.0,125.0,0.49544193420531113
69,25230.0,171.0,0.6777645659928656
70,25230.0,153.0,0.6064209274673008
71,25230.0,186.0,0.737217598097503
72,25230.0,200.0,0.7927070947284979
73,25230.0,168.0,0.6658739595719382
74,25230.0,139.0,0.550931430836306
75,25230.0,195.0,0.7728894173602854
76,25230.0,161.0,0.6381292112564407
77,25230.0,165.0,0.6539833531510107
78,25230.0,138.0,0.5469678953626635
79,25230.0,174.0,0.6896551724137931
80,25230.0,158.0,0.6262386048355133
81,25230.0,150.0,0.5945303210463734
82,25230.0,158.0,0.6262386048355133
83,25230.0,176.0,0.6975822433610781
84,25230.0,195.0,0.7728894173602854
85,25230.0,144.0,0.5707491082045184
86,25230.0,162.0,0.6420927467300832
87,25230.0,183.0,0.7253269916765755
88,25230.0,139.0,0.550931430836306
89,25230.0,141.0,0.558858501783591
90,25230.0,148.0,0.5866032500990884
91,25230.0,190.0,0.7530717399920729
92,25230.0,189.0,0.7491082045184304
93,25230.0,169.0,0.6698374950455807
94,25230.0,130.0,0.5152596115735236
95,25230.0,154.0,0.6103844629409433
96,25230.0,140.0,0.5548949663099485
97,25230.0,159.0,0.6302021403091558
98,25230.0,139.0,0.550931430836306
99,25230.0,140.0,0.5548949663099485
