,mean,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.01,0.0,0.0
58,0.01,0.0,0.0
59,1.01,1.0,1.0
60,1.01,1.0,1.0
61,1.01,1.0,1.0
62,1.01,1.0,1.0
63,1.02,1.0,1.0
64,1.03,1.0,1.5249999999999915
65,1.04,1.0,2.0
66,1.04,1.0,2.0
67,1.08,1.0,2.0
68,1.09,1.0,2.0
69,1.13,1.0,2.0
70,1.16,1.0,2.0
71,1.2,1.0,2.0
72,1.27,1.0,2.5249999999999915
73,1.33,1.0,3.0
74,1.4,1.0,4.0
75,1.44,1.0,4.0
76,1.6,1.0,4.5249999999999915
77,6.72,6.0,9.524999999999991
78,7.77,7.0,10.524999999999991
79,11.86,11.0,15.0
80,14.94,14.0,18.0
81,18.13,17.0,21.52499999999999
82,19.18,18.0,22.0
83,25.33,24.0,28.0
84,29.55,28.0,33.0
85,34.78,33.0,38.52499999999999
86,39.96,38.0,44.0
87,47.12,45.0,51.0
88,53.24,51.0,58.0
89,61.42,59.0,66.0
90,61.62,59.0,66.52499999999999
91,67.86,65.0,73.0
92,75.17,72.0,80.0
93,79.43,76.0,85.0
94,86.49,83.0,91.0
95,87.63,84.0,93.0
96,82.71,79.475,88.52499999999999
97,78.75,75.0,85.0
98,76.81,73.0,83.52499999999999
99,75.67,72.0,82.0
100,77.77,74.0,83.0
101,76.79,73.0,82.0
102,72.87,69.0,79.52499999999999
103,64.89,61.0,70.52499999999999
104,65.93,62.0,71.0
105,64.98,61.0,70.0
106,64.88,61.0,70.0
107,64.73,61.0,69.0
108,62.73,59.475,68.04999999999998
109,59.74,56.0,64.0
110,56.68,54.0,61.0
111,55.67,52.0,61.0
112,55.6,52.0,60.52499999999999
113,48.59,45.0,54.0
114,43.46,40.0,48.0
115,41.47,38.0,46.0
116,41.29,38.0,45.0
117,37.23,34.475,42.0
118,38.15,35.0,42.52499999999999
119,37.0,34.0,41.0
120,36.94,34.0,40.52499999999999
121,34.76,32.0,38.52499999999999
122,33.67,31.0,38.0
123,31.61,29.0,36.0
124,29.54,27.0,33.52499999999999
125,27.48,25.0,31.0
126,27.36,25.0,31.0
127,24.36,22.0,28.0
128,21.32,19.0,25.0
129,20.24,18.0,24.0
130,19.12,17.0,23.0
131,18.06,16.0,21.52499999999999
132,17.99,16.0,21.52499999999999
133,17.95,16.0,21.52499999999999
134,16.87,15.0,20.52499999999999
135,16.86,15.0,21.0
136,16.75,15.0,20.0
137,16.73,15.0,20.0
138,16.77,15.0,20.0
139,15.7,14.0,18.52499999999999
140,15.62,14.0,18.0
141,15.58,14.0,18.0
142,12.53,11.0,15.0
143,11.58,10.0,14.0
144,12.56,11.0,15.0
145,12.52,11.0,15.0
146,11.47,10.0,14.0
147,11.41,10.0,14.0
148,12.31,11.0,15.0
149,12.32,11.0,15.0
150,11.3,10.0,14.0
151,10.23,9.0,13.0
152,10.2,9.0,13.0
153,9.16,8.0,12.0
154,9.15,8.0,12.0
155,9.11,8.0,11.524999999999991
156,9.06,8.0,12.049999999999983
157,9.04,8.0,12.049999999999983
158,8.99,8.0,12.049999999999983
159,7.99,7.0,10.524999999999991
160,6.95,6.0,9.524999999999991
161,6.96,6.0,9.524999999999991
162,6.93,6.0,10.0
163,6.87,6.0,9.0
164,6.86,6.0,9.0
165,5.82,5.0,8.0
166,5.8,5.0,8.0
167,5.76,5.0,8.0
168,4.75,4.0,6.5249999999999915
169,4.74,4.0,7.049999999999983
170,4.7,4.0,6.5249999999999915
171,4.73,4.0,6.5249999999999915
172,4.67,4.0,6.5249999999999915
173,4.69,4.0,6.5249999999999915
174,4.66,4.0,6.5249999999999915
175,4.63,4.0,7.0
176,4.61,4.0,7.0
177,4.58,4.0,7.0
178,4.59,4.0,7.0
179,4.58,4.0,7.0
180,4.57,4.0,7.0
181,4.57,4.0,7.0
182,4.58,4.0,7.0
183,4.56,4.0,7.0
184,4.54,4.0,7.0
185,4.57,4.0,7.0
186,4.56,4.0,7.0
187,4.52,4.0,7.0
188,4.51,4.0,7.0
189,4.53,4.0,7.0
190,4.47,4.0,7.0
191,4.45,4.0,6.0
192,4.44,4.0,6.0
193,4.41,4.0,6.5249999999999915
194,4.38,4.0,6.0
195,4.36,4.0,6.0
