,total_screened,positive_detected,positivity_rate
0,25230.0,111.0,0.4399524375743163
1,25230.0,130.0,0.5152596115735236
2,25231.0,146.0,0.5786532440252071
3,25230.0,133.0,0.527150217994451
4,25230.0,119.0,0.4716607213634562
5,25230.0,106.0,0.42013476020610385
6,25231.0,158.0,0.6262137846300186
7,25230.0,139.0,0.550931430836306
8,25230.0,169.0,0.6698374950455807
9,25230.0,135.0,0.535077288941736
10,25230.0,155.0,0.6143479984145858
11,25230.0,131.0,0.5192231470471661
12,25230.0,137.0,0.543004359889021
13,25230.0,135.0,0.535077288941736
14,25231.0,151.0,0.5984701359438785
15,25231.0,157.0,0.6222504062462844
16,25230.0,156.0,0.6183115338882283
17,25231.0,140.0,0.5548729737228013
18,25231.0,149.0,0.59054337917641
19,25230.0,118.0,0.46769718588981374
20,25230.0,145.0,0.5747126436781609
21,25230.0,116.0,0.45977011494252873
22,25230.0,156.0,0.6183115338882283
23,25230.0,159.0,0.6302021403091558
24,25232.0,141.0,0.5588142041851617
25,25230.0,109.0,0.43202536662703134
26,25232.0,115.0,0.4557704502219404
27,25230.0,149.0,0.5905667855727309
28,25230.0,162.0,0.6420927467300832
29,25231.0,151.0,0.5984701359438785
30,25231.0,131.0,0.5192025682691926
31,25230.0,134.0,0.5311137534680935
32,25230.0,124.0,0.49147839873166865
33,25230.0,158.0,0.6262386048355133
34,25230.0,149.0,0.5905667855727309
35,25230.0,135.0,0.535077288941736
36,25230.0,143.0,0.5667855727308759
37,25230.0,124.0,0.49147839873166865
38,25230.0,148.0,0.5866032500990884
39,25231.0,128.0,0.5073124331179898
40,25230.0,170.0,0.6738010305192231
41,25231.0,108.0,0.4280448654433039
42,25230.0,166.0,0.6579468886246532
43,25230.0,124.0,0.49147839873166865
44,25230.0,127.0,0.5033690051525961
45,25230.0,144.0,0.5707491082045184
46,25230.0,147.0,0.582639714625446
47,25230.0,112.0,0.44391597304795877
48,25230.0,139.0,0.550931430836306
49,25230.0,154.0,0.6103844629409433
50,25230.0,170.0,0.6738010305192231
51,25231.0,166.0,0.657920811699893
52,25231.0,154.0,0.6103602710950814
53,25230.0,136.0,0.5390408244153785
54,25230.0,141.0,0.558858501783591
55,25230.0,191.0,0.7570352754657154
56,25230.0,146.0,0.5786761791518034
57,25230.0,143.0,0.5667855727308759
58,25230.0,124.0,0.49147839873166865
59,25230.0,164.0,0.6500198176773682
60,25230.0,119.0,0.4716607213634562
61,25230.0,145.0,0.5747126436781609
62,25230.0,140.0,0.5548949663099485
63,25230.0,132.0,0.5231866825208086
64,25230.0,110.0,0.4359889021006738
65,25230.0,156.0,0.6183115338882283
66,25230.0,141.0,0.558858501783591
67,25230.0,169.0,0.6698374950455807
68,25230.0,150.0,0.5945303210463734
69,25230.0,145.0,0.5747126436781609
70,25230.0,164.0,0.6500198176773682
71,25230.0,164.0,0.6500198176773682
72,25230.0,154.0,0.6103844629409433
73,25231.0,142.0,0.5627997304902699
74,25230.0,136.0,0.5390408244153785
75,25230.0,145.0,0.5747126436781609
76,25231.0,143.0,0.5667631088740042
77,25230.0,218.0,0.8640507332540627
78,25230.0,138.0,0.5469678953626635
79,25230.0,167.0,0.6619104240982957
80,25231.0,94.0,0.37255756807102375
81,25231.0,134.0,0.5310927034203955
82,25230.0,153.0,0.6064209274673008
83,25230.0,173.0,0.6856916369401506
84,25230.0,117.0,0.4637336504161712
85,25230.0,134.0,0.5311137534680935
86,25230.0,164.0,0.6500198176773682
87,25230.0,153.0,0.6064209274673008
88,25230.0,163.0,0.6460562822037257
89,25230.0,158.0,0.6262386048355133
90,25230.0,174.0,0.6896551724137931
91,25230.0,132.0,0.5231866825208086
92,25230.0,138.0,0.5469678953626635
93,25230.0,149.0,0.5905667855727309
94,25231.0,140.0,0.5548729737228013
95,25230.0,143.0,0.5667855727308759
96,25230.0,104.0,0.41220768925881884
97,25230.0,133.0,0.527150217994451
98,25230.0,147.0,0.582639714625446
99,25230.0,145.0,0.5747126436781609
