,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,90.0,26.0,4.0,26.0,4.0,9.0,19.0,1.0,1.0,115.0,83.0,7.0,1.0,0.0,9919.0,9760.0,153.0,72.0,3.0,15.0,45.0,28.88888888888889,4.444444444444445,28.88888888888889,4.444444444444445,10.0,21.11111111111111,1.1111111111111112,1.1111111111111112
1,159.0,46.0,8.0,61.0,6.0,12.0,21.0,3.0,2.0,119.0,152.0,7.0,1.0,0.0,10135.0,9976.0,187.0,141.0,3.0,15.0,82.0,28.930817610062892,5.031446540880503,38.36477987421384,3.7735849056603774,7.547169811320755,13.20754716981132,1.8867924528301887,1.2578616352201257
2,160.0,50.0,18.0,61.0,6.0,4.0,18.0,1.0,2.0,116.0,155.0,5.0,1.0,0.0,10150.0,9991.0,182.0,126.0,5.0,29.0,79.0,31.25,11.25,38.125,3.75,2.5,11.25,0.625,1.25
3,159.0,50.0,11.0,68.0,3.0,4.0,18.0,5.0,0.0,119.0,155.0,4.0,0.0,2.0,10031.0,9871.0,188.0,129.0,3.0,27.0,86.0,31.446540880503143,6.918238993710692,42.76729559748428,1.8867924528301887,2.5157232704402515,11.320754716981131,3.1446540880503147,0.0
4,89.0,25.0,10.0,32.0,4.0,4.0,12.0,2.0,0.0,123.0,82.0,7.0,0.0,0.0,9805.0,9647.0,162.0,70.0,3.0,16.0,44.0,28.089887640449437,11.235955056179776,35.95505617977528,4.49438202247191,4.49438202247191,13.48314606741573,2.247191011235955,0.0
5,98.0,30.0,13.0,32.0,4.0,6.0,10.0,1.0,2.0,106.0,94.0,4.0,0.0,1.0,9878.0,9719.0,152.0,75.0,2.0,21.0,42.0,30.612244897959183,13.26530612244898,32.6530612244898,4.081632653061225,6.122448979591836,10.204081632653061,1.0204081632653061,2.0408163265306123
6,178.0,56.0,19.0,72.0,6.0,7.0,15.0,3.0,0.0,129.0,171.0,7.0,1.0,3.0,10019.0,9857.0,208.0,158.0,5.0,15.0,87.0,31.46067415730337,10.674157303370787,40.449438202247194,3.3707865168539324,3.932584269662921,8.426966292134832,1.6853932584269662,0.0
7,97.0,20.0,7.0,36.0,4.0,7.0,14.0,8.0,1.0,139.0,88.0,9.0,0.0,2.0,9804.0,9644.0,177.0,75.0,4.0,18.0,50.0,20.61855670103093,7.216494845360825,37.11340206185567,4.123711340206185,7.216494845360825,14.43298969072165,8.24742268041237,1.0309278350515463
8,196.0,66.0,22.0,65.0,8.0,7.0,25.0,3.0,0.0,120.0,188.0,8.0,1.0,5.0,9865.0,9701.0,219.0,167.0,5.0,24.0,90.0,33.673469387755105,11.224489795918368,33.16326530612245,4.081632653061225,3.5714285714285716,12.755102040816327,1.530612244897959,0.0
9,113.0,33.0,11.0,41.0,3.0,11.0,10.0,4.0,0.0,114.0,106.0,7.0,0.0,3.0,9983.0,9822.0,170.0,99.0,3.0,11.0,51.0,29.20353982300885,9.734513274336283,36.283185840707965,2.6548672566371683,9.734513274336283,8.849557522123893,3.5398230088495577,0.0
10,118.0,39.0,8.0,41.0,5.0,12.0,11.0,2.0,0.0,142.0,108.0,10.0,0.0,7.0,9786.0,9621.0,200.0,95.0,7.0,16.0,52.0,33.05084745762712,6.779661016949152,34.74576271186441,4.237288135593221,10.169491525423728,9.322033898305085,1.694915254237288,0.0
11,136.0,42.0,11.0,48.0,3.0,13.0,9.0,9.0,1.0,128.0,133.0,3.0,1.0,2.0,9917.0,9756.0,203.0,107.0,1.0,28.0,57.0,30.88235294117647,8.088235294117647,35.294117647058826,2.2058823529411766,9.558823529411764,6.617647058823529,6.617647058823529,0.7352941176470589
12,127.0,42.0,13.0,41.0,4.0,6.0,20.0,1.0,0.0,130.0,117.0,10.0,0.0,0.0,9866.0,9708.0,191.0,108.0,8.0,11.0,61.0,33.07086614173228,10.236220472440944,32.28346456692913,3.1496062992125986,4.724409448818897,15.748031496062993,0.7874015748031497,0.0
13,104.0,29.0,4.0,29.0,6.0,10.0,22.0,4.0,0.0,138.0,95.0,9.0,0.0,2.0,9884.0,9724.0,180.0,90.0,3.0,11.0,51.0,27.884615384615383,3.8461538461538463,27.884615384615383,5.769230769230769,9.615384615384615,21.153846153846153,3.8461538461538463,0.0
14,130.0,45.0,11.0,55.0,2.0,6.0,7.0,4.0,0.0,145.0,124.0,6.0,1.0,3.0,9882.0,9720.0,205.0,108.0,3.0,19.0,62.0,34.61538461538461,8.461538461538462,42.30769230769231,1.5384615384615385,4.615384615384615,5.384615384615385,3.076923076923077,0.0
15,149.0,50.0,14.0,53.0,5.0,7.0,14.0,6.0,0.0,131.0,146.0,3.0,1.0,2.0,9897.0,9736.0,201.0,133.0,1.0,15.0,67.0,33.557046979865774,9.395973154362416,35.57046979865772,3.3557046979865772,4.697986577181208,9.395973154362416,4.026845637583893,0.0
16,145.0,46.0,15.0,56.0,5.0,6.0,13.0,3.0,1.0,131.0,135.0,10.0,0.0,2.0,9993.0,9833.0,193.0,112.0,6.0,27.0,69.0,31.724137931034484,10.344827586206897,38.62068965517241,3.4482758620689653,4.137931034482759,8.96551724137931,2.0689655172413794,0.6896551724137931
17,149.0,37.0,30.0,42.0,3.0,5.0,28.0,4.0,0.0,130.0,138.0,11.0,1.0,2.0,9902.0,9741.0,200.0,119.0,8.0,22.0,70.0,24.83221476510067,20.13422818791946,28.187919463087248,2.0134228187919465,3.3557046979865772,18.79194630872483,2.684563758389262,0.0
18,193.0,65.0,17.0,66.0,6.0,13.0,22.0,3.0,1.0,117.0,187.0,6.0,0.0,5.0,9589.0,9426.0,215.0,169.0,4.0,20.0,88.0,33.67875647668394,8.808290155440414,34.196891191709845,3.1088082901554404,6.7357512953367875,11.398963730569948,1.5544041450777202,0.5181347150259067
19,124.0,34.0,15.0,46.0,4.0,6.0,16.0,2.0,1.0,118.0,117.0,7.0,1.0,1.0,9871.0,9711.0,174.0,99.0,3.0,22.0,62.0,27.419354838709676,12.096774193548388,37.096774193548384,3.225806451612903,4.838709677419355,12.903225806451612,1.6129032258064515,0.8064516129032258
20,127.0,42.0,5.0,45.0,4.0,6.0,21.0,2.0,2.0,133.0,118.0,9.0,0.0,2.0,9964.0,9804.0,180.0,116.0,2.0,9.0,66.0,33.07086614173228,3.937007874015748,35.43307086614173,3.1496062992125986,4.724409448818897,16.53543307086614,1.5748031496062993,1.5748031496062993
21,123.0,41.0,11.0,38.0,4.0,7.0,21.0,1.0,0.0,112.0,114.0,9.0,2.0,2.0,9918.0,9756.0,167.0,102.0,4.0,17.0,59.0,33.333333333333336,8.94308943089431,30.89430894308943,3.252032520325203,5.691056910569106,17.073170731707318,0.8130081300813008,0.0
22,178.0,54.0,19.0,68.0,2.0,11.0,18.0,6.0,0.0,148.0,166.0,12.0,0.0,2.0,9928.0,9768.0,226.0,144.0,4.0,30.0,86.0,30.337078651685392,10.674157303370787,38.20224719101124,1.1235955056179776,6.179775280898877,10.112359550561798,3.3707865168539324,0.0
23,177.0,52.0,18.0,69.0,2.0,8.0,23.0,4.0,1.0,128.0,172.0,5.0,0.0,2.0,9962.0,9802.0,207.0,154.0,1.0,22.0,92.0,29.37853107344633,10.169491525423728,38.983050847457626,1.1299435028248588,4.519774011299435,12.994350282485875,2.2598870056497176,0.5649717514124294
24,122.0,37.0,14.0,45.0,2.0,9.0,11.0,4.0,0.0,125.0,118.0,4.0,1.0,0.0,9880.0,9721.0,179.0,103.0,0.0,19.0,56.0,30.327868852459016,11.475409836065573,36.885245901639344,1.639344262295082,7.377049180327869,9.01639344262295,3.278688524590164,0.0
25,99.0,29.0,10.0,37.0,4.0,4.0,11.0,4.0,0.0,113.0,92.0,7.0,0.0,0.0,9957.0,9799.0,158.0,75.0,2.0,22.0,48.0,29.292929292929294,10.1010101010101,37.37373737373738,4.040404040404041,4.040404040404041,11.11111111111111,4.040404040404041,0.0
26,114.0,37.0,8.0,45.0,3.0,6.0,14.0,1.0,0.0,105.0,111.0,3.0,0.0,1.0,9879.0,9720.0,157.0,99.0,2.0,13.0,59.0,32.45614035087719,7.017543859649122,39.473684210526315,2.6315789473684212,5.2631578947368425,12.280701754385966,0.8771929824561403,0.0
27,200.0,60.0,19.0,76.0,2.0,8.0,28.0,5.0,2.0,136.0,197.0,3.0,0.0,0.0,9955.0,9797.0,221.0,167.0,2.0,31.0,104.0,30.0,9.5,38.0,1.0,4.0,14.0,2.5,1.0
28,201.0,56.0,29.0,74.0,2.0,16.0,23.0,1.0,0.0,126.0,195.0,6.0,1.0,3.0,9979.0,9817.0,219.0,163.0,4.0,34.0,97.0,27.860696517412936,14.427860696517413,36.81592039800995,0.9950248756218906,7.960199004975125,11.442786069651742,0.4975124378109453,0.0
29,139.0,38.0,22.0,49.0,1.0,5.0,20.0,3.0,1.0,130.0,135.0,4.0,1.0,2.0,9920.0,9759.0,193.0,115.0,2.0,22.0,69.0,27.33812949640288,15.827338129496402,35.25179856115108,0.7194244604316546,3.597122302158273,14.388489208633093,2.158273381294964,0.7194244604316546
30,175.0,49.0,14.0,67.0,8.0,11.0,23.0,2.0,1.0,120.0,168.0,7.0,1.0,4.0,10002.0,9839.0,200.0,146.0,5.0,24.0,90.0,28.0,8.0,38.285714285714285,4.571428571428571,6.285714285714286,13.142857142857142,1.1428571428571428,0.5714285714285714
31,149.0,48.0,14.0,58.0,4.0,12.0,11.0,2.0,0.0,106.0,144.0,5.0,2.0,3.0,9934.0,9771.0,177.0,126.0,1.0,22.0,69.0,32.214765100671144,9.395973154362416,38.92617449664429,2.684563758389262,8.053691275167786,7.382550335570469,1.342281879194631,0.0
32,113.0,35.0,7.0,46.0,3.0,4.0,17.0,1.0,0.0,132.0,104.0,9.0,1.0,3.0,9997.0,9835.0,174.0,93.0,6.0,14.0,63.0,30.97345132743363,6.1946902654867255,40.70796460176991,2.6548672566371683,3.5398230088495577,15.044247787610619,0.8849557522123894,0.0
33,167.0,49.0,15.0,53.0,4.0,13.0,30.0,3.0,0.0,130.0,156.0,11.0,1.0,2.0,10058.0,9897.0,203.0,146.0,3.0,18.0,83.0,29.34131736526946,8.982035928143713,31.736526946107784,2.395209580838323,7.7844311377245505,17.964071856287426,1.7964071856287425,0.0
34,122.0,32.0,14.0,47.0,1.0,10.0,12.0,6.0,0.0,138.0,113.0,9.0,2.0,3.0,9927.0,9764.0,190.0,101.0,3.0,18.0,59.0,26.229508196721312,11.475409836065573,38.52459016393443,0.819672131147541,8.19672131147541,9.836065573770492,4.918032786885246,0.0
35,95.0,30.0,10.0,32.0,3.0,4.0,13.0,2.0,1.0,139.0,89.0,6.0,0.0,2.0,9680.0,9520.0,179.0,79.0,3.0,13.0,45.0,31.57894736842105,10.526315789473685,33.68421052631579,3.1578947368421053,4.2105263157894735,13.68421052631579,2.1052631578947367,1.0526315789473684
36,111.0,35.0,10.0,32.0,4.0,6.0,18.0,5.0,1.0,130.0,107.0,4.0,0.0,4.0,10048.0,9886.0,183.0,97.0,3.0,11.0,50.0,31.53153153153153,9.00900900900901,28.82882882882883,3.6036036036036037,5.405405405405405,16.216216216216218,4.504504504504505,0.9009009009009009
37,124.0,37.0,12.0,49.0,2.0,9.0,13.0,1.0,1.0,122.0,116.0,8.0,0.0,1.0,10106.0,9947.0,181.0,105.0,4.0,15.0,62.0,29.838709677419356,9.67741935483871,39.516129032258064,1.6129032258064515,7.258064516129032,10.483870967741936,0.8064516129032258,0.8064516129032258
38,131.0,37.0,15.0,50.0,4.0,7.0,15.0,3.0,0.0,137.0,123.0,8.0,1.0,2.0,9893.0,9732.0,196.0,107.0,7.0,17.0,65.0,28.244274809160306,11.450381679389313,38.16793893129771,3.053435114503817,5.343511450381679,11.450381679389313,2.2900763358778624,0.0
39,91.0,26.0,12.0,31.0,2.0,3.0,15.0,1.0,1.0,136.0,87.0,4.0,0.0,1.0,9901.0,9742.0,174.0,78.0,3.0,10.0,46.0,28.571428571428573,13.186813186813186,34.065934065934066,2.197802197802198,3.2967032967032965,16.483516483516482,1.098901098901099,1.098901098901099
40,182.0,56.0,19.0,62.0,1.0,11.0,26.0,5.0,2.0,133.0,176.0,6.0,0.0,3.0,9887.0,9726.0,216.0,164.0,2.0,16.0,88.0,30.76923076923077,10.43956043956044,34.065934065934066,0.5494505494505495,6.043956043956044,14.285714285714286,2.7472527472527473,1.098901098901099
41,96.0,25.0,8.0,46.0,2.0,8.0,6.0,0.0,1.0,117.0,89.0,7.0,1.0,2.0,9976.0,9815.0,158.0,85.0,1.0,10.0,52.0,26.041666666666668,8.333333333333334,47.916666666666664,2.0833333333333335,8.333333333333334,6.25,0.0,1.0416666666666667
42,149.0,43.0,18.0,50.0,7.0,9.0,15.0,4.0,3.0,132.0,141.0,8.0,0.0,3.0,9865.0,9704.0,204.0,129.0,5.0,15.0,65.0,28.859060402684563,12.080536912751677,33.557046979865774,4.697986577181208,6.040268456375839,10.06711409395973,2.684563758389262,2.0134228187919465
