,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,0,,0,0
1,,1,1,0
2,1,,1,0
3,,1,1,0
4,,1,1,0
5,2,,2,0
6,,2,2,0
7,3,,3,0
8,0,,0,0
9,0,,0,0
10,0,,0,0
11,,2,2,0
12,0,,0,0
13,,1,1,0
14,,1,1,0
15,0,,0,0
16,0,,0,0
17,0,,0,0
18,,2,2,0
19,0,,0,0
20,0,,0,0
21,,1,1,0
22,,0,0,0
23,,0,0,0
24,0,,0,0
25,,3,3,0
26,2,,2,0
27,1,,1,0
28,1,,1,0
29,,0,0,0
30,1,,0,1
31,0,,0,0
32,1,,1,0
33,0,,0,0
34,0,,0,0
35,1,,1,0
36,,6,4,2
37,1,,0,1
38,0,,0,0
39,0,,0,0
40,,1,1,0
41,1,,0,1
42,1,,0,1
43,,5,5,0
44,0,,0,0
45,0,,0,0
46,0,,0,0
47,2,,2,0
48,1,,0,1
49,2,,2,0
50,0,,0,0
51,0,,0,0
52,,0,0,0
53,1,,1,0
54,,1,1,0
55,,0,0,0
56,0,,0,0
57,0,,0,0
58,2,,2,0
59,,2,1,1
60,0,,0,0
61,0,,0,0
62,0,,0,0
63,,0,0,0
64,3,,3,0
65,,0,0,0
66,1,,1,0
67,0,,0,0
68,0,,0,0
69,0,,0,0
70,2,,1,1
71,,0,0,0
72,,0,0,0
73,,0,0,0
74,2,,1,1
75,,5,5,0
76,,0,0,0
77,,1,1,0
78,0,,0,0
79,0,,0,0
80,0,,0,0
81,2,,2,0
82,,0,0,0
83,,1,0,1
84,,0,0,0
85,0,,0,0
86,2,,2,0
87,,1,1,0
88,,0,0,0
89,2,,1,1
90,0,,0,0
91,2,,2,0
92,1,,0,1
93,0,,0,0
94,,2,2,0
95,1,,1,0
96,,0,0,0
97,0,,0,0
98,1,,0,1
99,0,,0,0
100,0,,0,0
101,0,,0,0
102,2,,0,2
103,,0,0,0
104,,0,0,0
105,0,,0,0
106,,1,1,0
107,0,,0,0
108,0,,0,0
109,,2,2,0
110,0,,0,0
111,2,,2,0
112,0,,0,0
113,1,,1,0
114,,4,4,0
115,0,,0,0
116,3,,2,1
117,,0,0,0
118,0,,0,0
119,,2,2,0
120,0,,0,0
121,2,,2,0
122,0,,0,0
123,1,,0,1
124,0,,0,0
125,1,,1,0
126,,0,0,0
127,1,,1,0
128,2,,2,0
129,0,,0,0
130,0,,0,0
131,,2,2,0
132,,0,0,0
133,2,,2,0
134,0,,0,0
135,1,,1,0
136,4,,3,1
137,2,,2,0
138,1,,1,0
139,,0,0,0
140,,1,1,0
141,,2,2,0
142,,1,0,1
143,2,,2,0
144,0,,0,0
145,,1,1,0
146,0,,0,0
147,0,,0,0
148,,1,0,1
149,,0,0,0
150,,0,0,0
151,0,,0,0
152,0,,0,0
153,,1,1,0
154,0,,0,0
155,1,,1,0
156,0,,0,0
157,1,,1,0
158,,0,0,0
159,1,,1,0
160,,0,0,0
161,,0,0,0
162,2,,2,0
163,0,,0,0
164,0,,0,0
165,0,,0,0
166,,0,0,0
167,,3,3,0
