,Num_contacts,num_contacts_traced,num_positive_contacts,num_sympt_patients_traced,contact_tracing_time,tracing_round,hcw_id,hcw_time_of_infection,hcw_current_ward,num_sympt_hcws_traced,hcws_put_on_ppe,patients_put_in_isolation
0,18,17,0,0,70.79861111111111,1,116,65.0,10,0,0,0
1,30,17,2,0,70.875,1,36,68.0,24,0,0,0
2,26,12,2,0,75.29166666666667,1,183,68.0,25,0,0,0
3,26,13,0,0,75.29166666666667,1,26,74.6875,25,2,0,0
4,25,11,0,0,75.29166666666667,1,1646,69.91666666666667,25,2,0,0
5,7,7,1,0,75.75694444444444,1,1375,70.0,3,0,0,0
6,36,22,6,0,77.58333333333333,1,1268,73.11805555555556,12,0,0,0
7,36,21,4,0,77.58333333333333,1,1311,73.0,19,1,0,0
8,4,4,0,0,77.69444444444444,1,111,76.0,7,0,0,0
9,7,7,0,1,77.71527777777777,1,1043,75.0,1,0,0,0
10,26,16,3,0,78.28472222222223,1,1452,74.50694444444444,25,0,0,0
11,28,16,2,0,78.29166666666667,1,1519,76.625,25,1,0,0
12,35,23,3,0,78.42361111111111,1,1594,75.61111111111111,26,0,0,0
13,32,22,4,0,78.66666666666667,1,1383,75.00694444444444,24,0,0,0
14,27,14,5,0,78.67361111111111,1,1641,77.20833333333333,12,1,0,0
15,7,6,0,1,80.5625,1,1092,76.0,6,0,0,0
16,23,11,2,0,80.78472222222223,1,120,74.01388888888889,26,0,0,0
17,27,16,5,0,81.43055555555556,1,136,76.20833333333333,21,0,0,0
18,28,17,4,0,81.43055555555556,1,1570,81.22222222222223,21,1,0,0
19,28,15,2,1,82.04166666666667,1,1666,77.88888888888889,9,0,0,0
20,25,16,1,1,82.04166666666667,1,1040,77.94444444444444,25,1,0,0
21,16,10,0,0,82.04166666666667,1,1568,80.0,9,1,0,0
22,24,17,6,0,82.9375,1,1096,79.0,10,0,0,0
23,25,17,5,1,82.97916666666667,1,1511,79.0,3,0,0,0
24,9,9,1,2,83.0,1,1138,79.0,4,0,0,0
25,6,6,0,2,83.0,1,1437,83.0,4,1,0,0
26,23,11,4,1,83.66666666666667,1,20,80.66666666666667,21,0,0,0
27,23,13,2,0,83.77083333333333,1,69,77.67361111111111,26,0,0,0
28,7,7,0,3,83.95138888888889,1,1596,81.0,4,0,0,0
29,20,17,1,0,84.08333333333333,1,1069,78.55555555555556,15,0,0,0
30,1,1,0,0,84.58333333333333,1,1268,73.11805555555556,12,0,0,0
31,15,12,1,2,84.70138888888889,1,1554,82.0,7,0,0,0
32,27,15,4,0,84.75694444444444,1,1590,80.25,24,0,0,0
33,28,15,1,0,84.80555555555556,1,1371,78.22222222222223,25,0,0,0
34,34,21,0,0,84.81944444444444,1,1041,74.0,12,0,0,0
35,34,21,3,1,84.88194444444444,1,1647,77.0,18,0,0,0
36,22,10,1,1,84.88194444444444,1,1458,83.78472222222223,20,2,0,0
37,24,10,1,1,84.88888888888889,1,112,80.6875,20,2,0,0
38,31,21,3,0,85.0,1,12,77.84027777777777,17,0,0,0
39,23,13,0,0,85.125,1,1561,79.0,22,0,0,0
40,28,15,8,0,85.15972222222223,1,1461,77.61111111111111,21,0,0,0
41,26,14,6,0,85.15972222222223,1,1162,83.61111111111111,21,2,0,0
42,31,18,6,1,85.16666666666667,1,149,84.35416666666667,21,1,0,0
43,33,20,4,1,85.16666666666667,1,1463,82.22916666666667,10,1,0,0
44,26,14,5,0,85.16666666666667,1,1090,84.50694444444444,21,2,0,0
45,36,24,1,0,85.17361111111111,1,30,84.125,10,1,0,0
46,29,19,0,0,85.29861111111111,1,16,77.16666666666667,5,0,0,0
47,26,14,1,1,85.34027777777777,1,1266,81.0625,20,0,0,0
48,26,14,1,4,85.34027777777777,1,1086,81.17361111111111,5,1,0,0
49,7,7,0,2,85.4375,1,1655,80.0,3,0,0,0
50,28,14,2,1,85.57638888888889,1,1407,81.39583333333333,20,0,0,0
51,24,12,1,1,85.57638888888889,1,1464,81.0,20,1,0,0
52,15,12,2,3,86.76388888888889,1,1417,83.0,5,0,0,0
