,Daily_absent_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,1.0
70,2.0
71,3.0
72,3.0
73,4.0
74,6.0
75,6.0
76,8.0
77,8.0
78,14.0
79,14.0
80,19.0
81,22.0
82,24.0
83,32.0
84,31.0
85,26.0
86,28.0
87,24.0
88,31.0
89,32.0
90,25.0
91,30.0
92,29.0
93,27.0
94,36.0
95,32.0
96,30.0
97,29.0
98,36.0
99,36.0
100,39.0
101,33.0
102,27.0
103,28.0
104,27.0
105,20.0
106,24.0
107,21.0
108,18.0
109,20.0
110,20.0
111,20.0
112,14.0
113,11.0
114,11.0
115,11.0
116,9.0
117,9.0
118,9.0
119,12.0
120,14.0
121,14.0
122,12.0
123,13.0
124,11.0
125,17.0
126,20.0
127,15.0
128,16.0
129,19.0
130,22.0
131,27.0
132,24.0
133,19.0
134,22.0
135,21.0
136,19.0
137,18.0
138,18.0
139,18.0
140,17.0
141,14.0
142,18.0
143,17.0
144,13.0
145,7.0
146,5.0
147,7.0
148,7.0
149,3.0
150,3.0
151,4.0
152,4.0
153,4.0
154,2.0
155,2.0
156,2.0
157,2.0
158,1.0
159,1.0
160,0.0
161,3.0
162,3.0
163,3.0
164,3.0
165,3.0
166,4.0
167,4.0
168,1.0
169,1.0
170,1.0
171,1.0
172,1.0
173,0.0
174,0.0
175,0.0
176,0.0
177,1.0
178,2.0
179,2.0
180,2.0
181,2.0
182,2.0
183,2.0
184,1.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,2.0
205,2.0
206,2.0
207,3.0
208,3.0
209,3.0
210,3.0
211,1.0
212,3.0
213,3.0
214,2.0
215,2.0
216,2.0
217,2.0
218,2.0
219,0.0
220,1.0
221,1.0
222,1.0
223,1.0
224,1.0
225,1.0
226,1.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
