,transmission_time,incubation_time,infection_time,disease_state
0,9267,700,9072,State.EXPOSED
1,9306,661,9072,State.EXPOSED
2,9552,415,9072,State.EXPOSED
3,9554,413,9072,State.EXPOSED
4,9585,155,9306,State.EXPOSED
5,10902,495,10512,State.EXPOSED
6,11152,125,10800,State.EXPOSED
7,11168,109,10800,State.EXPOSED
8,11238,,10944,State.ASYMPTOMATIC
9,11274,257,11088,State.EXPOSED
10,11292,,11088,State.ASYMPTOMATIC
11,11304,,11088,State.ASYMPTOMATIC
12,11384,279,11274,State.EXPOSED
13,11424,,11088,State.ASYMPTOMATIC
14,11448,,11088,State.ASYMPTOMATIC
15,11454,489,11292,State.EXPOSED
16,11532,261,11232,State.EXPOSED
17,11537,256,11232,State.EXPOSED
18,11586,357,11292,State.EXPOSED
19,11656,850,11520,State.EXPOSED
20,11664,283,11304,State.EXPOSED
21,11664,129,11232,State.EXPOSED
22,11665,,11448,State.ASYMPTOMATIC
23,11689,,11424,State.ASYMPTOMATIC
24,11692,,11376,State.ASYMPTOMATIC
25,11714,577,11656,State.EXPOSED
26,11744,,11520,State.ASYMPTOMATIC
27,11754,1569,11586,State.EXPOSED
28,11760,187,11304,State.EXPOSED
29,11778,1545,11586,State.EXPOSED
30,11792,,11424,State.ASYMPTOMATIC
31,11808,,11448,State.ASYMPTOMATIC
32,11809,,11664,State.ASYMPTOMATIC
33,11833,,11376,State.ASYMPTOMATIC
34,11858,,11424,State.ASYMPTOMATIC
35,11906,750,11454,State.EXPOSED
36,11906,,11778,State.ASYMPTOMATIC
37,11922,,11778,State.ASYMPTOMATIC
38,11928,1457,11692,State.EXPOSED
39,11938,843,11792,State.EXPOSED
40,11952,0,11325,State.MILD
41,12008,1377,11692,State.EXPOSED
42,12088,,11664,State.ASYMPTOMATIC
43,12104,1189,11952,State.EXPOSED
44,12121,336,11808,State.EXPOSED
45,12128,329,11808,State.EXPOSED
46,12129,643,11689,State.EXPOSED
47,12208,171,11809,State.EXPOSED
48,12208,,11778,State.ASYMPTOMATIC
49,12228,553,11792,State.EXPOSED
50,12312,,11952,State.ASYMPTOMATIC
51,12328,617,12008,State.EXPOSED
52,12336,338,12088,State.EXPOSED
53,12361,207,11760,State.EXPOSED
54,12441,504,12008,State.EXPOSED
55,12456,489,12008,State.EXPOSED
56,12457,1175,12128,State.EXPOSED
57,12472,202,12088,State.EXPOSED
58,12490,436,12336,State.EXPOSED
59,12496,137,12104,State.EXPOSED
60,12505,739,12456,State.EXPOSED
61,12520,154,12088,State.EXPOSED
62,12557,844,12240,State.EXPOSED
63,12560,643,12312,State.EXPOSED
64,12604,934,12384,State.EXPOSED
65,12608,595,12312,State.EXPOSED
66,12672,2,12088,State.EXPOSED
67,12673,638,12384,State.EXPOSED
68,12675,726,12240,State.EXPOSED
69,12688,556,12456,State.EXPOSED
70,12690,621,12384,State.EXPOSED
71,12700,611,12384,State.EXPOSED
72,12705,822,12557,State.EXPOSED
73,12729,0,12150,State.SEVERE
74,12746,128,12384,State.EXPOSED
75,12752,336,12472,State.EXPOSED
76,12784,142,12336,State.EXPOSED
77,12785,1425,12672,State.EXPOSED
78,12792,452,12456,State.EXPOSED
79,12817,,12672,State.ASYMPTOMATIC
80,12833,393,12560,State.EXPOSED
81,12840,386,12560,State.EXPOSED
82,12849,972,12688,State.EXPOSED
83,12857,369,12560,State.EXPOSED
84,12912,1001,12520,State.EXPOSED
85,12918,335,12496,State.EXPOSED
86,12938,1008,12672,State.EXPOSED
87,12984,837,12688,State.EXPOSED
88,13025,142,12700,State.EXPOSED
89,13035,132,12700,State.EXPOSED
90,13037,680,12785,State.EXPOSED
