,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,44.0,4.0,3.0,9.0,8.0,10.0,2.0,6.0,2.0,125.0,34.0,10.0,1.0,1.0,9977.0,9817.0,105.0,34.0,4.0,6.0,11.0,9.090909090909092,6.818181818181818,20.454545454545453,18.181818181818183,22.727272727272727,4.545454545454546,13.636363636363637,4.545454545454546
1,30.0,2.0,1.0,4.0,5.0,12.0,3.0,3.0,0.0,120.0,22.0,8.0,2.0,2.0,9995.0,9833.0,95.0,22.0,2.0,6.0,7.0,6.666666666666667,3.3333333333333335,13.333333333333334,16.666666666666668,40.0,10.0,10.0,0.0
2,28.0,6.0,1.0,6.0,2.0,9.0,2.0,2.0,0.0,128.0,17.0,11.0,0.0,3.0,9973.0,9812.0,102.0,20.0,6.0,2.0,8.0,21.428571428571427,3.5714285714285716,21.428571428571427,7.142857142857143,32.142857142857146,7.142857142857143,7.142857142857143,0.0
3,50.0,8.0,4.0,9.0,6.0,11.0,6.0,5.0,1.0,116.0,41.0,9.0,0.0,1.0,9993.0,9834.0,105.0,39.0,7.0,4.0,15.0,16.0,8.0,18.0,12.0,22.0,12.0,10.0,2.0
4,24.0,2.0,4.0,2.0,3.0,8.0,1.0,4.0,0.0,132.0,17.0,7.0,0.0,1.0,9903.0,9744.0,114.0,17.0,5.0,2.0,3.0,8.333333333333334,16.666666666666668,8.333333333333334,12.5,33.333333333333336,4.166666666666667,16.666666666666668,0.0
5,36.0,6.0,4.0,7.0,3.0,6.0,2.0,8.0,0.0,121.0,21.0,15.0,0.0,1.0,9823.0,9664.0,95.0,21.0,10.0,5.0,9.0,16.666666666666668,11.11111111111111,19.444444444444443,8.333333333333334,16.666666666666668,5.555555555555555,22.22222222222222,0.0
6,46.0,8.0,2.0,7.0,6.0,12.0,4.0,6.0,1.0,131.0,33.0,13.0,1.0,7.0,9834.0,9668.0,127.0,34.0,6.0,6.0,11.0,17.391304347826086,4.3478260869565215,15.217391304347826,13.043478260869565,26.08695652173913,8.695652173913043,13.043478260869565,2.1739130434782608
7,28.0,2.0,2.0,2.0,4.0,14.0,1.0,3.0,0.0,127.0,18.0,10.0,0.0,3.0,9991.0,9830.0,103.0,22.0,3.0,3.0,3.0,7.142857142857143,7.142857142857143,7.142857142857143,14.285714285714286,50.0,3.5714285714285716,10.714285714285714,0.0
8,34.0,5.0,1.0,5.0,5.0,9.0,2.0,6.0,1.0,135.0,23.0,11.0,2.0,1.0,9898.0,9737.0,121.0,26.0,4.0,4.0,7.0,14.705882352941176,2.9411764705882355,14.705882352941176,14.705882352941176,26.470588235294116,5.882352941176471,17.647058823529413,2.9411764705882355
9,35.0,6.0,2.0,5.0,2.0,15.0,3.0,1.0,1.0,126.0,19.0,16.0,1.0,3.0,9796.0,9634.0,112.0,21.0,7.0,7.0,8.0,17.142857142857142,5.714285714285714,14.285714285714286,5.714285714285714,42.857142857142854,8.571428571428571,2.857142857142857,2.857142857142857
10,32.0,3.0,4.0,5.0,5.0,11.0,2.0,2.0,0.0,144.0,22.0,10.0,0.0,3.0,9814.0,9653.0,116.0,22.0,7.0,3.0,7.0,9.375,12.5,15.625,15.625,34.375,6.25,6.25,0.0
