,patient_symptomatic,patient_asymptomatic,hcw_symptomatic,hcw_asymptomatic,patient_symptomatic_sum,patient_asymptomatic_sum,patient_nrow,hcw_symptomatic_sum,hcw_asymptomatic_sum,hcw_nrow,total_counts
0,0.041666666666666664,0.0,0.2897196261682243,0.11764705882352941,7.0,0.0,171,31.0,6.0,158,44.0
1,0.018072289156626505,0.0,0.22105263157894736,0.125,3.0,0.0,169,21.0,6.0,143,30.0
2,0.04142011834319527,,0.18446601941747573,0.044444444444444446,7,0.0,169,19.0,2.0,148,28.0
3,0.06470588235294118,0.25,0.3333333333333333,0.06521739130434782,11.0,1.0,174,35.0,3.0,151,50.0
4,0.037267080745341616,0.0,0.1391304347826087,0.05263157894736842,6.0,0.0,162,16.0,2.0,153,24.0
5,0.060240963855421686,0.0,0.22105263157894736,0.09433962264150944,10.0,0.0,168,21.0,5.0,148,36.0
6,0.05747126436781609,0.0,0.23622047244094488,0.15384615384615385,10.0,0.0,177,30.0,6.0,166,46.0
7,0.024691358024691357,0.0,0.20388349514563106,0.061224489795918366,4.0,0.0,164,21.0,3.0,152,28.0
8,0.03636363636363636,0.0,0.1935483870967742,0.10526315789473684,6.0,0.0,168,24.0,4.0,162,34.0
9,0.041916167664670656,0.3333333333333333,0.1875,0.14634146341463414,7.0,1.0,170,21.0,6.0,153,35.0
10,0.041666666666666664,,0.18803418803418803,0.057692307692307696,7,0.0,168,22.0,3.0,169,32.0
11,0.041176470588235294,0.0,0.2621359223300971,0.12,7.0,0.0,176,27.0,6.0,153,40.0
12,0.058823529411764705,,0.1836734693877551,0.08163265306122448,10,0.0,170,18.0,4.0,147,32.0
13,0.024691358024691357,0.5,0.20754716981132076,0.08888888888888889,4.0,1.0,164,22.0,4.0,151,31.0
14,0.05232558139534884,0.0,0.29838709677419356,0.10909090909090909,9.0,0.0,175,37.0,6.0,179,52.0
15,0.04142011834319527,0.0,0.23214285714285715,0.13953488372093023,7.0,0.0,171,26.0,6.0,155,39.0
16,0.041176470588235294,,0.20408163265306123,0.15254237288135594,7,0.0,170,20.0,9.0,157,36.0
17,0.04790419161676647,0.0,0.23148148148148148,0.05454545454545454,8.0,0.0,170,25.0,3.0,163,36.0
18,0.0718562874251497,0.0,0.25892857142857145,0.10204081632653061,12.0,0.0,169,29.0,5.0,161,46.0
19,0.029940119760479042,0.0,0.25225225225225223,0.05660377358490566,5.0,0.0,170,28.0,3.0,164,36.0
20,0.024096385542168676,,0.16521739130434782,0.1388888888888889,4,0.0,166,19.0,5.0,151,28.0
21,0.03571428571428571,0.0,0.25806451612903225,0.06666666666666667,6.0,0.0,171,24.0,3.0,138,33.0
22,0.030864197530864196,0.0,0.20833333333333334,0.1,5.0,0.0,163,25.0,5.0,170,35.0
