,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,211.0,53.0,13.0,85.0,10.0,13.0,27.0,10.0,0.0,126.0,195.0,16.0,0.0,1.0,9892.0,9733.0,205.0,183.0,6.0,22.0,112.0,25.118483412322274,6.161137440758294,40.28436018957346,4.739336492890995,6.161137440758294,12.796208530805687,4.739336492890995,0.0
1,199.0,57.0,16.0,78.0,7.0,8.0,29.0,4.0,0.0,134.0,178.0,21.0,0.0,6.0,9871.0,9707.0,182.0,158.0,5.0,36.0,107.0,28.64321608040201,8.040201005025125,39.19597989949749,3.5175879396984926,4.0201005025125625,14.57286432160804,2.0100502512562812,0.0
2,149.0,42.0,12.0,50.0,5.0,13.0,23.0,3.0,1.0,127.0,129.0,20.0,1.0,0.0,9968.0,9809.0,163.0,123.0,6.0,20.0,73.0,28.187919463087248,8.053691275167786,33.557046979865774,3.3557046979865772,8.724832214765101,15.436241610738255,2.0134228187919465,0.6711409395973155
3,285.0,82.0,24.0,118.0,9.0,16.0,29.0,7.0,0.0,135.0,260.0,25.0,0.0,1.0,9846.0,9687.0,242.0,245.0,3.0,37.0,147.0,28.771929824561404,8.421052631578947,41.40350877192982,3.1578947368421053,5.614035087719298,10.175438596491228,2.456140350877193,0.0
4,232.0,57.0,22.0,100.0,4.0,11.0,31.0,6.0,1.0,138.0,217.0,15.0,3.0,1.0,9896.0,9734.0,181.0,188.0,7.0,37.0,131.0,24.56896551724138,9.482758620689655,43.10344827586207,1.7241379310344827,4.741379310344827,13.362068965517242,2.586206896551724,0.43103448275862066
5,255.0,74.0,22.0,102.0,5.0,12.0,28.0,7.0,5.0,121.0,232.0,23.0,0.0,2.0,10179.0,10019.0,200.0,210.0,10.0,35.0,130.0,29.019607843137255,8.627450980392156,40.0,1.9607843137254901,4.705882352941177,10.980392156862745,2.7450980392156863,1.9607843137254901
6,276.0,78.0,28.0,111.0,11.0,12.0,32.0,3.0,1.0,111.0,252.0,24.0,0.0,4.0,10005.0,9843.0,212.0,236.0,5.0,35.0,143.0,28.26086956521739,10.144927536231885,40.21739130434783,3.9855072463768115,4.3478260869565215,11.594202898550725,1.0869565217391304,0.36231884057971014
7,218.0,58.0,18.0,100.0,8.0,11.0,16.0,7.0,0.0,125.0,207.0,11.0,0.0,2.0,9984.0,9824.0,178.0,188.0,2.0,28.0,116.0,26.605504587155963,8.256880733944953,45.87155963302752,3.669724770642202,5.045871559633028,7.339449541284404,3.2110091743119265,0.0
8,267.0,77.0,25.0,113.0,7.0,14.0,25.0,5.0,1.0,126.0,244.0,23.0,1.0,4.0,10143.0,9980.0,208.0,226.0,9.0,32.0,138.0,28.83895131086142,9.363295880149813,42.32209737827716,2.6217228464419478,5.2434456928838955,9.363295880149813,1.8726591760299625,0.37453183520599254
9,209.0,54.0,24.0,80.0,3.0,17.0,29.0,2.0,0.0,122.0,196.0,13.0,0.0,2.0,9951.0,9791.0,182.0,171.0,5.0,33.0,109.0,25.83732057416268,11.483253588516746,38.27751196172249,1.4354066985645932,8.133971291866029,13.875598086124402,0.9569377990430622,0.0
10,265.0,97.0,18.0,110.0,4.0,6.0,25.0,4.0,1.0,121.0,253.0,12.0,3.0,0.0,9910.0,9749.0,213.0,217.0,5.0,43.0,135.0,36.60377358490566,6.7924528301886795,41.509433962264154,1.509433962264151,2.2641509433962264,9.433962264150944,1.509433962264151,0.37735849056603776
11,217.0,57.0,22.0,76.0,5.0,12.0,38.0,6.0,1.0,129.0,197.0,20.0,1.0,5.0,9913.0,9749.0,191.0,177.0,11.0,29.0,114.0,26.267281105990783,10.138248847926267,35.02304147465438,2.304147465437788,5.529953917050691,17.51152073732719,2.7649769585253456,0.4608294930875576
12,220.0,63.0,17.0,97.0,6.0,15.0,19.0,3.0,0.0,136.0,203.0,17.0,0.0,1.0,10102.0,9943.0,191.0,185.0,1.0,34.0,116.0,28.636363636363637,7.7272727272727275,44.09090909090909,2.727272727272727,6.818181818181818,8.636363636363637,1.3636363636363635,0.0
13,181.0,43.0,17.0,70.0,8.0,12.0,22.0,9.0,0.0,146.0,158.0,23.0,0.0,2.0,9879.0,9719.0,195.0,153.0,4.0,24.0,92.0,23.756906077348066,9.392265193370166,38.67403314917127,4.419889502762431,6.629834254143646,12.154696132596685,4.972375690607735,0.0
14,256.0,75.0,20.0,82.0,7.0,14.0,52.0,5.0,1.0,130.0,236.0,20.0,0.0,3.0,9982.0,9821.0,211.0,221.0,5.0,30.0,134.0,29.296875,7.8125,32.03125,2.734375,5.46875,20.3125,1.953125,0.390625
15,242.0,67.0,27.0,88.0,8.0,12.0,30.0,10.0,0.0,128.0,209.0,33.0,0.0,5.0,9778.0,9615.0,220.0,218.0,4.0,20.0,118.0,27.68595041322314,11.15702479338843,36.36363636363637,3.3057851239669422,4.958677685950414,12.396694214876034,4.132231404958677,0.0
16,182.0,52.0,19.0,66.0,5.0,9.0,28.0,3.0,0.0,112.0,162.0,20.0,2.0,5.0,9919.0,9754.0,167.0,147.0,6.0,29.0,94.0,28.571428571428573,10.43956043956044,36.26373626373626,2.7472527472527473,4.945054945054945,15.384615384615385,1.6483516483516483,0.0
17,258.0,75.0,23.0,92.0,9.0,10.0,40.0,8.0,1.0,145.0,232.0,26.0,0.0,1.0,9833.0,9674.0,225.0,218.0,11.0,29.0,132.0,29.069767441860463,8.914728682170542,35.65891472868217,3.488372093023256,3.875968992248062,15.503875968992247,3.10077519379845,0.3875968992248062
18,222.0,53.0,23.0,89.0,7.0,14.0,28.0,7.0,1.0,137.0,201.0,21.0,0.0,1.0,9910.0,9751.0,202.0,193.0,3.0,26.0,117.0,23.873873873873872,10.36036036036036,40.090090090090094,3.1531531531531534,6.306306306306307,12.612612612612613,3.1531531531531534,0.45045045045045046
19,242.0,73.0,17.0,93.0,7.0,10.0,39.0,3.0,0.0,118.0,230.0,12.0,4.0,4.0,9975.0,9809.0,197.0,196.0,4.0,42.0,132.0,30.165289256198346,7.024793388429752,38.429752066115704,2.8925619834710745,4.132231404958677,16.115702479338843,1.2396694214876034,0.0
20,189.0,56.0,21.0,67.0,2.0,3.0,32.0,8.0,0.0,130.0,177.0,12.0,1.0,4.0,9829.0,9666.0,168.0,154.0,9.0,26.0,99.0,29.62962962962963,11.11111111111111,35.44973544973545,1.0582010582010581,1.5873015873015872,16.93121693121693,4.232804232804233,0.0
21,277.0,79.0,19.0,113.0,6.0,13.0,37.0,8.0,2.0,140.0,261.0,16.0,0.0,4.0,9908.0,9746.0,222.0,234.0,3.0,40.0,150.0,28.51985559566787,6.859205776173285,40.7942238267148,2.1660649819494586,4.693140794223827,13.35740072202166,2.888086642599278,0.7220216606498195
22,222.0,62.0,21.0,98.0,5.0,10.0,25.0,1.0,0.0,119.0,208.0,14.0,0.0,1.0,9791.0,9632.0,184.0,189.0,7.0,26.0,123.0,27.92792792792793,9.45945945945946,44.14414414414414,2.2522522522522523,4.504504504504505,11.26126126126126,0.45045045045045046,0.0
23,242.0,69.0,19.0,93.0,5.0,12.0,38.0,5.0,1.0,128.0,221.0,21.0,0.0,2.0,9837.0,9677.0,186.0,203.0,6.0,33.0,131.0,28.512396694214875,7.851239669421488,38.429752066115704,2.0661157024793386,4.958677685950414,15.702479338842975,2.0661157024793386,0.4132231404958678
24,221.0,58.0,22.0,88.0,7.0,10.0,32.0,3.0,1.0,109.0,209.0,12.0,1.0,3.0,9864.0,9702.0,177.0,191.0,6.0,24.0,120.0,26.244343891402714,9.95475113122172,39.81900452488688,3.167420814479638,4.524886877828054,14.479638009049774,1.3574660633484164,0.45248868778280543
25,224.0,48.0,25.0,88.0,4.0,24.0,27.0,4.0,4.0,115.0,204.0,20.0,0.0,2.0,9832.0,9672.0,200.0,195.0,1.0,28.0,115.0,21.428571428571427,11.160714285714286,39.285714285714285,1.7857142857142858,10.714285714285714,12.053571428571429,1.7857142857142858,1.7857142857142858
26,238.0,56.0,28.0,102.0,8.0,11.0,25.0,8.0,0.0,127.0,221.0,17.0,1.0,2.0,9758.0,9597.0,193.0,188.0,6.0,44.0,127.0,23.529411764705884,11.764705882352942,42.857142857142854,3.361344537815126,4.621848739495798,10.504201680672269,3.361344537815126,0.0
27,212.0,56.0,18.0,96.0,8.0,14.0,17.0,3.0,0.0,118.0,198.0,14.0,1.0,3.0,9893.0,9731.0,187.0,185.0,0.0,27.0,113.0,26.41509433962264,8.49056603773585,45.283018867924525,3.7735849056603774,6.60377358490566,8.018867924528301,1.4150943396226414,0.0
28,229.0,61.0,26.0,76.0,6.0,11.0,41.0,8.0,0.0,153.0,210.0,19.0,0.0,1.0,9964.0,9805.0,225.0,195.0,6.0,28.0,117.0,26.637554585152838,11.353711790393014,33.18777292576419,2.6200873362445414,4.8034934497816595,17.903930131004365,3.493449781659389,0.0
29,243.0,68.0,18.0,100.0,7.0,10.0,32.0,7.0,1.0,128.0,227.0,16.0,0.0,0.0,10235.0,10077.0,211.0,213.0,5.0,25.0,132.0,27.983539094650205,7.407407407407407,41.1522633744856,2.880658436213992,4.11522633744856,13.168724279835391,2.880658436213992,0.411522633744856
30,145.0,32.0,13.0,59.0,9.0,15.0,15.0,2.0,0.0,115.0,122.0,23.0,0.0,1.0,10026.0,9867.0,157.0,110.0,13.0,22.0,74.0,22.06896551724138,8.96551724137931,40.689655172413794,6.206896551724138,10.344827586206897,10.344827586206897,1.3793103448275863,0.0
31,234.0,54.0,13.0,99.0,5.0,20.0,35.0,6.0,2.0,143.0,212.0,22.0,1.0,2.0,9662.0,9501.0,204.0,200.0,10.0,24.0,134.0,23.076923076923077,5.555555555555555,42.30769230769231,2.1367521367521367,8.547008547008547,14.957264957264957,2.5641025641025643,0.8547008547008547
32,248.0,68.0,24.0,93.0,11.0,13.0,34.0,4.0,1.0,131.0,235.0,13.0,0.0,4.0,9888.0,9726.0,207.0,209.0,4.0,35.0,127.0,27.419354838709676,9.67741935483871,37.5,4.435483870967742,5.241935483870968,13.709677419354838,1.6129032258064515,0.4032258064516129
33,258.0,71.0,26.0,99.0,5.0,16.0,36.0,3.0,2.0,133.0,240.0,18.0,0.0,2.0,9980.0,9820.0,220.0,212.0,6.0,40.0,135.0,27.51937984496124,10.077519379844961,38.372093023255815,1.937984496124031,6.2015503875969,13.953488372093023,1.1627906976744187,0.7751937984496124
34,214.0,65.0,16.0,78.0,3.0,11.0,32.0,7.0,2.0,125.0,190.0,24.0,0.0,1.0,9918.0,9759.0,182.0,180.0,7.0,27.0,110.0,30.373831775700936,7.4766355140186915,36.44859813084112,1.4018691588785046,5.140186915887851,14.953271028037383,3.2710280373831777,0.9345794392523364
35,210.0,58.0,23.0,95.0,3.0,9.0,19.0,1.0,2.0,107.0,193.0,17.0,1.0,1.0,9831.0,9671.0,163.0,177.0,6.0,27.0,114.0,27.61904761904762,10.952380952380953,45.23809523809524,1.4285714285714286,4.285714285714286,9.047619047619047,0.47619047619047616,0.9523809523809523
