,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,674.0,219.0,79.0,244.0,12.0,21.0,88.0,10.0,1.0,116.0,618.0,56.0,0.0,1.0,9816.0,9657.0,393.0,530.0,49.0,95.0,332.0,32.49258160237389,11.72106824925816,36.201780415430264,1.7804154302670623,3.115727002967359,13.056379821958457,1.4836795252225519,0.14836795252225518
1,343.0,95.0,42.0,124.0,6.0,22.0,43.0,9.0,2.0,135.0,307.0,36.0,0.0,3.0,9740.0,9579.0,258.0,276.0,25.0,42.0,167.0,27.696793002915452,12.244897959183673,36.15160349854227,1.749271137026239,6.41399416909621,12.536443148688047,2.623906705539359,0.5830903790087464
2,405.0,151.0,40.0,141.0,13.0,20.0,33.0,5.0,2.0,125.0,366.0,39.0,0.0,0.0,9795.0,9637.0,294.0,319.0,33.0,53.0,174.0,37.28395061728395,9.876543209876543,34.81481481481482,3.2098765432098766,4.938271604938271,8.148148148148149,1.2345679012345678,0.49382716049382713
3,456.0,153.0,51.0,151.0,9.0,27.0,53.0,9.0,3.0,134.0,417.0,39.0,0.0,2.0,9934.0,9774.0,320.0,350.0,33.0,73.0,204.0,33.55263157894737,11.18421052631579,33.1140350877193,1.9736842105263157,5.921052631578948,11.62280701754386,1.9736842105263157,0.6578947368421053
4,382.0,116.0,46.0,128.0,14.0,24.0,44.0,10.0,0.0,113.0,350.0,32.0,1.0,2.0,9899.0,9738.0,265.0,288.0,27.0,67.0,172.0,30.36649214659686,12.041884816753926,33.50785340314136,3.6649214659685865,6.282722513089006,11.518324607329843,2.6178010471204187,0.0
5,494.0,174.0,49.0,196.0,7.0,21.0,36.0,10.0,1.0,118.0,459.0,35.0,0.0,1.0,9855.0,9696.0,313.0,395.0,28.0,71.0,232.0,35.22267206477733,9.919028340080972,39.67611336032389,1.417004048582996,4.251012145748988,7.287449392712551,2.0242914979757085,0.20242914979757085
6,550.0,199.0,66.0,193.0,15.0,16.0,49.0,11.0,1.0,120.0,517.0,33.0,1.0,6.0,10005.0,9840.0,362.0,442.0,32.0,76.0,242.0,36.18181818181818,12.0,35.09090909090909,2.727272727272727,2.909090909090909,8.909090909090908,2.0,0.18181818181818182
7,436.0,148.0,57.0,136.0,11.0,13.0,60.0,9.0,2.0,97.0,402.0,34.0,0.0,1.0,9805.0,9646.0,274.0,344.0,28.0,64.0,196.0,33.944954128440365,13.073394495412844,31.192660550458715,2.522935779816514,2.981651376146789,13.761467889908257,2.0642201834862384,0.45871559633027525
8,553.0,190.0,71.0,195.0,9.0,25.0,56.0,7.0,0.0,115.0,503.0,50.0,3.0,2.0,9901.0,9738.0,348.0,440.0,44.0,69.0,251.0,34.35804701627487,12.839059674502712,35.2622061482821,1.6274864376130198,4.520795660036167,10.126582278481013,1.2658227848101267,0.0
9,521.0,174.0,64.0,194.0,9.0,13.0,53.0,10.0,4.0,130.0,489.0,32.0,1.0,0.0,9839.0,9680.0,349.0,423.0,30.0,68.0,247.0,33.397312859884835,12.284069097888676,37.23608445297505,1.727447216890595,2.495201535508637,10.17274472168906,1.9193857965451055,0.7677543186180422
10,428.0,145.0,59.0,137.0,9.0,20.0,40.0,13.0,5.0,104.0,385.0,43.0,2.0,1.0,9871.0,9710.0,303.0,346.0,36.0,46.0,177.0,33.87850467289719,13.785046728971963,32.00934579439252,2.102803738317757,4.672897196261682,9.345794392523365,3.0373831775700935,1.1682242990654206
11,423.0,138.0,56.0,134.0,7.0,19.0,60.0,8.0,1.0,113.0,388.0,35.0,0.0,3.0,10037.0,9876.0,288.0,356.0,24.0,43.0,194.0,32.6241134751773,13.238770685579196,31.678486997635932,1.6548463356973995,4.491725768321513,14.184397163120567,1.8912529550827424,0.2364066193853428
12,571.0,216.0,63.0,189.0,15.0,19.0,60.0,8.0,1.0,110.0,525.0,46.0,0.0,5.0,9851.0,9688.0,361.0,457.0,40.0,74.0,249.0,37.828371278458846,11.033274956217163,33.09982486865149,2.626970227670753,3.327495621716287,10.507880910683012,1.4010507880910683,0.17513134851138354
