,total_screened,positive_detected,positivity_rate
0,11487.0,289.0,2.515887525028293
1,11414.0,175.0,1.5332048361661117
2,11441.0,229.0,2.00157328904816
3,11450.0,237.0,2.069868995633188
4,11417.0,196.0,1.7167381974248928
5,11432.0,227.0,1.9856543037088874
6,11475.0,272.0,2.3703703703703702
7,11447.0,234.0,2.0442037214990827
8,11467.0,260.0,2.267375948373594
9,11466.0,261.0,2.2762951334379906
10,11450.0,218.0,1.9039301310043668
11,11427.0,198.0,1.7327382515095826
12,11468.0,268.0,2.336937565399372
13,11475.0,282.0,2.457516339869281
14,11472.0,244.0,2.126917712691771
15,11448.0,240.0,2.0964360587002098
16,11482.0,284.0,2.473436683504616
17,11472.0,254.0,2.2140864714086472
18,11444.0,228.0,1.9923103809856693
19,11476.0,265.0,2.309166957127919
20,11471.0,262.0,2.284020573620434
21,11486.0,320.0,2.7860003482500435
22,11448.0,246.0,2.148846960167715
23,11459.0,246.0,2.1467841871018414
24,11476.0,274.0,2.3875914952945276
25,11473.0,273.0,2.3794996949359364
26,11468.0,263.0,2.293337983955354
27,11472.0,291.0,2.536610878661088
28,11425.0,204.0,1.785557986870897
29,11430.0,205.0,1.7935258092738409
30,11433.0,220.0,1.9242543514388175
31,11449.0,243.0,2.1224561097039043
32,11463.0,252.0,2.1983773881182938
33,11475.0,270.0,2.3529411764705883
34,11449.0,223.0,1.947768364049262
35,11461.0,262.0,2.286013436872873
36,11448.0,231.0,2.0178197064989516
37,11444.0,236.0,2.0622160083886754
38,11471.0,258.0,2.2491500305117254
39,11487.0,282.0,2.4549490728649777
40,11475.0,278.0,2.422657952069717
41,11391.0,151.0,1.3256079360898956
42,11461.0,253.0,2.2074862577436525
43,11457.0,243.0,2.1209740769835035
44,11453.0,228.0,1.9907447830262812
45,11452.0,253.0,2.209221096751659
46,11442.0,212.0,1.8528229330536619
47,11460.0,258.0,2.25130890052356
48,11465.0,234.0,2.040994330571304
49,11454.0,236.0,2.060415575344858
50,11445.0,222.0,1.9397116644823067
51,11449.0,256.0,2.236003144379422
52,11446.0,229.0,2.0006989341254586
53,11452.0,238.0,2.078239608801956
54,11432.0,205.0,1.7932120363890833
55,11458.0,247.0,2.1556990748821785
56,11487.0,267.0,2.32436667537216
57,11472.0,264.0,2.301255230125523
58,11458.0,256.0,2.234246814452784
59,11455.0,247.0,2.156263640331733
60,11459.0,257.0,2.242778601972249
61,11446.0,240.0,2.0968023763760266
62,11459.0,242.0,2.111877127148966
63,11446.0,228.0,1.9919622575572253
64,11429.0,216.0,1.8899291276577128
65,11462.0,270.0,2.3556098412144477
66,11439.0,217.0,1.897018970189702
67,11483.0,260.0,2.2642166681180877
68,11475.0,295.0,2.570806100217865
69,11513.0,326.0,2.8315816902631807
70,11460.0,255.0,2.225130890052356
71,11433.0,212.0,1.8542814659319513
72,11448.0,222.0,1.9392033542976939
73,11470.0,269.0,2.3452484742807322
74,11459.0,258.0,2.2515053669604677
75,11463.0,249.0,2.172206228735933
76,11465.0,246.0,2.1456607064980373
77,11469.0,253.0,2.2059464643822477
78,11450.0,249.0,2.1746724890829694
79,11513.0,336.0,2.9184400243203337
80,11426.0,193.0,1.689130054262209
81,11465.0,235.0,2.0497165285651984
82,11449.0,231.0,2.017643462311119
83,11446.0,238.0,2.0793290232395596
84,11451.0,227.0,1.9823596192472273
85,11498.0,304.0,2.643938076187163
86,11471.0,247.0,2.153256036962776
87,11476.0,293.0,2.5531544092018126
88,11466.0,266.0,2.31990231990232
89,11442.0,220.0,1.9227407795839888
90,11424.0,203.0,1.7769607843137254
91,11437.0,227.0,1.98478622016263
92,11451.0,262.0,2.28800978080517
93,11425.0,216.0,1.8905908096280089
94,11473.0,272.0,2.37078357883727
95,11473.0,266.0,2.3184868822452716
96,11481.0,283.0,2.464942078216183
97,11474.0,273.0,2.379292313055604
98,11444.0,220.0,1.9224047535826634
99,11515.0,326.0,2.8310898827616153
