,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,1.0
69,5.0
70,7.0
71,8.0
72,11.0
73,12.0
74,14.0
75,18.0
76,22.0
77,28.0
78,30.0
79,36.0
80,38.0
81,40.0
82,40.0
83,42.0
84,39.0
85,41.0
86,43.0
87,44.0
88,50.0
89,55.0
90,58.0
91,63.0
92,72.0
93,71.0
94,75.0
95,80.0
96,86.0
97,87.0
98,93.0
99,91.0
100,94.0
101,98.0
102,97.0
103,98.0
104,97.0
105,90.0
106,87.0
107,80.0
108,76.0
109,69.0
110,68.0
111,65.0
112,58.0
113,57.0
114,48.0
115,42.0
116,41.0
117,38.0
118,37.0
119,35.0
120,34.0
121,32.0
122,32.0
123,29.0
124,27.0
125,20.0
126,21.0
127,19.0
128,17.0
129,17.0
130,15.0
131,12.0
132,9.0
133,8.0
134,8.0
135,5.0
136,3.0
137,4.0
138,4.0
139,6.0
140,6.0
141,7.0
142,8.0
143,8.0
144,8.0
145,9.0
146,9.0
147,10.0
148,10.0
149,11.0
150,12.0
151,10.0
152,10.0
153,10.0
154,9.0
155,9.0
156,8.0
157,8.0
158,7.0
159,7.0
160,7.0
161,5.0
162,5.0
163,4.0
164,3.0
165,3.0
166,3.0
167,3.0
168,2.0
169,2.0
170,1.0
171,1.0
172,1.0
173,0.0
174,1.0
175,1.0
176,1.0
177,1.0
178,1.0
179,3.0
180,3.0
181,3.0
182,3.0
183,3.0
184,3.0
185,3.0
186,3.0
187,3.0
188,4.0
189,6.0
190,8.0
191,9.0
192,10.0
193,9.0
194,9.0
195,9.0
196,10.0
197,10.0
198,11.0
199,11.0
200,11.0
201,11.0
202,7.0
203,5.0
204,5.0
205,4.0
206,4.0
207,4.0
208,3.0
209,3.0
210,2.0
211,1.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
