,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,1.0
73,3.0
74,6.0
75,8.0
76,12.0
77,16.0
78,23.0
79,33.0
80,46.0
81,60.0
82,76.0
83,91.0
84,100.0
85,113.0
86,114.0
87,125.0
88,131.0
89,137.0
90,148.0
91,154.0
92,160.0
93,158.0
94,155.0
95,152.0
96,162.0
97,155.0
98,149.0
99,154.0
100,152.0
101,146.0
102,138.0
103,132.0
104,120.0
105,114.0
106,101.0
107,92.0
108,89.0
109,78.0
110,66.0
111,55.0
112,46.0
113,38.0
114,37.0
115,35.0
116,32.0
117,31.0
118,25.0
119,20.0
120,20.0
121,18.0
122,16.0
123,15.0
124,18.0
125,19.0
126,16.0
127,15.0
128,12.0
129,11.0
130,11.0
131,10.0
132,8.0
133,8.0
134,7.0
135,6.0
136,7.0
137,7.0
138,7.0
139,7.0
140,7.0
141,7.0
142,7.0
143,7.0
144,8.0
145,9.0
146,9.0
147,8.0
148,7.0
149,6.0
150,6.0
151,6.0
152,4.0
153,4.0
154,3.0
155,5.0
156,5.0
157,5.0
158,5.0
159,5.0
160,4.0
161,4.0
162,3.0
163,3.0
164,3.0
165,3.0
166,3.0
167,2.0
168,1.0
169,1.0
170,1.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,1.0
201,1.0
202,1.0
203,1.0
204,3.0
205,3.0
206,4.0
207,5.0
208,5.0
209,5.0
210,5.0
211,5.0
212,5.0
213,5.0
214,4.0
215,4.0
216,3.0
217,3.0
218,3.0
219,2.0
220,1.0
221,1.0
222,1.0
223,1.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,1.0
232,1.0
233,1.0
234,1.0
235,4.0
236,4.0
237,5.0
238,5.0
