,transmission_time,incubation_time,infection_time,disease_state
0,9497,337,9360,State.EXPOSED
1,9632,202,9360,State.EXPOSED
2,9660,320,9360,State.EXPOSED
3,9677,303,9360,State.EXPOSED
4,9768,66,9360,State.EXPOSED
5,9769,65,9360,State.EXPOSED
6,9890,629,9677,State.EXPOSED
7,9960,160,9632,State.EXPOSED
8,9968,,9660,State.ASYMPTOMATIC
9,9986,399,9792,State.EXPOSED
10,9986,533,9677,State.EXPOSED
11,10065,454,9677,State.EXPOSED
12,10098,,9660,State.ASYMPTOMATIC
13,10177,1181,9890,State.EXPOSED
14,10254,752,10098,State.EXPOSED
15,10273,,9792,State.ASYMPTOMATIC
16,10297,546,10177,State.EXPOSED
17,10353,1005,9890,State.EXPOSED
18,10368,638,10098,State.EXPOSED
19,10377,691,10254,State.EXPOSED
20,10392,466,9986,State.EXPOSED
21,10393,613,10098,State.EXPOSED
22,10400,668,10254,State.EXPOSED
23,10456,402,9986,State.EXPOSED
24,10464,,10065,State.ASYMPTOMATIC
25,10488,708,10368,State.EXPOSED
26,10617,529,10488,State.EXPOSED
27,10701,400,10512,State.EXPOSED
28,10746,786,10456,State.EXPOSED
29,10778,368,10488,State.EXPOSED
30,10784,763,10464,State.EXPOSED
31,10800,509,10512,State.EXPOSED
32,10803,298,10512,State.EXPOSED
33,10824,485,10512,State.EXPOSED
34,10833,676,10701,State.EXPOSED
35,10834,412,10377,State.EXPOSED
36,10842,359,10512,State.EXPOSED
37,10845,262,10392,State.EXPOSED
38,10857,592,10393,State.EXPOSED
39,10872,,10512,State.ASYMPTOMATIC
40,10874,282,10400,State.EXPOSED
41,10946,563,10701,State.EXPOSED
42,10959,148,10392,State.EXPOSED
43,10960,,10800,State.ASYMPTOMATIC
44,10962,800,10803,State.EXPOSED
45,10976,533,10701,State.EXPOSED
46,10992,468,10874,State.EXPOSED
47,10993,1486,10944,State.EXPOSED
48,11024,1455,10944,State.EXPOSED
49,11025,624,10857,State.EXPOSED
50,11088,231,10845,State.EXPOSED
51,11103,659,10803,State.EXPOSED
52,11105,1077,10784,State.EXPOSED
53,11113,206,10845,State.EXPOSED
54,11136,297,10872,State.EXPOSED
55,11136,513,10857,State.EXPOSED
56,11139,261,10944,State.EXPOSED
57,11154,495,10857,State.EXPOSED
58,11208,225,10872,State.EXPOSED
59,11210,,10800,State.ASYMPTOMATIC
60,11213,,10962,State.ASYMPTOMATIC
61,11240,,11025,State.ASYMPTOMATIC
62,11288,1191,10944,State.EXPOSED
63,11288,355,11024,State.EXPOSED
64,11292,1187,10944,State.EXPOSED
65,11297,352,10857,State.EXPOSED
66,11305,268,11105,State.EXPOSED
67,11305,132,11088,State.EXPOSED
68,11321,1158,10944,State.EXPOSED
69,11345,802,10993,State.EXPOSED
70,11369,204,11105,State.EXPOSED
71,11401,781,10784,State.EXPOSED
72,11418,,11088,State.ASYMPTOMATIC
73,11476,468,11210,State.EXPOSED
74,11523,,11103,State.ASYMPTOMATIC
75,11536,,11240,State.ASYMPTOMATIC
76,11547,26,11105,State.EXPOSED
77,11592,370,11232,State.EXPOSED
78,11601,361,11305,State.EXPOSED
79,11610,0,11219,State.SEVERE
80,11616,308,11213,State.EXPOSED
81,11643,109,11345,State.EXPOSED
82,11648,275,11536,State.EXPOSED
83,11664,280,11288,State.EXPOSED
84,11704,219,11536,State.EXPOSED
85,11712,250,11232,State.EXPOSED
86,11713,401,11297,State.EXPOSED
87,11728,,11288,State.ASYMPTOMATIC
88,11745,217,11305,State.EXPOSED
89,11786,328,11297,State.EXPOSED
90,11788,244,11401,State.EXPOSED
91,11811,509,11664,State.EXPOSED
92,11848,1263,11728,State.EXPOSED
93,11865,97,11305,State.EXPOSED
94,11944,260,11643,State.EXPOSED
95,11952,265,11523,State.EXPOSED
96,11954,366,11664,State.EXPOSED
97,11969,344,11745,State.EXPOSED
98,11992,432,11704,State.EXPOSED
99,11993,,11610,State.ASYMPTOMATIC
100,11994,,11610,State.ASYMPTOMATIC
101,12001,518,11713,State.EXPOSED
102,12015,504,11713,State.EXPOSED
103,12017,973,11601,State.EXPOSED
104,12024,915,11786,State.EXPOSED
105,12040,479,11713,State.EXPOSED
106,12041,412,11952,State.EXPOSED
107,12052,733,11788,State.EXPOSED
108,12081,543,11616,State.EXPOSED
109,12096,727,11952,State.EXPOSED
110,12097,726,11952,State.EXPOSED
111,12098,222,11664,State.EXPOSED
112,12105,208,11745,State.EXPOSED
113,12120,200,11664,State.EXPOSED
114,12122,260,11664,State.EXPOSED
115,12123,,11664,State.ASYMPTOMATIC
116,12149,326,12052,State.EXPOSED
117,12176,935,11728,State.EXPOSED
118,12198,748,11952,State.EXPOSED
119,12201,584,11788,State.EXPOSED
120,12233,242,12052,State.EXPOSED
121,12245,75,11664,State.EXPOSED
122,12273,,12041,State.ASYMPTOMATIC
123,12282,408,11952,State.EXPOSED
124,12320,187,12120,State.EXPOSED
125,12336,692,12096,State.EXPOSED
126,12337,138,12052,State.EXPOSED
127,12337,691,12096,State.EXPOSED
128,12344,230,11954,State.EXPOSED
129,12346,,12096,State.ASYMPTOMATIC
130,12392,636,12096,State.EXPOSED
131,12409,,12041,State.ASYMPTOMATIC
132,12425,398,11952,State.EXPOSED
133,12432,22,12015,State.EXPOSED
134,12434,597,12176,State.EXPOSED
135,12440,328,12040,State.EXPOSED
136,12441,821,12096,State.EXPOSED
137,12442,589,12176,State.EXPOSED
138,12457,,12041,State.ASYMPTOMATIC
139,12458,556,11952,State.EXPOSED
140,12472,218,11952,State.EXPOSED
141,12481,513,12346,State.EXPOSED
142,12504,,12096,State.ASYMPTOMATIC
143,12504,1623,12240,State.EXPOSED
144,12506,,11994,State.ASYMPTOMATIC
145,12507,1174,12337,State.EXPOSED
146,12513,,12096,State.ASYMPTOMATIC
147,12534,179,12123,State.EXPOSED
148,12552,687,12282,State.EXPOSED
149,12556,,12240,State.ASYMPTOMATIC
150,12560,0,12022,State.MILD
151,12570,669,12282,State.EXPOSED
152,12585,446,12176,State.EXPOSED
153,12600,,12149,State.ASYMPTOMATIC
154,12608,524,12472,State.EXPOSED
155,12624,1503,12240,State.EXPOSED
156,12624,508,12472,State.EXPOSED
157,12648,,12344,State.ASYMPTOMATIC
158,12650,1031,12337,State.EXPOSED
159,12656,476,12472,State.EXPOSED
160,12657,732,12506,State.EXPOSED
161,12675,1267,12097,State.EXPOSED
162,12690,23,12123,State.EXPOSED
163,12697,,12240,State.ASYMPTOMATIC
164,12698,541,12282,State.EXPOSED
165,12720,294,11952,State.EXPOSED
166,12721,112,12240,State.EXPOSED
167,12759,272,12176,State.EXPOSED
168,12760,139,12600,State.EXPOSED
169,12762,269,12176,State.EXPOSED
170,12769,363,12472,State.EXPOSED
171,12777,337,12656,State.EXPOSED
172,12792,95,12556,State.EXPOSED
173,12800,423,12624,State.EXPOSED
174,12800,314,12656,State.EXPOSED
175,12840,59,12600,State.EXPOSED
176,12848,51,12600,State.EXPOSED
177,12865,869,12762,State.EXPOSED
178,12867,418,12528,State.EXPOSED
179,12867,179,12457,State.EXPOSED
180,12873,173,12457,State.EXPOSED
181,12873,412,12528,State.EXPOSED
182,12881,404,12528,State.EXPOSED
183,12912,769,12337,State.EXPOSED
184,12918,,12481,State.ASYMPTOMATIC
185,12936,603,12697,State.EXPOSED
186,12945,,12481,State.ASYMPTOMATIC
187,12984,,12690,State.ASYMPTOMATIC
188,12984,555,12697,State.EXPOSED
189,12986,336,12816,State.EXPOSED
190,12988,334,12816,State.EXPOSED
191,13011,,12614,State.ASYMPTOMATIC
192,13014,,12867,State.ASYMPTOMATIC
193,13024,710,12762,State.EXPOSED
194,13033,13,12457,State.EXPOSED
195,13041,,12585,State.ASYMPTOMATIC
196,13050,232,12873,State.EXPOSED
197,13057,,12614,State.ASYMPTOMATIC
198,13058,348,12986,State.EXPOSED
199,13081,1087,12918,State.EXPOSED
200,13089,302,12960,State.EXPOSED
201,13105,714,12840,State.EXPOSED
202,13105,,12984,State.ASYMPTOMATIC
203,13122,252,12960,State.EXPOSED
204,13131,243,12960,State.EXPOSED
205,13136,114,12800,State.EXPOSED
206,13144,,12800,State.MILD
207,13144,675,12840,State.EXPOSED
208,13160,364,12912,State.EXPOSED
209,13161,121,12873,State.EXPOSED
210,13184,803,13050,State.EXPOSED
211,13200,339,12697,State.EXPOSED
212,13201,190,12960,State.EXPOSED
213,13209,561,12816,State.EXPOSED
214,13215,,12769,State.ASYMPTOMATIC
215,13218,173,12960,State.EXPOSED
216,13226,387,13201,State.EXPOSED
217,13240,388,12984,State.EXPOSED
