,transmission_time,incubation_time,infection_time,disease_state
0,8978,565,8784,State.EXPOSED
1,9152,391,8784,State.EXPOSED
2,9384,302,9152,State.EXPOSED
3,9456,633,9072,State.EXPOSED
4,9520,166,9152,State.EXPOSED
5,9529,157,9152,State.EXPOSED
6,9536,150,9152,State.EXPOSED
7,9744,723,9456,State.EXPOSED
8,9808,729,9520,State.EXPOSED
9,9810,,9384,State.ASYMPTOMATIC
10,9831,706,9520,State.EXPOSED
11,9833,704,9520,State.EXPOSED
12,9962,858,9831,State.EXPOSED
13,10073,1112,9810,State.EXPOSED
14,10179,1006,9810,State.EXPOSED
15,10192,349,9744,State.EXPOSED
16,10221,203,9936,State.EXPOSED
17,10232,989,9808,State.EXPOSED
18,10273,605,9833,State.EXPOSED
19,10275,545,9831,State.EXPOSED
20,10277,,9792,State.ASYMPTOMATIC
21,10281,597,9833,State.EXPOSED
22,10281,904,9810,State.EXPOSED
23,10288,933,9808,State.EXPOSED
24,10305,573,9833,State.EXPOSED
25,10345,187,10179,State.EXPOSED
26,10361,554,10192,State.EXPOSED
27,10395,520,10192,State.EXPOSED
28,10416,357,10080,State.EXPOSED
29,10417,498,10192,State.EXPOSED
30,10432,341,10080,State.EXPOSED
31,10449,382,10273,State.EXPOSED
32,10488,44,10179,State.EXPOSED
33,10491,41,10179,State.EXPOSED
34,10528,,10232,State.ASYMPTOMATIC
35,10537,1075,10395,State.EXPOSED
36,10562,353,10192,State.EXPOSED
37,10562,935,10417,State.EXPOSED
38,10568,929,10417,State.EXPOSED
39,10569,,10080,State.ASYMPTOMATIC
40,10589,326,10192,State.EXPOSED
41,10593,271,10281,State.EXPOSED
42,10609,724,10491,State.EXPOSED
43,10649,483,10277,State.EXPOSED
44,10658,257,10192,State.EXPOSED
45,10666,249,10192,State.EXPOSED
46,10682,930,10395,State.EXPOSED
47,10683,929,10395,State.EXPOSED
48,10709,477,10589,State.EXPOSED
49,10710,,10562,State.ASYMPTOMATIC
50,10713,784,10417,State.EXPOSED
51,10737,178,10192,State.EXPOSED
52,10777,326,10275,State.EXPOSED
53,10777,355,10277,State.EXPOSED
54,10779,554,10491,State.EXPOSED
55,10792,809,10488,State.EXPOSED
56,10809,803,10395,State.EXPOSED
57,10809,294,10275,State.EXPOSED
58,10810,322,10277,State.EXPOSED
59,10816,456,10593,State.EXPOSED
60,10818,628,10512,State.EXPOSED
61,10836,,10656,State.ASYMPTOMATIC
62,10841,,10658,State.ASYMPTOMATIC
63,10857,,10562,State.ASYMPTOMATIC
64,10873,309,10416,State.EXPOSED
65,10890,941,10737,State.EXPOSED
66,10897,320,10649,State.EXPOSED
67,10913,420,10491,State.EXPOSED
68,10914,,10777,State.ASYMPTOMATIC
69,10945,667,10395,State.EXPOSED
70,10961,,10569,State.ASYMPTOMATIC
71,10985,1165,10709,State.EXPOSED
72,11016,166,10416,State.EXPOSED
73,11018,315,10491,State.EXPOSED
74,11021,380,10873,State.EXPOSED
75,11032,1514,10945,State.EXPOSED
76,11037,,10512,State.ASYMPTOMATIC
77,11040,177,10649,State.EXPOSED
78,11042,1384,10779,State.EXPOSED
79,11064,153,10649,State.EXPOSED
80,11072,145,10649,State.EXPOSED
81,11073,725,10777,State.EXPOSED
82,11080,134,10713,State.EXPOSED
83,11088,,10656,State.ASYMPTOMATIC
84,11088,524,10914,State.EXPOSED
85,11096,874,10836,State.EXPOSED
86,11109,23,10809,State.EXPOSED
87,11130,357,10816,State.EXPOSED
88,11144,353,10417,State.EXPOSED
89,11177,108,10800,State.EXPOSED
90,11201,374,10841,State.EXPOSED
91,11201,1214,10792,State.EXPOSED
92,11209,1337,10945,State.EXPOSED
93,11211,918,10913,State.EXPOSED
94,11211,,10897,State.ASYMPTOMATIC
95,11232,788,11016,State.EXPOSED
96,11233,314,10810,State.EXPOSED
97,11257,713,10836,State.EXPOSED
98,11259,891,10709,State.EXPOSED
99,11272,488,11072,State.EXPOSED
100,11304,456,11072,State.EXPOSED
101,11328,432,11072,State.EXPOSED
102,11330,690,11016,State.EXPOSED
103,11352,471,11211,State.EXPOSED
104,11352,700,11088,State.EXPOSED
105,11376,282,11042,State.EXPOSED
106,11408,204,10914,State.EXPOSED
107,11408,644,11088,State.EXPOSED
108,11409,611,11016,State.EXPOSED
109,11415,554,11109,State.EXPOSED
110,11421,191,10914,State.EXPOSED
111,11424,623,11144,State.EXPOSED
112,11426,567,11232,State.EXPOSED
113,11433,137,11201,State.EXPOSED
114,11445,503,11304,State.EXPOSED
115,11456,,11272,State.ASYMPTOMATIC
116,11472,379,11209,State.EXPOSED
117,11496,327,11211,State.EXPOSED
118,11496,264,11072,State.EXPOSED
119,11496,264,11072,State.EXPOSED
120,11499,352,11209,State.EXPOSED
121,11504,292,11073,State.EXPOSED
122,11529,73,11233,State.EXPOSED
123,11544,210,11232,State.EXPOSED
124,11569,,11018,State.ASYMPTOMATIC
125,11571,,11018,State.ASYMPTOMATIC
126,11571,377,11304,State.EXPOSED
127,11577,219,11073,State.EXPOSED
128,11584,176,11072,State.EXPOSED
129,11634,923,11352,State.EXPOSED
130,11665,304,11109,State.EXPOSED
131,11673,275,11456,State.EXPOSED
132,11688,66,11232,State.EXPOSED
133,11691,91,11259,State.EXPOSED
134,11697,521,11409,State.EXPOSED
135,11713,782,11496,State.EXPOSED
136,11736,360,11408,State.EXPOSED
137,11763,185,11456,State.EXPOSED
138,11775,782,11352,State.EXPOSED
139,11776,617,11504,State.EXPOSED
140,11784,,11544,State.ASYMPTOMATIC
141,11786,118,11211,State.EXPOSED
142,11808,,11376,State.ASYMPTOMATIC
143,11808,288,11408,State.EXPOSED
144,11809,391,11520,State.EXPOSED
145,11810,969,11688,State.EXPOSED
146,11832,947,11688,State.EXPOSED
147,11833,254,11529,State.EXPOSED
148,11834,703,11810,State.EXPOSED
149,11834,1267,11408,State.EXPOSED
150,11849,1252,11408,State.EXPOSED
151,11883,618,11691,State.EXPOSED
152,11888,,11736,State.ASYMPTOMATIC
153,11904,623,11499,State.EXPOSED
154,11905,343,11697,State.EXPOSED
155,11905,488,11504,State.EXPOSED
156,11929,182,11496,State.EXPOSED
157,11931,180,11496,State.EXPOSED
158,11944,835,11688,State.EXPOSED
159,11977,241,11409,State.EXPOSED
160,11978,,11808,State.ASYMPTOMATIC
161,11982,1119,11408,State.EXPOSED
162,12001,,11713,State.ASYMPTOMATIC
163,12009,349,11571,State.EXPOSED
164,12026,,11713,State.ASYMPTOMATIC
165,12032,747,11688,State.EXPOSED
166,12032,589,11577,State.EXPOSED
167,12049,118,11664,State.EXPOSED
168,12050,,11763,State.ASYMPTOMATIC
169,12054,,11763,State.ASYMPTOMATIC
170,12057,747,11944,State.EXPOSED
171,12112,345,11786,State.EXPOSED
172,12129,71,11520,State.EXPOSED
173,12144,625,11929,State.EXPOSED
174,12145,359,11833,State.EXPOSED
175,12169,,11952,State.ASYMPTOMATIC
176,12170,569,11883,State.EXPOSED
177,12172,567,11883,State.EXPOSED
178,12193,544,12054,State.EXPOSED
179,12218,,11834,State.ASYMPTOMATIC
180,12220,595,11808,State.EXPOSED
181,12233,571,11944,State.EXPOSED
182,12241,644,11905,State.EXPOSED
183,12264,273,11810,State.EXPOSED
184,12276,,11832,State.ASYMPTOMATIC
185,12289,532,11952,State.EXPOSED
186,12300,521,11952,State.EXPOSED
187,12320,248,12096,State.EXPOSED
188,12320,501,11952,State.EXPOSED
189,12324,,11952,State.ASYMPTOMATIC
190,12333,,12032,State.ASYMPTOMATIC
191,12338,873,12026,State.EXPOSED
192,12360,,11775,State.ASYMPTOMATIC
193,12408,803,12026,State.EXPOSED
194,12412,333,12169,State.EXPOSED
195,12450,,12032,State.ASYMPTOMATIC
196,12450,,12144,State.ASYMPTOMATIC
197,12456,112,12096,State.EXPOSED
198,12473,559,12145,State.EXPOSED
199,12474,94,12096,State.EXPOSED
200,12482,403,11905,State.EXPOSED
201,12497,,11832,State.ASYMPTOMATIC
202,12506,,11833,State.MILD
203,12528,667,12276,State.EXPOSED
204,12549,398,12129,State.EXPOSED
205,12577,873,12474,State.EXPOSED
206,12588,725,12333,State.EXPOSED
207,12588,,12300,State.ASYMPTOMATIC
208,12603,710,12333,State.EXPOSED
209,12609,423,12145,State.EXPOSED
210,12618,103,12289,State.EXPOSED
211,12628,117,12169,State.EXPOSED
212,12651,572,12338,State.EXPOSED
213,12689,18,12408,State.EXPOSED
214,12696,251,12129,State.EXPOSED
215,12721,122,12588,State.EXPOSED
216,12722,591,12333,State.EXPOSED
217,12728,722,12474,State.EXPOSED
218,12738,681,12528,State.EXPOSED
219,12756,,12618,State.ASYMPTOMATIC
220,12769,844,12384,State.EXPOSED
221,12784,110,12456,State.EXPOSED
222,12800,813,12384,State.EXPOSED
223,12801,408,12497,State.EXPOSED
224,12801,849,12609,State.EXPOSED
225,12817,452,12549,State.EXPOSED
226,12818,,12324,State.ASYMPTOMATIC
227,12821,215,12412,State.EXPOSED
228,12832,747,12728,State.EXPOSED
229,12840,823,12528,State.EXPOSED
230,12841,428,12549,State.EXPOSED
231,12844,192,12412,State.EXPOSED
232,12861,,12672,State.ASYMPTOMATIC
233,12904,0,12465,State.MILD
234,12905,304,12497,State.EXPOSED
235,12905,174,12528,State.EXPOSED
236,12906,0,12349,State.SEVERE
237,12912,139,12628,State.EXPOSED
238,12920,743,12528,State.EXPOSED
239,12920,493,12800,State.EXPOSED
240,12921,471,12821,State.EXPOSED
241,12922,497,12528,State.EXPOSED
242,12936,643,12728,State.EXPOSED
243,12944,406,12784,State.EXPOSED
244,12945,705,12609,State.EXPOSED
245,12952,686,12816,State.EXPOSED
246,12952,468,12801,State.EXPOSED
247,12962,110,12528,State.EXPOSED
248,12964,177,12450,State.EXPOSED
249,12978,291,12549,State.EXPOSED
250,12984,0,12598,State.SEVERE
251,12985,348,12577,State.EXPOSED
252,12985,640,12721,State.EXPOSED
253,12993,632,12721,State.EXPOSED
254,13002,70,12528,State.EXPOSED
255,13017,,12672,State.ASYMPTOMATIC
256,13017,117,12506,State.EXPOSED
257,13017,62,12528,State.EXPOSED
258,13036,552,12922,State.EXPOSED
259,13041,313,12689,State.EXPOSED
260,13064,269,12577,State.EXPOSED
261,13107,297,12672,State.EXPOSED
262,13113,338,12861,State.EXPOSED
263,13152,371,12904,State.EXPOSED
264,13169,629,12952,State.EXPOSED
265,13185,464,12906,State.EXPOSED
266,13185,169,12689,State.EXPOSED
267,13200,14,12936,State.EXPOSED
268,13202,436,12816,State.EXPOSED
269,13203,547,12905,State.EXPOSED
270,13206,,12801,State.ASYMPTOMATIC
271,13225,363,12922,State.EXPOSED
272,13233,405,12816,State.EXPOSED
273,13254,305,12993,State.EXPOSED
274,13260,,12832,State.ASYMPTOMATIC
275,13264,508,13002,State.EXPOSED
276,13272,287,12993,State.EXPOSED
277,13273,693,12978,State.EXPOSED
278,13280,816,12912,State.EXPOSED
279,13338,610,13104,State.EXPOSED
280,13353,66,12528,State.EXPOSED
281,13360,621,13064,State.EXPOSED
282,13368,883,13206,State.EXPOSED
283,13395,16,12967,State.EXPOSED
284,13397,569,12978,State.EXPOSED
285,13398,898,12985,State.EXPOSED
286,13401,10,12967,State.EXPOSED
287,13432,41,12985,State.EXPOSED
288,13432,19,12861,State.EXPOSED
289,13433,209,13260,State.EXPOSED
290,13440,613,13036,State.EXPOSED
291,13440,656,12912,State.EXPOSED
292,13449,499,13104,State.EXPOSED
293,13449,301,12905,State.EXPOSED
294,13456,492,13104,State.EXPOSED
295,13464,487,13200,State.EXPOSED
296,13465,588,13036,State.EXPOSED
297,13488,,13203,State.ASYMPTOMATIC
298,13514,1014,13113,State.EXPOSED
299,13545,227,13002,State.EXPOSED
300,13553,89,13260,State.EXPOSED
301,13554,742,12985,State.EXPOSED
302,13575,312,13392,State.EXPOSED
303,13584,591,13017,State.EXPOSED
304,13590,316,13248,State.EXPOSED
305,13592,309,13041,State.EXPOSED
306,13600,,13440,State.ASYMPTOMATIC
307,13611,470,13392,State.EXPOSED
308,13624,1276,13338,State.EXPOSED
309,13632,,13514,State.ASYMPTOMATIC
310,13632,,13488,State.ASYMPTOMATIC
311,13648,333,13064,State.EXPOSED
312,13649,398,13398,State.EXPOSED
313,13683,455,13392,State.EXPOSED
314,13696,474,13368,State.EXPOSED
315,13696,225,13273,State.EXPOSED
316,13730,176,13248,State.EXPOSED
317,13752,390,13464,State.EXPOSED
318,13753,,13440,State.ASYMPTOMATIC
319,13785,73,13397,State.EXPOSED
320,13801,359,13449,State.EXPOSED
321,13802,406,13456,State.EXPOSED
322,13824,0,13298,State.SEVERE
323,13827,199,13395,State.EXPOSED
324,13840,629,13575,State.EXPOSED
325,13841,46,13392,State.EXPOSED
326,13845,,13392,State.ASYMPTOMATIC
327,13856,199,13632,State.EXPOSED
328,13863,24,13392,State.EXPOSED
329,13869,829,13680,State.EXPOSED
330,13882,,13440,State.ASYMPTOMATIC
331,13888,167,13632,State.EXPOSED
332,13897,184,13392,State.EXPOSED
333,13917,,13611,State.ASYMPTOMATIC
334,13936,284,13752,State.EXPOSED
335,13968,730,13680,State.EXPOSED
336,13972,835,13863,State.EXPOSED
337,13976,646,13696,State.EXPOSED
338,13978,182,13449,State.EXPOSED
339,14000,903,13856,State.EXPOSED
340,14008,47,13632,State.EXPOSED
341,14008,614,13696,State.EXPOSED
342,14016,776,13801,State.EXPOSED
343,14025,999,13917,State.EXPOSED
344,14042,750,13801,State.EXPOSED
345,14049,743,13801,State.EXPOSED
346,14065,1128,13968,State.EXPOSED
347,14070,,13824,State.ASYMPTOMATIC
348,14082,,13649,State.ASYMPTOMATIC
349,14088,,13824,State.ASYMPTOMATIC
350,14121,782,13856,State.EXPOSED
351,14128,419,13869,State.EXPOSED
352,14137,670,13863,State.EXPOSED
353,14137,741,13978,State.EXPOSED
354,14139,668,13863,State.EXPOSED
355,14153,545,13680,State.EXPOSED
356,14178,846,13917,State.EXPOSED
357,14208,922,13968,State.EXPOSED
358,14209,439,14082,State.EXPOSED
359,14225,701,13827,State.EXPOSED
360,14234,159,13972,State.EXPOSED
361,14264,614,13978,State.EXPOSED
362,14271,607,13978,State.EXPOSED
363,14277,421,13680,State.EXPOSED
364,14280,373,13845,State.EXPOSED
365,14281,635,14112,State.EXPOSED
366,14282,,14139,State.ASYMPTOMATIC
367,14289,364,13845,State.EXPOSED
368,14306,718,13917,State.EXPOSED
369,14319,,14112,State.ASYMPTOMATIC
370,14328,,14000,State.MILD
371,14331,158,13888,State.EXPOSED
372,14331,607,14256,State.EXPOSED
373,14340,149,13888,State.EXPOSED
374,14345,679,13917,State.EXPOSED
375,14376,662,14070,State.EXPOSED
376,14393,411,13936,State.EXPOSED
377,14400,478,13978,State.EXPOSED
378,14403,144,13869,State.EXPOSED
379,14432,175,14137,State.EXPOSED
380,14449,1337,14319,State.EXPOSED
381,14457,,14112,State.ASYMPTOMATIC
382,14465,659,14121,State.EXPOSED
383,14466,85,14178,State.EXPOSED
384,14473,465,14256,State.EXPOSED
385,14481,990,14281,State.EXPOSED
386,14489,635,14121,State.EXPOSED
387,14528,510,14070,State.EXPOSED
388,14545,371,14112,State.EXPOSED
389,14548,672,14331,State.EXPOSED
390,14561,661,14282,State.EXPOSED
391,14568,,14208,State.ASYMPTOMATIC
392,14569,395,14153,State.EXPOSED
393,14569,309,13978,State.EXPOSED
394,14569,347,14112,State.EXPOSED
395,14570,,14139,State.ASYMPTOMATIC
396,14595,343,14256,State.EXPOSED
397,14595,814,14331,State.EXPOSED
398,14617,,14340,State.ASYMPTOMATIC
399,14640,8,14082,State.EXPOSED
400,14650,821,14281,State.EXPOSED
401,14688,,14568,State.ASYMPTOMATIC
402,14691,499,14457,State.EXPOSED
403,14713,665,14393,State.EXPOSED
404,14728,428,14528,State.EXPOSED
405,14736,420,14528,State.EXPOSED
406,14739,609,14466,State.EXPOSED
407,14739,481,14331,State.EXPOSED
408,14740,198,14256,State.EXPOSED
409,14752,,14481,State.ASYMPTOMATIC
410,14753,730,14465,State.EXPOSED
411,14754,685,14400,State.EXPOSED
412,14762,1024,14319,State.EXPOSED
413,14763,175,14256,State.EXPOSED
414,14777,874,14595,State.EXPOSED
415,14793,144,14650,State.EXPOSED
416,14834,768,14403,State.EXPOSED
417,14840,225,14570,State.EXPOSED
418,14841,177,14277,State.EXPOSED
419,14850,138,14209,State.EXPOSED
420,14865,737,14403,State.EXPOSED
421,14889,950,14739,State.EXPOSED
422,14928,9,14650,State.EXPOSED
423,14930,512,14569,State.EXPOSED
424,14932,77,14548,State.EXPOSED
425,14976,284,14569,State.EXPOSED
426,14984,649,14762,State.EXPOSED
427,14985,145,14754,State.EXPOSED
428,14992,641,14762,State.EXPOSED
429,14993,609,14403,State.EXPOSED
430,15004,256,14569,State.EXPOSED
431,15057,820,14777,State.EXPOSED
432,15064,569,14762,State.EXPOSED
433,15113,331,14834,State.EXPOSED
434,15121,396,14850,State.EXPOSED
435,15128,451,14984,State.EXPOSED
436,15136,884,14865,State.EXPOSED
437,15144,373,14850,State.EXPOSED
438,15160,419,14984,State.EXPOSED
439,15169,464,14762,State.EXPOSED
440,15171,489,14739,State.EXPOSED
441,15249,323,14793,State.EXPOSED
442,15256,764,14865,State.EXPOSED
443,15264,315,14984,State.EXPOSED
444,15264,,14992,State.ASYMPTOMATIC
445,15269,315,14985,State.EXPOSED
446,15279,749,15136,State.EXPOSED
447,15288,189,15120,State.EXPOSED
448,15289,489,14932,State.EXPOSED
449,15291,226,14850,State.EXPOSED
450,15345,479,15121,State.EXPOSED
451,15377,300,15113,State.EXPOSED
452,15408,582,15279,State.EXPOSED
453,15411,617,15136,State.EXPOSED
454,15417,407,15121,State.EXPOSED
455,15432,1307,15289,State.EXPOSED
456,15432,147,14984,State.EXPOSED
457,15488,451,15057,State.EXPOSED
458,15496,223,15171,State.EXPOSED
459,15504,241,15264,State.EXPOSED
460,15519,198,15169,State.EXPOSED
461,15546,,15256,State.ASYMPTOMATIC
462,15577,451,15136,State.EXPOSED
463,15584,135,15171,State.EXPOSED
464,15584,361,15417,State.EXPOSED
465,15592,1380,15432,State.EXPOSED
466,15648,97,15264,State.EXPOSED
467,15649,765,15264,State.EXPOSED
468,15696,249,15417,State.EXPOSED
469,15697,889,15408,State.EXPOSED
470,15720,516,15432,State.EXPOSED
471,15723,267,15279,State.EXPOSED
472,15736,711,15592,State.EXPOSED
473,15753,1379,15269,State.EXPOSED
474,15777,772,15377,State.EXPOSED
475,15784,736,15696,State.EXPOSED
476,15793,657,15649,State.EXPOSED
477,15816,,15256,State.ASYMPTOMATIC
478,15833,,15546,State.ASYMPTOMATIC
479,15840,746,15408,State.EXPOSED
480,15856,,15411,State.ASYMPTOMATIC
481,15872,575,15592,State.EXPOSED
482,15937,313,15504,State.EXPOSED
483,15977,281,15833,State.EXPOSED
484,16001,446,15592,State.EXPOSED
485,16024,496,15696,State.EXPOSED
486,16049,,15753,State.ASYMPTOMATIC
487,16050,608,15777,State.EXPOSED
488,16057,,15696,State.ASYMPTOMATIC
489,16064,456,15696,State.EXPOSED
490,16089,229,15648,State.EXPOSED
491,16112,467,15697,State.EXPOSED
492,16160,419,15697,State.EXPOSED
493,16180,861,16001,State.EXPOSED
494,16203,,15753,State.ASYMPTOMATIC
495,16240,339,15697,State.EXPOSED
496,16320,1030,16180,State.EXPOSED
497,16320,1030,16180,State.EXPOSED
498,16359,,16272,State.ASYMPTOMATIC
499,16440,185,16160,State.EXPOSED
500,16530,695,16089,State.EXPOSED
501,16562,788,16180,State.EXPOSED
502,16577,57,16064,State.EXPOSED
503,16609,,16272,State.ASYMPTOMATIC
504,16664,,16057,State.ASYMPTOMATIC
505,16745,846,16562,State.EXPOSED
506,16768,,16359,State.ASYMPTOMATIC
507,16816,376,16530,State.EXPOSED
508,16826,524,16180,State.EXPOSED
509,16944,248,16530,State.EXPOSED
510,17000,210,16664,State.EXPOSED
511,17007,203,16664,State.EXPOSED
512,17008,196,16745,State.EXPOSED
