,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,,0,0,0
1,,0,0,0
2,2,,2,0
3,,0,0,0
4,0,,0,0
5,,3,2,1
6,0,,0,0
7,,1,1,0
8,,0,0,0
9,1,,1,0
10,,0,0,0
11,1,,1,0
12,,0,0,0
13,,0,0,0
14,0,,0,0
15,1,,1,0
16,,1,1,0
17,0,,0,0
18,0,,0,0
19,,0,0,0
20,1,,1,0
21,1,,0,1
22,1,,1,0
23,1,,1,0
24,0,,0,0
25,3,,3,0
26,,0,0,0
27,1,,1,0
28,,0,0,0
29,5,,5,0
30,,0,0,0
31,,0,0,0
32,,0,0,0
33,2,,1,1
34,3,,3,0
35,1,,0,1
36,,0,0,0
37,2,,2,0
38,1,,0,1
39,1,,1,0
40,,0,0,0
41,,0,0,0
42,,1,0,1
43,1,,1,0
44,1,,1,0
45,,0,0,0
46,4,,3,1
47,0,,0,0
48,,0,0,0
49,0,,0,0
50,0,,0,0
51,,0,0,0
52,,0,0,0
53,1,,1,0
54,,0,0,0
55,1,,0,1
56,1,,1,0
57,1,,1,0
58,1,,1,0
59,,0,0,0
60,0,,0,0
61,0,,0,0
62,1,,1,0
63,1,,1,0
64,1,,1,0
65,2,,2,0
66,1,,1,0
67,3,,3,0
68,,0,0,0
69,1,,1,0
70,2,,1,1
71,1,,1,0
72,3,,2,1
73,,0,0,0
74,,1,0,1
75,1,,1,0
76,2,,1,1
77,,0,0,0
78,3,,3,0
79,3,,3,0
80,0,,0,0
81,,0,0,0
82,0,,0,0
83,,0,0,0
84,3,,1,2
85,,0,0,0
86,,1,1,0
87,0,,0,0
88,,0,0,0
89,,0,0,0
90,2,,1,1
91,1,,1,0
92,1,,1,0
93,2,,2,0
94,0,,0,0
95,2,,2,0
96,3,,2,1
97,,0,0,0
98,0,,0,0
99,0,,0,0
100,,0,0,0
101,,1,1,0
102,,1,1,0
103,0,,0,0
104,1,,1,0
105,1,,1,0
106,,2,2,0
107,,0,0,0
108,1,,1,0
109,3,,1,2
110,3,,2,1
111,,0,0,0
112,1,,0,1
113,0,,0,0
114,1,,1,0
115,,0,0,0
116,1,,1,0
117,0,,0,0
118,4,,3,1
119,3,,2,1
120,0,,0,0
121,1,,1,0
122,1,,1,0
123,,0,0,0
124,1,,1,0
125,2,,2,0
126,,1,1,0
127,2,,1,1
128,,0,0,0
129,1,,0,1
130,1,,1,0
131,0,,0,0
132,1,,0,1
133,0,,0,0
134,0,,0,0
135,,0,0,0
136,1,,1,0
137,2,,1,1
138,0,,0,0
139,1,,1,0
140,2,,2,0
141,4,,4,0
142,0,,0,0
143,2,,2,0
144,0,,0,0
145,1,,1,0
146,1,,0,1
147,,0,0,0
148,,0,0,0
149,0,,0,0
150,1,,1,0
151,1,,1,0
152,2,,1,1
153,2,,2,0
154,0,,0,0
155,2,,2,0
156,4,,2,2
157,0,,0,0
158,3,,3,0
159,3,,2,1
160,,0,0,0
161,0,,0,0
162,1,,0,1
163,1,,1,0
164,0,,0,0
165,0,,0,0
166,,1,1,0
167,0,,0,0
168,0,,0,0
169,1,,1,0
170,0,,0,0
171,1,,1,0
172,1,,1,0
173,1,,1,0
174,0,,0,0
175,3,,2,1
176,,1,1,0
177,,0,0,0
178,0,,0,0
179,0,,0,0
180,1,,0,1
181,,0,0,0
182,2,,2,0
183,0,,0,0
184,,0,0,0
185,0,,0,0
186,,2,2,0
187,,0,0,0
188,3,,2,1
189,1,,1,0
190,0,,0,0
191,1,,1,0
192,,0,0,0
193,,0,0,0
194,4,,2,2
195,0,,0,0
196,1,,1,0
197,,0,0,0
198,0,,0,0
199,0,,0,0
200,,0,0,0
201,,1,1,0
202,1,,0,1
203,2,,2,0
