,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,1
66,1
67,1
68,4
69,5
70,5
71,5
72,7
73,8
74,11
75,13
76,15
77,17
78,17
79,20
80,23
81,24
82,28
83,30
84,32
85,34
86,40
87,46
88,55
89,57
90,59
91,63
92,71
93,79
94,88
95,94
96,99
97,103
98,109
99,117
100,126
101,134
102,138
103,142
104,149
105,156
106,161
107,164
108,164
109,164
110,167
111,174
112,179
113,180
114,185
115,190
116,193
117,195
118,199
119,203
120,206
121,210
122,213
123,216
124,220
125,223
126,225
127,229
128,231
129,232
130,233
131,234
132,235
133,235
134,235
135,236
136,236
137,237
138,237
139,237
140,237
141,237
142,237
143,237
144,237
145,237
146,237
147,237
148,237
149,237
150,237
151,237
152,237
153,237
154,237
155,237
156,237
157,237
158,237
159,237
160,237
161,237
162,237
163,237
164,237
165,237
166,237
167,237
168,237
169,237
170,237
171,237
172,237
173,237
174,237
175,237
176,237
177,237
178,237
179,237
180,237
181,237
182,237
183,237
184,237
185,237
186,237
187,237
188,237
189,237
190,237
191,237
192,237
193,237
194,237
195,237
196,237
197,237
198,237
199,237
200,237
201,237
202,237
203,237
204,237
205,237
206,237
207,237
208,237
209,239
210,240
211,241
212,241
213,241
214,241
215,242
216,242
217,244
218,244
219,244
220,245
221,245
222,245
223,245
224,246
225,248
226,248
227,248
228,249
229,251
230,251
231,251
232,251
233,251
234,252
235,252
236,252
237,252
238,252
