,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,1.0
64,1.0
65,1.0
66,1.0
67,1.0
68,1.0
69,1.0
70,1.0
71,3.0
72,3.0
73,5.0
74,8.0
75,10.0
76,14.0
77,17.0
78,18.0
79,24.0
80,29.0
81,42.0
82,51.0
83,59.0
84,72.0
85,81.0
86,87.0
87,93.0
88,101.0
89,111.0
90,114.0
91,120.0
92,122.0
93,120.0
94,128.0
95,123.0
96,130.0
97,130.0
98,123.0
99,127.0
100,129.0
101,125.0
102,121.0
103,114.0
104,99.0
105,93.0
106,91.0
107,87.0
108,74.0
109,71.0
110,68.0
111,63.0
112,60.0
113,55.0
114,57.0
115,54.0
116,58.0
117,59.0
118,59.0
119,63.0
120,57.0
121,54.0
122,52.0
123,47.0
124,47.0
125,43.0
126,40.0
127,38.0
128,36.0
129,32.0
130,29.0
131,25.0
132,23.0
133,20.0
134,20.0
135,20.0
136,19.0
137,16.0
138,15.0
139,14.0
140,13.0
141,14.0
142,14.0
143,14.0
144,14.0
145,14.0
146,13.0
147,13.0
148,11.0
149,10.0
150,10.0
151,9.0
152,9.0
153,7.0
154,6.0
155,6.0
156,6.0
157,7.0
158,8.0
159,6.0
160,6.0
161,7.0
162,7.0
163,7.0
164,7.0
165,8.0
166,7.0
167,6.0
168,7.0
169,8.0
170,8.0
171,10.0
172,10.0
173,7.0
174,6.0
175,5.0
176,5.0
177,5.0
178,5.0
179,5.0
180,3.0
181,3.0
182,2.0
183,2.0
184,2.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,2.0
201,3.0
202,4.0
203,4.0
204,5.0
205,5.0
206,5.0
207,5.0
208,5.0
209,8.0
210,9.0
211,9.0
212,9.0
213,6.0
214,5.0
215,5.0
216,5.0
217,5.0
218,5.0
219,5.0
220,4.0
221,4.0
222,4.0
223,3.0
224,3.0
225,2.0
226,1.0
227,1.0
228,1.0
229,1.0
230,1.0
231,1.0
232,0.0
233,0.0
234,0.0
235,2.0
236,2.0
237,2.0
238,2.0
