,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,0,,0,0
1,,1,0,1
2,0,,0,0
3,0,,0,0
4,,1,0,1
5,1,,0,1
6,0,,0,0
7,0,,0,0
8,0,,0,0
9,1,,0,1
10,,0,0,0
11,0,,0,0
12,0,,0,0
13,0,,0,0
14,0,,0,0
15,0,,0,0
16,2,,0,2
17,0,,0,0
18,1,,0,1
19,0,,0,0
20,,2,0,2
21,0,,0,0
22,,0,0,0
23,0,,0,0
24,0,,0,0
25,2,,0,2
26,0,,0,0
27,,0,0,0
28,,3,0,3
29,0,,0,0
30,0,,0,0
31,0,,0,0
32,1,,0,1
33,0,,0,0
34,0,,0,0
35,0,,0,0
36,,0,0,0
37,3,,0,3
38,1,,0,1
39,0,,0,0
40,,0,0,0
41,0,,0,0
42,0,,0,0
43,2,,0,2
44,,1,0,1
45,0,,0,0
46,0,,0,0
47,,1,0,1
48,1,,0,1
49,3,,0,3
50,0,,0,0
51,1,,0,1
52,0,,0,0
53,1,,0,1
54,0,,0,0
55,1,,0,1
56,0,,0,0
57,0,,0,0
58,3,,0,3
59,0,,0,0
60,1,,0,1
61,0,,0,0
62,0,,0,0
63,0,,0,0
64,0,,0,0
65,,0,0,0
66,0,,0,0
67,0,,0,0
68,0,,0,0
69,0,,0,0
70,2,,0,2
71,2,,0,2
72,0,,0,0
73,0,,0,0
74,,1,0,1
75,1,,0,1
76,1,,0,1
77,0,,0,0
78,0,,0,0
79,0,,0,0
80,0,,0,0
81,0,,0,0
82,0,,0,0
83,1,,0,1
84,0,,0,0
85,0,,0,0
86,0,,0,0
87,2,,0,2
88,0,,0,0
89,0,,0,0
90,0,,0,0
91,0,,0,0
92,0,,0,0
93,6,,0,6
94,0,,0,0
95,0,,0,0
96,0,,0,0
97,0,,0,0
98,0,,0,0
99,3,,0,3
100,,1,0,1
101,0,,0,0
102,3,,0,3
103,0,,0,0
104,,0,0,0
105,0,,0,0
106,0,,0,0
107,0,,0,0
108,0,,0,0
109,0,,0,0
110,0,,0,0
111,,0,0,0
112,,0,0,0
113,1,,0,1
114,0,,0,0
115,0,,0,0
116,2,,0,2
117,0,,0,0
118,0,,0,0
119,5,,0,5
120,0,,0,0
121,0,,0,0
122,2,,0,2
123,5,,0,5
124,,0,0,0
125,0,,0,0
126,0,,0,0
127,0,,0,0
128,0,,0,0
129,0,,0,0
130,0,,0,0
131,0,,0,0
132,,1,0,1
133,0,,0,0
134,0,,0,0
135,1,,0,1
136,1,,0,1
137,0,,0,0
138,0,,0,0
139,0,,0,0
140,0,,0,0
141,0,,0,0
142,0,,0,0
143,0,,0,0
144,0,,0,0
145,0,,0,0
146,1,,0,1
147,,0,0,0
148,1,,0,1
149,0,,0,0
150,0,,0,0
151,0,,0,0
152,0,,0,0
153,0,,0,0
154,0,,0,0
155,0,,0,0
156,0,,0,0
157,0,,0,0
158,0,,0,0
159,0,,0,0
160,1,,0,1
161,0,,0,0
162,1,,0,1
163,,0,0,0
164,0,,0,0
165,0,,0,0
166,0,,0,0
167,0,,0,0
168,,0,0,0
169,3,,0,3
170,0,,0,0
171,,0,0,0
172,0,,0,0
173,4,,0,4
174,0,,0,0
175,0,,0,0
176,,0,0,0
177,0,,0,0
178,0,,0,0
179,0,,0,0
180,0,,0,0
181,0,,0,0
182,0,,0,0
183,0,,0,0
184,0,,0,0
185,0,,0,0
186,0,,0,0
187,,3,0,3
188,0,,0,0
189,0,,0,0
190,0,,0,0
191,,2,0,2
192,1,,0,1
193,2,,0,2
194,0,,0,0
195,0,,0,0
196,0,,0,0
197,1,,0,1
198,,0,0,0
199,1,,0,1
200,0,,0,0
201,2,,0,2
202,0,,0,0
203,0,,0,0
204,0,,0,0
205,,0,0,0
206,0,,0,0
207,0,,0,0
208,2,,0,2
209,0,,0,0
210,0,,0,0
211,0,,0,0
212,1,,0,1
213,2,,0,2
214,0,,0,0
215,0,,0,0
216,0,,0,0
217,1,,0,1
218,,0,0,0
219,,1,0,1
220,1,,0,1
221,1,,0,1
222,0,,0,0
223,0,,0,0
224,0,,0,0
225,0,,0,0
226,0,,0,0
227,0,,0,0
228,0,,0,0
229,3,,0,3
230,,0,0,0
231,0,,0,0
232,0,,0,0
233,0,,0,0
234,1,,0,1
235,0,,0,0
236,0,,0,0
237,0,,0,0
238,0,,0,0
239,2,,0,2
240,0,,0,0
241,0,,0,0
242,,2,0,2
243,0,,0,0
244,0,,0,0
245,0,,0,0
246,1,,0,1
247,1,,0,1
248,0,,0,0
249,0,,0,0
250,,0,0,0
251,0,,0,0
252,0,,0,0
253,1,,0,1
254,0,,0,0
255,,0,0,0
256,0,,0,0
257,0,,0,0
258,,0,0,0
259,0,,0,0
260,0,,0,0
261,0,,0,0
262,0,,0,0
263,,0,0,0
264,0,,0,0
265,0,,0,0
266,3,,0,3
267,0,,0,0
268,1,,0,1
269,1,,0,1
270,0,,0,0
271,0,,0,0
272,2,,0,2
273,0,,0,0
274,0,,0,0
275,0,,0,0
276,1,,0,1
277,1,,0,1
278,0,,0,0
279,2,,0,2
280,,0,0,0
281,1,,0,1
282,0,,0,0
283,,0,0,0
284,0,,0,0
285,,0,0,0
286,0,,0,0
287,0,,0,0
288,0,,0,0
289,0,,0,0
290,1,,0,1
291,4,,0,4
292,0,,0,0
293,0,,0,0
294,1,,0,1
295,1,,0,1
296,0,,0,0
297,2,,0,2
298,,2,0,2
299,,0,0,0
300,0,,0,0
301,0,,0,0
302,0,,0,0
303,0,,0,0
304,2,,0,2
305,0,,0,0
306,0,,0,0
307,0,,0,0
308,1,,0,1
309,2,,0,2
310,0,,0,0
311,0,,0,0
312,0,,0,0
313,0,,0,0
314,2,,0,2
315,2,,0,2
316,0,,0,0
317,1,,0,1
318,,0,0,0
319,0,,0,0
320,0,,0,0
321,0,,0,0
322,0,,0,0
323,3,,0,3
324,0,,0,0
325,,1,0,1
326,2,,0,2
327,0,,0,0
328,0,,0,0
329,0,,0,0
330,0,,0,0
331,0,,0,0
332,0,,0,0
333,0,,0,0
334,,1,0,1
335,0,,0,0
336,0,,0,0
337,0,,0,0
338,0,,0,0
339,,0,0,0
340,2,,0,2
341,0,,0,0
342,0,,0,0
343,0,,0,0
344,1,,0,1
345,2,,0,2
346,0,,0,0
347,1,,0,1
348,1,,0,1
349,,1,0,1
350,0,,0,0
351,1,,0,1
352,,0,0,0
353,2,,0,2
354,1,,0,1
355,0,,0,0
356,2,,0,2
357,0,,0,0
358,0,,0,0
359,2,,0,2
360,0,,0,0
361,1,,0,1
362,,1,0,1
363,0,,0,0
364,1,,0,1
365,1,,0,1
366,0,,0,0
367,0,,0,0
368,0,,0,0
369,0,,0,0
370,3,,0,3
371,0,,0,0
372,0,,0,0
373,0,,0,0
374,0,,0,0
375,0,,0,0
376,0,,0,0
377,,0,0,0
378,0,,0,0
379,,1,0,1
380,2,,0,2
381,0,,0,0
382,0,,0,0
383,2,,0,2
384,1,,0,1
385,2,,0,2
386,,1,0,1
387,1,,0,1
388,0,,0,0
389,4,,0,4
390,0,,0,0
391,0,,0,0
392,0,,0,0
393,2,,0,2
394,1,,0,1
395,,0,0,0
396,0,,0,0
397,1,,0,1
398,0,,0,0
399,0,,0,0
400,1,,0,1
401,0,,0,0
402,,1,0,1
403,0,,0,0
404,1,,0,1
405,0,,0,0
406,,0,0,0
407,3,,0,3
408,3,,0,3
409,1,,0,1
410,1,,0,1
411,,0,0,0
412,0,,0,0
413,0,,0,0
414,0,,0,0
415,0,,0,0
416,0,,0,0
417,1,,0,1
418,,0,0,0
419,0,,0,0
420,,0,0,0
421,0,,0,0
422,4,,0,4
423,1,,0,1
424,1,,0,1
425,1,,0,1
426,1,,0,1
427,0,,0,0
428,0,,0,0
429,0,,0,0
430,0,,0,0
431,0,,0,0
432,0,,0,0
433,0,,0,0
