,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,,1,0,1
1,1,,1,0
2,,0,0,0
3,,0,0,0
4,0,,0,0
5,0,,0,0
6,0,,0,0
7,0,,0,0
8,,0,0,0
9,,0,0,0
10,,0,0,0
11,,0,0,0
12,3,,3,0
13,1,,1,0
14,1,,1,0
15,1,,1,0
16,0,,0,0
17,3,,3,0
18,2,,2,0
19,2,,1,1
20,2,,0,2
21,2,,2,0
22,2,,1,1
23,0,,0,0
24,1,,1,0
25,0,,0,0
26,,1,1,0
27,,1,1,0
28,2,,0,2
29,2,,0,2
30,0,,0,0
31,,0,0,0
32,0,,0,0
33,1,,1,0
34,,0,0,0
35,0,,0,0
36,0,,0,0
37,2,,2,0
38,0,,0,0
39,2,,0,2
40,,0,0,0
41,2,,2,0
42,,1,0,1
43,1,,1,0
44,,0,0,0
45,3,,3,0
46,,0,0,0
47,0,,0,0
48,,0,0,0
49,,0,0,0
50,3,,3,0
51,,0,0,0
52,,0,0,0
53,1,,0,1
54,,0,0,0
55,,0,0,0
56,0,,0,0
57,2,,0,2
58,,1,1,0
59,0,,0,0
60,2,,2,0
61,,1,1,0
62,,0,0,0
63,,0,0,0
64,1,,1,0
65,,0,0,0
66,,0,0,0
67,1,,1,0
68,0,,0,0
69,2,,1,1
70,4,,4,0
71,0,,0,0
72,,0,0,0
73,,2,1,1
74,1,,1,0
75,1,,1,0
76,0,,0,0
77,1,,1,0
78,3,,3,0
79,0,,0,0
80,4,,4,0
81,3,,1,2
82,0,,0,0
83,1,,1,0
84,0,,0,0
85,0,,0,0
86,4,,4,0
87,1,,1,0
88,0,,0,0
89,1,,0,1
90,1,,1,0
91,,1,1,0
92,0,,0,0
93,,0,0,0
94,,0,0,0
95,,0,0,0
96,1,,1,0
97,0,,0,0
98,,1,1,0
99,,0,0,0
100,0,,0,0
101,0,,0,0
102,5,,3,2
103,2,,2,0
104,,0,0,0
105,1,,1,0
106,1,,1,0
107,3,,2,1
108,1,,0,1
109,0,,0,0
110,0,,0,0
111,0,,0,0
112,0,,0,0
113,3,,2,1
114,2,,2,0
115,,2,2,0
116,,1,1,0
117,1,,1,0
118,0,,0,0
119,0,,0,0
120,,0,0,0
121,0,,0,0
122,3,,2,1
123,0,,0,0
124,2,,2,0
125,,0,0,0
126,2,,1,1
127,1,,1,0
128,,0,0,0
129,0,,0,0
130,2,,1,1
131,2,,2,0
132,0,,0,0
133,,2,1,1
134,1,,0,1
135,0,,0,0
136,1,,1,0
137,,0,0,0
138,0,,0,0
139,0,,0,0
140,0,,0,0
141,0,,0,0
142,3,,1,2
143,2,,2,0
144,0,,0,0
145,0,,0,0
146,0,,0,0
147,0,,0,0
148,1,,1,0
149,1,,1,0
150,,0,0,0
151,,0,0,0
152,0,,0,0
153,5,,3,2
154,3,,3,0
155,,1,1,0
156,,0,0,0
157,,1,1,0
158,0,,0,0
159,1,,1,0
160,0,,0,0
161,0,,0,0
162,1,,0,1
163,2,,2,0
164,0,,0,0
165,0,,0,0
166,,1,1,0
167,3,,2,1
168,2,,1,1
169,,0,0,0
170,0,,0,0
171,,0,0,0
172,1,,1,0
173,0,,0,0
174,,0,0,0
175,0,,0,0
176,,2,2,0
177,0,,0,0
178,0,,0,0
179,1,,1,0
180,1,,1,0
181,0,,0,0
182,,0,0,0
183,2,,0,2
184,,0,0,0
185,3,,3,0
186,1,,1,0
187,3,,3,0
188,,0,0,0
189,2,,0,2
190,,1,1,0
191,1,,1,0
192,0,,0,0
193,0,,0,0
194,,1,1,0
195,4,,3,1
196,0,,0,0
197,1,,0,1
198,,1,1,0
199,,0,0,0
200,,0,0,0
201,2,,1,1
202,0,,0,0
203,2,,0,2
204,0,,0,0
205,2,,2,0
206,3,,3,0
207,1,,1,0
208,,0,0,0
209,,0,0,0
210,,1,1,0
211,1,,0,1
212,1,,1,0
213,,0,0,0
214,1,,1,0
215,1,,1,0
216,1,,1,0
217,1,,1,0
218,1,,1,0
219,,0,0,0
220,0,,0,0
221,0,,0,0
222,0,,0,0
223,0,,0,0
224,1,,1,0
225,4,,4,0
226,0,,0,0
227,4,,3,1
228,0,,0,0
229,,1,1,0
230,0,,0,0
231,0,,0,0
232,1,,1,0
233,,0,0,0
234,,0,0,0
235,0,,0,0
236,,0,0,0
237,4,,3,1
238,0,,0,0
239,0,,0,0
240,0,,0,0
241,1,,0,1
242,1,,1,0
243,1,,0,1
244,0,,0,0
245,,2,2,0
246,,2,2,0
247,3,,2,1
248,,0,0,0
249,0,,0,0
250,2,,2,0
251,0,,0,0
252,1,,1,0
253,2,,2,0
254,2,,2,0
255,,0,0,0
256,2,,2,0
257,0,,0,0
258,0,,0,0
259,1,,1,0
260,0,,0,0
261,3,,3,0
262,1,,0,1
263,1,,1,0
264,,1,1,0
265,,0,0,0
266,2,,1,1
267,1,,1,0
268,,0,0,0
269,0,,0,0
270,1,,0,1
271,1,,1,0
272,,1,1,0
273,1,,1,0
274,4,,3,1
275,2,,2,0
276,,0,0,0
277,,0,0,0
278,1,,0,1
279,0,,0,0
280,1,,1,0
281,0,,0,0
282,0,,0,0
283,,0,0,0
284,0,,0,0
285,,1,1,0
286,0,,0,0
287,0,,0,0
288,1,,0,1
289,0,,0,0
290,,2,2,0
291,4,,2,2
292,,0,0,0
293,,0,0,0
294,,1,0,1
295,1,,1,0
296,1,,0,1
297,,1,1,0
298,1,,1,0
299,4,,2,2
300,,2,2,0
301,1,,1,0
302,0,,0,0
303,3,,2,1
304,0,,0,0
305,4,,3,1
306,0,,0,0
307,2,,2,0
308,,2,2,0
309,0,,0,0
310,,0,0,0
311,2,,2,0
312,0,,0,0
313,4,,2,2
314,,0,0,0
315,,1,1,0
316,0,,0,0
317,3,,3,0
318,,1,1,0
319,2,,2,0
320,1,,1,0
321,0,,0,0
322,,0,0,0
323,,1,0,1
324,5,,4,1
325,,0,0,0
326,1,,1,0
327,1,,1,0
328,0,,0,0
329,2,,1,1
330,3,,3,0
331,1,,0,1
332,,2,1,1
333,,1,1,0
334,0,,0,0
335,2,,2,0
336,0,,0,0
337,0,,0,0
338,,0,0,0
339,0,,0,0
340,,2,1,1
341,2,,2,0
342,,2,2,0
343,0,,0,0
344,3,,3,0
345,,1,1,0
346,1,,1,0
347,4,,3,1
348,,0,0,0
349,0,,0,0
350,1,,1,0
351,0,,0,0
352,4,,2,2
353,2,,2,0
354,2,,2,0
355,0,,0,0
356,1,,1,0
357,1,,1,0
358,0,,0,0
359,,2,2,0
360,3,,3,0
361,0,,0,0
362,1,,0,1
363,,0,0,0
364,,1,1,0
365,0,,0,0
366,,0,0,0
367,1,,1,0
368,,2,1,1
369,2,,1,1
370,1,,0,1
371,,1,1,0
372,0,,0,0
373,,0,0,0
374,1,,1,0
375,2,,1,1
376,2,,1,1
377,0,,0,0
378,5,,5,0
379,0,,0,0
380,1,,1,0
381,2,,2,0
382,0,,0,0
383,,2,2,0
384,2,,2,0
385,0,,0,0
386,0,,0,0
387,0,,0,0
388,,0,0,0
389,0,,0,0
390,3,,2,1
391,1,,1,0
392,1,,1,0
393,0,,0,0
394,0,,0,0
395,0,,0,0
396,1,,1,0
397,,1,1,0
398,,1,0,1
399,,0,0,0
400,,0,0,0
401,0,,0,0
402,,1,0,1
403,,1,1,0
404,,0,0,0
405,0,,0,0
406,1,,1,0
407,1,,1,0
408,2,,1,1
409,0,,0,0
410,2,,2,0
411,1,,1,0
412,2,,2,0
413,1,,1,0
414,,1,1,0
415,,1,1,0
416,0,,0,0
417,1,,1,0
418,,0,0,0
419,2,,2,0
420,2,,2,0
421,,0,0,0
422,1,,1,0
423,1,,1,0
424,1,,0,1
425,,0,0,0
426,4,,3,1
427,2,,2,0
428,,0,0,0
429,1,,0,1
430,2,,1,1
431,,1,1,0
432,1,,0,1
433,,0,0,0
434,0,,0,0
435,2,,2,0
436,,0,0,0
437,1,,1,0
438,0,,0,0
439,,0,0,0
440,,1,0,1
441,,0,0,0
442,0,,0,0
443,1,,0,1
444,,0,0,0
445,2,,2,0
446,2,,1,1
447,2,,1,1
448,1,,0,1
449,1,,1,0
450,,1,0,1
451,,0,0,0
452,0,,0,0
453,3,,2,1
454,2,,1,1
455,0,,0,0
