,Daily_absent_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,1.0
63,1.0
64,1.0
65,4.0
66,4.0
67,4.0
68,11.0
69,10.0
70,10.0
71,17.0
72,14.0
73,14.0
74,18.0
75,11.0
76,11.0
77,16.0
78,9.0
79,9.0
80,25.0
81,21.0
82,21.0
83,43.0
84,38.0
85,38.0
86,53.0
87,37.0
88,37.0
89,52.0
90,30.0
91,30.0
92,48.0
93,33.0
94,33.0
95,46.0
96,31.0
97,31.0
98,40.0
99,22.0
100,22.0
101,31.0
102,18.0
103,18.0
104,27.0
105,18.0
106,18.0
107,29.0
108,20.0
109,20.0
110,24.0
111,15.0
112,15.0
113,19.0
114,8.0
115,8.0
116,13.0
117,9.0
118,9.0
119,10.0
120,6.0
121,6.0
122,6.0
123,1.0
124,1.0
125,5.0
126,4.0
127,4.0
128,6.0
129,6.0
130,6.0
131,9.0
132,5.0
133,5.0
134,5.0
135,3.0
136,3.0
137,4.0
138,1.0
139,1.0
140,3.0
141,3.0
142,3.0
143,3.0
144,2.0
145,2.0
146,2.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,0.0
155,1.0
156,1.0
157,1.0
158,1.0
159,1.0
160,1.0
161,1.0
162,0.0
163,0.0
164,1.0
165,1.0
166,1.0
167,2.0
168,2.0
169,2.0
170,3.0
171,2.0
172,2.0
173,2.0
174,1.0
175,1.0
176,1.0
177,0.0
178,0.0
179,1.0
180,1.0
181,1.0
182,1.0
183,1.0
184,1.0
185,2.0
186,1.0
187,1.0
188,2.0
189,2.0
190,2.0
191,2.0
192,1.0
193,1.0
194,1.0
195,0.0
196,0.0
197,1.0
198,1.0
199,1.0
200,1.0
201,1.0
202,1.0
203,2.0
204,1.0
205,1.0
206,2.0
207,2.0
208,2.0
209,3.0
210,2.0
211,2.0
212,2.0
213,1.0
214,1.0
215,2.0
216,1.0
217,1.0
218,2.0
219,2.0
220,2.0
221,3.0
222,2.0
223,2.0
224,3.0
225,2.0
226,2.0
227,3.0
228,2.0
229,2.0
230,5.0
231,4.0
232,4.0
233,4.0
234,3.0
235,3.0
236,4.0
237,1.0
238,1.0
