,transmission_time,incubation_time,infection_time,disease_state
0,10577,474,10368,State.EXPOSED
1,10592,459,10368,State.EXPOSED
2,10594,457,10368,State.EXPOSED
3,10644,1004,10512,State.EXPOSED
4,10769,508,10577,State.EXPOSED
5,10826,451,10577,State.EXPOSED
6,10888,346,10592,State.EXPOSED
7,10920,314,10592,State.EXPOSED
8,10937,331,10800,State.EXPOSED
9,11008,226,10592,State.EXPOSED
10,11170,630,11008,State.EXPOSED
11,11178,,10888,State.ASYMPTOMATIC
12,11184,582,11088,State.EXPOSED
13,11193,75,10800,State.EXPOSED
14,11210,58,10800,State.EXPOSED
15,11216,52,10800,State.EXPOSED
16,11220,213,10920,State.EXPOSED
17,11259,18,10577,State.EXPOSED
18,11344,1027,11216,State.EXPOSED
19,11379,772,11193,State.EXPOSED
20,11416,856,11376,State.EXPOSED
21,11418,1053,11210,State.EXPOSED
22,11433,1038,11210,State.EXPOSED
23,11473,536,11344,State.EXPOSED
24,11523,587,11259,State.EXPOSED
25,11528,843,11216,State.EXPOSED
26,11537,934,11210,State.EXPOSED
27,11545,1105,11376,State.EXPOSED
28,11561,528,11418,State.EXPOSED
29,11656,353,11344,State.EXPOSED
30,11776,359,11545,State.EXPOSED
31,11792,343,11545,State.EXPOSED
32,11808,563,11216,State.EXPOSED
33,11824,1144,11664,State.EXPOSED
34,11881,684,11656,State.EXPOSED
35,11928,413,11792,State.EXPOSED
36,11929,,11561,State.ASYMPTOMATIC
37,11944,,11824,State.ASYMPTOMATIC
38,11946,17,11664,State.EXPOSED
39,11985,,11561,State.ASYMPTOMATIC
40,12000,,11808,State.ASYMPTOMATIC
41,12073,980,11928,State.EXPOSED
42,12096,,11824,State.ASYMPTOMATIC
43,12328,,11824,State.ASYMPTOMATIC
44,12385,350,12096,State.EXPOSED
45,12424,311,12096,State.EXPOSED
46,12456,53,12096,State.EXPOSED
47,12672,550,12235,State.EXPOSED
48,12682,812,12528,State.EXPOSED
49,12714,780,12528,State.EXPOSED
50,12784,562,12424,State.EXPOSED
51,12793,553,12424,State.EXPOSED
52,12800,546,12424,State.EXPOSED
53,12817,291,12672,State.EXPOSED
54,12840,654,12528,State.EXPOSED
55,12880,466,12424,State.EXPOSED
56,12928,593,12800,State.EXPOSED
57,12936,410,12424,State.EXPOSED
58,12936,236,12817,State.EXPOSED
59,12962,210,12817,State.EXPOSED
60,12986,678,12682,State.EXPOSED
61,13000,346,12424,State.EXPOSED
62,13097,,12714,State.ASYMPTOMATIC
63,13104,68,12817,State.EXPOSED
64,13128,1186,12962,State.EXPOSED
65,13256,599,13104,State.EXPOSED
66,13273,1041,12962,State.EXPOSED
67,13280,,13104,State.ASYMPTOMATIC
68,13296,808,13248,State.EXPOSED
69,13512,231,13280,State.EXPOSED
70,13680,,13256,State.ASYMPTOMATIC
71,14460,530,14256,State.EXPOSED
72,14760,0,14275,State.MILD
73,15049,1075,14832,State.EXPOSED
74,15457,202,15049,State.EXPOSED
75,15513,146,15049,State.EXPOSED
76,18088,304,17671,State.EXPOSED
77,18873,,18576,State.ASYMPTOMATIC
78,18898,,18576,State.ASYMPTOMATIC
79,19130,135,18898,State.EXPOSED
80,19250,15,18898,State.EXPOSED
81,19258,7,18898,State.EXPOSED
82,19313,1001,19008,State.EXPOSED
83,19384,280,18873,State.EXPOSED
84,19424,1272,19258,State.EXPOSED
85,19577,,19313,State.ASYMPTOMATIC
86,19785,417,19424,State.EXPOSED
87,19824,117,19577,State.EXPOSED
88,19976,496,19824,State.EXPOSED
89,20264,208,19824,State.EXPOSED
90,20368,104,19824,State.EXPOSED
91,21123,281,20880,State.EXPOSED
92,21132,272,20880,State.EXPOSED
93,21146,258,20880,State.EXPOSED
94,21156,248,20880,State.EXPOSED
95,21291,119,21123,State.EXPOSED
96,21785,,21146,State.ASYMPTOMATIC
