,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,49.0,6.0,1.0,3.0,10.0,24.0,1.0,4.0,0.0,122.0,32.0,17.0,0.0,1.0,9965.0,9806.0,116.0,36.0,7.0,6.0,4.0,12.244897959183673,2.0408163265306123,6.122448979591836,20.408163265306122,48.97959183673469,2.0408163265306123,8.16326530612245,0.0
1,47.0,3.0,0.0,3.0,10.0,23.0,1.0,7.0,0.0,110.0,32.0,15.0,0.0,1.0,9912.0,9753.0,97.0,37.0,2.0,8.0,4.0,6.382978723404255,0.0,6.382978723404255,21.27659574468085,48.93617021276596,2.127659574468085,14.893617021276595,0.0
2,61.0,10.0,1.0,9.0,6.0,26.0,2.0,4.0,3.0,125.0,38.0,23.0,0.0,4.0,9973.0,9811.0,124.0,46.0,9.0,6.0,11.0,16.39344262295082,1.639344262295082,14.754098360655737,9.836065573770492,42.622950819672134,3.278688524590164,6.557377049180328,4.918032786885246
3,57.0,4.0,2.0,6.0,7.0,22.0,2.0,14.0,0.0,137.0,33.0,24.0,3.0,3.0,9908.0,9744.0,135.0,46.0,5.0,6.0,8.0,7.017543859649122,3.508771929824561,10.526315789473685,12.280701754385966,38.59649122807018,3.508771929824561,24.56140350877193,0.0
4,55.0,1.0,1.0,5.0,13.0,22.0,0.0,12.0,1.0,133.0,43.0,12.0,0.0,0.0,9951.0,9793.0,120.0,43.0,2.0,10.0,5.0,1.8181818181818181,1.8181818181818181,9.090909090909092,23.636363636363637,40.0,0.0,21.818181818181817,1.8181818181818181
5,61.0,5.0,2.0,8.0,8.0,19.0,4.0,10.0,5.0,118.0,49.0,12.0,1.0,1.0,9853.0,9693.0,110.0,42.0,4.0,15.0,12.0,8.19672131147541,3.278688524590164,13.114754098360656,13.114754098360656,31.147540983606557,6.557377049180328,16.39344262295082,8.19672131147541
6,58.0,4.0,5.0,6.0,11.0,18.0,1.0,11.0,2.0,138.0,41.0,17.0,1.0,1.0,9966.0,9806.0,120.0,41.0,7.0,10.0,7.0,6.896551724137931,8.620689655172415,10.344827586206897,18.96551724137931,31.03448275862069,1.7241379310344827,18.96551724137931,3.4482758620689653
7,70.0,6.0,2.0,7.0,6.0,24.0,3.0,18.0,4.0,132.0,52.0,18.0,0.0,2.0,9906.0,9746.0,137.0,53.0,5.0,12.0,10.0,8.571428571428571,2.857142857142857,10.0,8.571428571428571,34.285714285714285,4.285714285714286,25.714285714285715,5.714285714285714
8,52.0,1.0,1.0,14.0,9.0,21.0,1.0,5.0,0.0,111.0,38.0,14.0,1.0,2.0,9937.0,9776.0,91.0,39.0,2.0,11.0,15.0,1.9230769230769231,1.9230769230769231,26.923076923076923,17.307692307692307,40.38461538461539,1.9230769230769231,9.615384615384615,0.0
9,55.0,3.0,3.0,10.0,9.0,21.0,1.0,8.0,0.0,132.0,35.0,20.0,0.0,0.0,10007.0,9849.0,121.0,40.0,6.0,9.0,11.0,5.454545454545454,5.454545454545454,18.181818181818183,16.363636363636363,38.18181818181818,1.8181818181818181,14.545454545454545,0.0
10,50.0,2.0,0.0,7.0,10.0,19.0,2.0,9.0,1.0,117.0,37.0,13.0,0.0,4.0,9844.0,9682.0,102.0,41.0,2.0,7.0,9.0,4.0,0.0,14.0,20.0,38.0,4.0,18.0,2.0
11,57.0,2.0,1.0,12.0,5.0,27.0,2.0,7.0,1.0,121.0,51.0,6.0,1.0,2.0,10037.0,9876.0,115.0,44.0,1.0,12.0,14.0,3.508771929824561,1.7543859649122806,21.05263157894737,8.771929824561404,47.36842105263158,3.508771929824561,12.280701754385966,1.7543859649122806
12,90.0,8.0,1.0,17.0,11.0,34.0,2.0,13.0,4.0,153.0,62.0,28.0,0.0,2.0,9815.0,9655.0,147.0,63.0,8.0,19.0,19.0,8.88888888888889,1.1111111111111112,18.88888888888889,12.222222222222221,37.77777777777778,2.2222222222222223,14.444444444444445,4.444444444444445
13,56.0,4.0,1.0,9.0,10.0,17.0,2.0,11.0,2.0,117.0,44.0,12.0,1.0,1.0,9919.0,9759.0,112.0,45.0,4.0,7.0,11.0,7.142857142857143,1.7857142857142858,16.071428571428573,17.857142857142858,30.357142857142858,3.5714285714285716,19.642857142857142,3.5714285714285716
14,44.0,4.0,1.0,6.0,5.0,19.0,3.0,5.0,1.0,122.0,35.0,9.0,0.0,0.0,10050.0,9892.0,110.0,29.0,3.0,12.0,9.0,9.090909090909092,2.272727272727273,13.636363636363637,11.363636363636363,43.18181818181818,6.818181818181818,11.363636363636363,2.272727272727273
15,80.0,2.0,3.0,6.0,14.0,42.0,2.0,8.0,3.0,131.0,66.0,14.0,1.0,2.0,9858.0,9697.0,142.0,63.0,4.0,13.0,8.0,2.5,3.75,7.5,17.5,52.5,2.5,10.0,3.75
16,75.0,4.0,3.0,11.0,9.0,26.0,2.0,19.0,1.0,137.0,56.0,19.0,0.0,1.0,10145.0,9986.0,133.0,55.0,4.0,16.0,13.0,5.333333333333333,4.0,14.666666666666666,12.0,34.666666666666664,2.6666666666666665,25.333333333333332,1.3333333333333333
17,77.0,2.0,1.0,15.0,14.0,27.0,0.0,15.0,3.0,149.0,54.0,23.0,1.0,2.0,10150.0,9989.0,148.0,67.0,1.0,9.0,15.0,2.5974025974025974,1.2987012987012987,19.48051948051948,18.181818181818183,35.064935064935064,0.0,19.48051948051948,3.896103896103896
